Master	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7
1.897737	0.936300	1.011677	1.657962	0.937271	0.973652	1.345493	0.965583	
1.419728	0.945911	1.065026	1.794234	0.938933	0.991233	1.724448	0.970667	
1.717962	0.910775	1.075023	1.591781	0.971697	1.050991	1.433675	0.977146	
1.784361	0.911069	1.068901	1.699599	0.941738	0.986939	1.337459	0.974923	
1.522382	0.901588	1.060203	1.392479	0.986407	0.974873	1.437421	0.966134	
1.516249	0.924000	0.979289	1.544972	0.936079	1.055415	1.559134	0.933935	
1.736495	0.927788	1.034518	1.792961	0.942854	0.997568	1.769649	0.960983	
1.729141	0.926939	1.041517	1.679910	0.960039	0.985563	1.444144	0.964086	
1.701589	0.945551	1.070415	1.640448	0.999096	0.991745	1.637942	0.982349	
1.664526	0.905015	1.079689	1.602676	0.936978	0.987053	1.291581	0.966442	
1.520383	0.918172	1.015298	1.501270	0.941642	0.979680	1.365889	0.950438	
1.479002	0.921737	1.036223	1.738721	0.945115	0.998252	1.776375	0.948610	
1.831392	0.923085	1.004735	1.766291	0.940817	1.047738	1.599521	0.976388	
1.957788	0.953487	1.057713	1.624377	0.939784	1.000145	1.421415	0.948122	
1.873712	0.942517	1.073702	1.839660	0.938603	0.998385	1.578990	0.977976	
1.630438	0.935966	1.077680	1.498281	0.939098	1.002795	1.517661	0.992738	
1.580872	0.924680	1.049953	1.490775	0.952890	0.972842	1.571816	0.964139	
1.496585	0.913075	1.023355	1.522857	0.946897	0.979078	1.523582	0.949872	
1.876686	0.909528	1.025546	1.719284	0.942099	0.978229	1.596434	0.960650	
1.732433	0.964748	1.080769	1.797775	0.957357	0.987292	1.620266	0.967012	
1.663233	0.914209	1.057941	1.693764	0.944642	0.985521	1.292097	0.977727	
1.544651	0.918055	1.053600	1.418427	0.945618	0.975517	1.261436	0.966112	
1.517800	0.934739	1.036495	1.500894	0.940648	0.987652	1.647577	0.965998	
1.850270	0.920477	1.014505	1.785688	0.928577	0.989632	1.597093	0.950138	
1.886798	0.960440	1.048673	1.701154	1.001540	0.986927	1.659129	0.955687	
1.577640	0.910566	1.064742	1.606418	0.939858	0.992114	1.561136	0.962621	
1.796729	0.895366	1.076571	1.608341	0.928678	1.008539	1.344250	0.960657	
1.468658	0.908726	1.050305	1.529545	0.954800	1.084159	1.144997	0.962472	
1.550379	0.903698	0.994594	1.561159	0.956759	0.972433	1.618660	0.946914	
1.971308	0.921729	1.039442	1.813711	0.940425	0.995340	1.745682	0.974848	
1.547813	0.912175	1.050849	1.602484	0.949718	1.000579	1.505464	0.966760	
1.814651	0.943354	1.069516	1.725380	0.960548	0.993804	1.324496	1.009353	
1.797319	0.933699	1.077477	1.473633	0.937044	1.058291	1.327386	0.971404	
1.593398	0.910577	1.040942	1.381111	0.957341	0.998723	1.462910	0.959500	
1.677510	0.894042	0.991123	1.823183	0.945746	0.989058	1.668062	0.957311	
1.818430	0.924934	1.050826	1.474626	0.935034	0.995723	1.596920	0.964202	
1.568752	0.920008	1.060242	1.713648	0.938408	0.979830	1.570260	0.966862	
1.934513	0.937502	1.068200	1.656952	0.936869	0.980234	1.370626	0.980211	
1.244623	0.904673	1.068389	1.540698	0.942352	1.070511	1.409668	0.987315	
1.631425	0.902290	1.018090	1.657781	0.934170	1.000791	1.567825	0.955031	
1.335894	0.903465	0.993587	1.410212	0.924692	0.989516	1.419923	1.025463	
1.730237	0.945748	1.006835	1.843297	0.953720	0.987375	1.773416	0.963145	
1.902355	0.943312	1.049538	1.880928	0.939024	0.991090	1.524587	0.982226	
1.781997	0.916733	1.075942	1.416087	0.941411	0.998695	1.493009	0.982493	
1.586431	0.909628	1.065598	1.596440	0.929005	0.985634	1.250382	0.964271	
1.563442	0.933899	1.022020	1.245794	0.958579	0.977820	1.341482	0.936509	
1.497014	0.909901	0.976502	1.686494	0.955740	0.999305	1.861997	0.957217	
1.855190	0.933511	1.046549	1.889427	0.936126	0.990270	1.639148	0.958168	
1.925695	0.932097	1.064067	1.757980	0.957896	1.001809	1.484023	0.989881	
1.682422	0.922566	1.080159	1.565671	0.936730	1.003942	1.450240	0.966617	
1.580867	0.921172	1.045345	1.439711	0.955855	0.990129	1.311409	0.960954	
1.456242	0.935754	1.036079	1.486329	0.943572	0.986347	1.581278	0.956306	
1.631326	0.923429	1.007084	1.767482	0.926500	0.986793	1.638449	0.941336	
1.867415	0.914795	1.057713	1.742643	0.947042	0.991573	1.567488	0.980038	
1.860403	0.925412	1.051795	1.842756	0.948695	1.000667	1.699346	0.975886	
1.626580	0.933883	1.070587	1.659205	0.939735	1.009602	1.515447	1.028289	
1.622999	0.905262	1.050941	1.535537	0.945137	0.998041	1.319454	0.953794	
1.495410	0.915950	1.037657	1.409271	0.934805	0.999052	1.569591	0.957914	
1.575811	0.893022	0.986274	1.546222	0.941819	0.979917	1.458052	0.958442	
1.944428	0.970052	1.042055	1.888804	0.996795	0.993197	1.711669	1.011358	
1.603647	0.934568	1.071165	1.668019	0.936791	0.986839	1.584890	0.967816	
1.764396	0.908329	1.061077	1.590971	0.940515	1.001209	1.513766	0.976925	
1.705885	0.918416	1.069487	1.498662	0.949183	0.985379	1.087356	0.958607	
1.499859	0.925081	1.027706	1.477942	1.004054	0.995203	1.462325	0.966360	
1.512069	0.913214	0.973580	1.593304	0.946501	0.986830	1.703915	0.946942	
2.026665	0.914361	1.000024	1.878598	0.949939	0.982792	1.570874	0.951784	
1.930258	0.919298	1.043433	1.753233	0.972935	0.984066	1.595391	0.954693	
1.751981	0.927799	1.081395	1.666209	0.982670	0.994483	1.573943	0.973695	
1.671613	0.900443	1.063821	1.373630	0.950140	1.002741	1.354202	0.958068	
1.495195	0.909539	1.033921	1.366779	0.945806	1.000299	1.638840	0.964515	
1.536226	0.926469	1.027418	1.708435	0.955599	0.982758	1.762437	0.953142	
1.833503	0.949554	1.043441	1.837990	0.946061	0.973224	1.560270	0.950206	
1.651004	0.932723	1.064039	1.692142	0.934606	0.991422	1.514364	0.971959	
1.621812	0.949462	1.074225	1.656695	0.927521	1.051262	1.435069	0.968025	
1.698316	0.918854	1.054433	1.383163	0.929179	0.999090	1.081798	0.969431	
1.575518	0.922647	1.041890	1.443945	0.940062	0.985268	1.577295	0.975396	
1.682986	0.946094	1.043329	1.692017	0.959608	0.993285	1.724464	0.962604	
1.984712	0.931093	1.039425	1.575264	0.941337	0.982294	1.576536	0.961346	
1.587543	0.948585	1.079166	1.595889	0.947574	0.993221	1.641696	0.968512	
1.568463	0.904835	1.069359	1.652475	0.955047	0.999041	1.281280	0.960440	
1.590166	0.919899	1.036389	1.513068	0.954901	0.973665	1.360664	0.984298	
1.149389	0.916151	1.039632	1.645458	0.950555	0.990429	1.688265	0.949721	
1.793278	0.909257	1.027931	1.854510	0.988069	0.996349	1.478091	0.958232	
1.640624	0.940009	1.048001	1.627150	0.932818	0.982760	1.402195	0.978862	
1.756435	0.922078	1.066178	1.708484	0.974503	0.998390	1.482210	0.959507	
1.687383	0.936434	1.068505	1.607939	0.935407	0.991950	1.492751	0.981608	
1.503686	0.903037	1.019190	1.367958	0.927005	0.979625	1.476285	0.951291	
1.711763	0.940852	1.052840	1.686308	0.938246	0.987435	1.671210	0.964246	
1.783116	0.931064	1.055110	1.681200	0.946044	0.986358	1.524986	0.985429	
1.778896	0.918654	1.064611	1.785938	0.942184	1.001575	1.509714	0.953866	
1.551141	0.926933	1.056246	1.591412	0.931527	0.993028	1.344292	0.948875	
1.599202	0.903671	1.033300	1.698152	0.949529	0.981976	1.464643	0.993954	
1.636663	0.938751	1.046378	1.669654	0.945464	0.983876	1.549209	0.957750	
1.728416	0.950703	1.057493	1.747404	0.948876	0.994018	1.557325	0.974904	
1.814781	0.926132	1.048093	1.589744	0.932836	1.082043	1.651032	0.960507	
1.615799	0.923588	1.062968	1.475339	0.940759	0.996886	1.507463	0.944991	
1.626764	0.902560	1.043836	1.645617	0.950500	1.020451	1.472246	0.960729	
1.713033	0.932137	1.050335	1.652378	0.942441	1.019983	1.491909	0.953926	
1.502228	0.931412	1.050145	1.508883	1.000141	0.993839	1.528856	0.996455	
1.626168	0.927985	1.049663	1.741690	0.948816	0.985973	1.523517	0.947311	
1.705185	0.919965	1.044233	1.551185	0.943457	0.990670	1.391831	0.947220	
1.728279	0.922025	1.053144	1.556159	0.952812	0.990795	1.508786	0.986559	
1.633199	0.919040	1.066121	1.548341	0.992274	0.985463	1.670482	0.963149	
1.703774	0.930659	1.043996	1.557157	0.949178	0.989625	1.490703	0.949706	
1.725944	0.920317	1.048731	1.603126	0.933564	1.000403	1.689110	0.958084	
1.818817	0.944789	1.073629	1.570401	1.022146	0.982410	1.547316	1.022393	
1.690508	0.923890	1.044925	1.521887	0.937937	0.991098	1.439485	1.017366	
1.461895	0.923382	1.053460	1.620035	0.950657	0.972615	1.604356	0.968315	
1.564962	0.896494	1.011502	1.683521	0.944095	0.978442	1.468123	0.955818	
1.778105	0.920782	1.047382	1.753619	0.931170	0.984238	1.551242	0.976445	
1.639386	0.940844	1.072208	1.726669	0.942087	0.990605	1.491081	0.997494	
1.703918	0.915167	1.071857	1.701953	0.949272	1.004339	1.428783	1.005456	
1.619304	0.928158	1.061898	1.463455	0.943473	1.050283	1.393056	0.965363	
1.561069	0.922951	1.035714	1.544907	0.991140	1.000841	1.590250	0.943510	
1.783157	0.917224	1.031540	1.590180	0.945291	0.983664	1.420712	0.958507	
1.610607	0.909042	1.003191	1.179255	0.925099	0.966364	1.272604	0.940181	
1.708851	0.934324	1.005388	1.913112	0.956741	1.004288	1.821343	0.958682	
1.460956	0.939226	1.059077	1.674099	0.941752	1.018645	1.713697	1.054903	
1.690885	0.924116	1.063709	1.462636	0.961963	1.010246	1.484278	0.978122	
1.775161	0.921597	1.070056	1.832691	0.952886	0.998421	1.317749	0.971803	
1.660514	0.913070	1.087234	1.495703	0.949934	1.054222	1.520186	0.962561	
1.299196	0.923752	0.995720	1.386091	0.990581	0.976546	1.192472	0.943916	
1.587699	0.913807	1.011929	1.767687	0.950727	0.974781	1.776685	0.954614	
1.658525	0.915457	1.028682	1.458224	0.948240	0.979932	1.347415	0.960757	
1.851605	0.896401	1.060911	1.658149	0.942985	0.992963	1.606263	0.965547	
1.871046	0.939417	1.089487	1.770474	0.942390	0.994491	1.507162	0.987514	
1.513373	0.898669	1.075087	1.538384	0.961418	0.998759	1.491000	1.017327	
1.698865	0.912134	1.030461	1.556738	0.948854	0.990098	1.420255	0.961518	
1.567166	0.925332	1.025366	1.768769	0.992703	1.050706	1.513085	0.959273	
1.803990	0.952945	1.033967	1.693223	0.928669	0.989732	1.539192	0.962580	
1.592013	0.944761	1.066656	1.797300	0.935285	0.990306	1.702384	0.971225	
1.677966	0.900219	1.062684	1.351948	0.940342	0.986152	1.373034	0.964356	
1.466602	0.921204	1.031980	1.569119	0.955458	0.983314	1.429720	0.999144	
1.684536	0.926733	1.048391	1.591950	0.943801	0.996131	1.616932	0.962470	
1.553791	0.906847	0.994575	1.594852	0.941055	0.985391	1.582544	0.952171	
1.858776	0.948231	1.053255	1.758613	0.953499	0.994990	1.824541	0.968295	
1.682993	0.912845	1.046298	1.555891	0.969103	0.971076	1.240487	0.965558	
1.798521	0.926207	1.054170	1.525278	0.969115	0.990419	1.487225	1.000672	
1.714500	0.908001	1.078758	1.643263	0.963457	1.004410	1.313946	0.987352	
1.627164	0.912758	1.061074	1.345517	0.948717	0.985184	1.456539	0.950890	
1.697565	0.916702	1.059996	1.736287	1.020897	0.993897	1.772124	0.974697	
1.585228	0.920739	1.053816	1.640265	0.932259	0.990922	1.463951	0.958119	
1.965368	0.927315	1.043004	1.675545	0.943201	1.001511	1.406898	0.959380	
1.559850	0.920786	1.074777	1.723020	0.935435	1.045144	1.665690	0.973080	
1.706703	0.911666	1.056111	1.739795	0.952037	0.995124	1.350572	0.957224	
1.720228	0.923798	1.049084	1.662037	0.949629	0.970423	1.462121	0.971846	
1.449639	0.903604	1.051990	1.473341	0.946714	0.989107	1.620191	0.956547	
1.943348	0.922235	1.021471	1.866547	0.940177	0.980510	1.535103	0.959911	
1.553405	0.925850	1.057672	1.517355	0.946378	0.976649	1.539798	0.966065	
1.612087	0.914943	1.059204	1.613002	0.929696	0.981302	1.616595	0.964337	
1.729065	0.937387	1.074206	1.591644	0.942032	0.987860	1.514192	1.020494	
1.432820	0.912646	1.011107	1.407439	0.960441	0.990662	1.393586	0.960994	
1.715749	0.922228	1.028809	1.860352	0.943482	0.990940	1.676689	1.032045	
1.783349	0.940054	1.059128	1.563814	0.939877	0.988962	1.499984	0.946558	
1.787421	0.926694	1.053842	1.673697	0.949554	0.992516	1.488792	0.964960	
1.703856	0.932447	1.069979	1.650600	0.941572	0.989836	1.453114	0.977213	
1.752631	0.918267	1.047923	1.346117	0.936682	0.979471	1.345305	1.019807	
1.686007	0.925206	1.044235	1.446373	0.948355	0.991740	1.676076	0.963845	
1.613479	0.914175	1.014905	1.536180	0.953294	0.986959	1.556978	0.945009	
1.815886	0.926549	1.034106	1.872281	0.948488	0.997179	1.686520	0.968394	
1.609629	0.926524	1.061257	1.617563	0.964240	0.988780	1.563673	0.979327	
1.774482	0.924264	1.072971	1.756241	0.935644	1.000067	1.418992	1.004230	
1.624621	1.028006	1.063288	1.557779	0.951899	1.225251	1.345299	0.958277	
1.786497	1.090681	1.036278	1.791749	1.271991	1.011795	1.692072	1.184141	
1.768923	0.944183	1.186981	1.707893	0.949526	0.998991	1.761044	0.970893	
1.939276	0.924173	1.047303	1.730031	0.955605	0.997846	1.467659	0.945041	
1.654752	0.925211	1.087168	1.639563	0.953980	1.080421	1.464027	0.979776	
1.488048	0.939380	1.078734	1.585824	0.960559	0.977686	1.509497	1.002259	
1.527958	0.917718	1.012843	1.612348	0.951187	0.976746	1.506299	0.965479	
1.287274	0.915746	1.007694	1.475096	0.938161	0.977894	1.695007	0.955483	
1.913731	0.930119	1.050691	1.651126	0.954006	0.988312	1.739893	0.976495	
1.812183	0.934273	1.066919	1.679660	0.973221	0.985575	1.524933	0.965356	
1.599330	0.905195	1.066619	1.621296	0.982909	0.993145	1.346468	1.009504	
1.412442	0.919768	1.032015	1.569686	0.943661	0.987928	1.428083	0.993187	
1.526410	0.930715	1.026013	1.598155	0.944806	0.980641	1.494273	0.951347	
1.816426	0.935879	1.016187	1.690626	0.953850	0.976633	1.475527	0.953849	
1.796705	0.954806	1.066463	1.788988	0.945755	0.994220	1.744186	0.965232	
1.818608	0.916828	1.082570	1.604861	0.943420	0.999389	1.432197	0.972017	
1.770162	0.907326	1.074918	1.398912	0.943713	1.053150	1.232275	0.956026	
1.641631	0.930245	1.048148	1.639826	1.000375	0.994738	1.365828	0.970057	
1.630538	0.916926	0.994315	1.404779	0.941461	0.979605	1.428747	0.954846	
1.727137	0.933815	1.031777	1.542702	0.943471	0.993146	1.773757	0.961514	
1.730598	0.935985	1.049355	1.659836	0.940949	0.992013	1.592898	0.975842	
1.800881	0.922149	1.073809	1.668140	0.950997	0.982244	1.287379	0.965012	
1.559358	0.912328	1.070250	1.565600	0.948978	1.001131	1.543784	0.976705	
1.311291	0.923034	1.016109	1.429012	0.951977	0.990596	1.368690	0.952253	
2.001916	0.938172	0.973408	1.871778	0.958511	0.981236	1.828559	0.975494	
1.329887	0.921575	1.047061	1.537596	1.026361	0.972200	1.343902	0.956459	
1.678666	0.920161	1.063719	1.489988	0.946583	1.031399	1.430061	0.972277	
1.510384	0.912663	1.045829	1.719110	0.936502	0.986770	1.159404	0.955963	
1.365537	0.922584	1.038586	1.361982	0.948421	1.006894	1.779075	0.957272	
1.538776	0.902635	0.959452	1.658177	0.933197	0.992206	1.517551	0.942268	
2.085773	0.931330	1.031634	1.726298	0.957653	0.991589	1.405121	0.945881	
1.689563	0.920201	1.089965	1.705488	0.952475	1.003126	1.510079	0.977855	
1.831701	0.944139	1.077356	1.818201	0.941769	0.990681	1.684117	1.005054	
1.483883	0.942035	1.057105	1.375036	0.954367	0.983259	1.339747	1.036062	
1.495795	0.926459	1.020847	1.352105	0.942596	0.965235	0.947898	0.956719	
1.779111	0.928509	1.079972	1.615069	0.954601	1.000883	1.599081	0.960606	
1.341697	0.921438	1.027987	1.496959	0.947708	0.976991	1.260222	0.976715	
1.630633	0.936219	1.023299	1.664227	0.990902	0.987769	1.760187	0.968315	
1.318940	0.911553	1.049797	1.515170	0.956092	0.984430	1.457869	0.960399	
1.913994	0.907676	1.035619	1.708965	0.966650	1.085327	1.445882	0.984761	
1.918447	0.907173	1.070465	1.804822	0.928697	1.052396	1.443301	0.980258	
1.566430	0.912427	1.076935	1.493606	0.948104	1.000060	1.623113	0.975399	
1.699781	0.931682	1.047621	1.691929	0.944000	0.992301	1.393327	0.962207	
1.490061	0.918175	1.033091	1.334849	0.940032	0.974945	1.293240	0.953157	
1.767031	0.919973	1.016502	1.805490	0.936638	0.980621	1.623093	0.955455	
1.738868	0.923683	1.069414	1.871809	0.942348	0.993234	1.579710	0.965491	
1.839814	0.936590	1.046732	1.487499	0.945502	0.979507	1.612424	0.958462	
1.513104	0.934000	1.056763	1.488861	0.949692	0.995151	1.651008	0.973913	
1.893693	0.919613	1.053957	1.291874	0.941212	0.976247	1.181578	0.961334	
1.707771	0.948209	1.061705	1.738985	0.967619	0.988967	1.642551	0.963506	
1.342525	0.928498	1.033042	1.607467	0.950429	0.979023	1.626678	0.959253	
1.864228	0.928865	1.063193	1.762763	0.945614	1.048065	1.662109	0.994330	
1.671259	0.907926	1.074327	1.507593	0.970596	0.993714	1.519542	1.023746	
1.815712	0.952752	1.064509	1.698518	0.943910	0.980679	1.197792	1.021307	
1.636489	0.920364	1.075295	1.652117	0.976498	1.061638	1.700594	0.948570	
1.218327	0.914400	1.033272	1.411256	0.939069	1.047015	1.404506	0.956065	
1.487920	0.930919	1.032379	1.828195	0.992137	0.997225	1.569309	1.007555	
1.747944	0.907656	1.049715	1.630976	0.939455	0.992727	1.313347	0.957568	
1.708305	0.947730	1.076967	1.855901	0.942782	0.998805	1.702571	0.963573	
1.567742	0.949831	1.064374	1.564559	0.945716	0.998231	1.606369	0.982394	
1.660337	0.898533	1.037446	1.543591	0.986109	0.980620	1.332823	0.948364	
1.941702	0.917750	1.071749	1.434878	0.939322	0.999821	1.636468	0.959103	
1.346321	0.925233	1.041452	1.437463	0.933228	0.981225	1.421218	0.960392	
1.906453	0.947690	0.988018	1.904840	0.937789	1.039643	1.568603	0.954907	
1.044313	0.925497	1.050699	1.515192	0.941515	0.974813	1.636226	0.982091	
1.639842	0.930971	1.044222	1.698872	0.947555	0.988479	1.498800	0.956730	
1.873861	0.934075	1.060404	1.865805	0.945330	1.045475	1.434191	1.030959	
1.352715	0.908767	1.066115	1.485350	0.963389	0.996548	1.373979	0.957520	
1.694566	0.912043	1.020661	1.458335	0.943588	0.984157	1.285602	1.006641	
1.560839	0.904088	1.049311	1.265196	0.928829	0.981129	1.753557	0.973041	
1.625898	0.912522	0.952780	1.643607	0.944311	0.987964	1.529326	0.963916	
1.889675	0.949858	1.054839	1.804803	0.937505	0.988589	1.690505	0.980075	
1.704552	0.922478	1.070372	1.575252	0.948125	0.982475	1.480343	0.995200	
1.633129	0.927991	1.056184	1.657403	0.950005	0.991437	1.347749	0.964372	
1.540538	0.946402	1.046403	1.486033	0.938467	1.045225	1.192276	0.961102	
1.611642	0.885796	0.985794	1.311816	0.975524	0.990182	1.345195	0.950128	
1.939392	0.943448	1.037905	1.953849	0.970344	0.994370	1.853437	0.974637	
1.690577	0.928893	1.046347	1.639653	0.945447	0.989504	1.545271	0.965952	
1.870961	0.926911	1.064361	1.642575	0.943436	0.988469	1.488441	0.961273	
1.729270	0.925928	1.077436	1.499607	0.947099	1.000714	1.462719	0.983378	
1.531155	0.904985	1.028148	1.147141	0.956167	0.971315	1.113038	0.980131	
1.376768	0.909409	1.017198	1.774193	0.942215	0.979738	1.777135	0.972306	
1.606376	0.928658	0.996277	1.533436	0.949338	0.986274	1.706247	0.958637	
1.921458	0.921389	1.031647	1.811147	0.999427	0.987898	1.593134	0.964044	
1.840630	0.940910	1.068194	1.679549	0.944732	0.991418	1.430051	0.995499	
1.555124	0.939478	1.079987	1.653560	0.934992	0.994423	1.347941	0.973962	
1.530378	0.923778	1.042252	1.450881	0.944550	0.979597	1.411603	0.952561	
1.131430	0.931687	0.993999	1.443815	0.932497	0.959979	1.553163	0.957823	
1.836082	0.959908	1.007574	1.873943	0.941429	0.992796	1.711383	0.950228	
1.922255	0.934695	1.073447	1.833773	0.948810	0.976279	1.523979	0.963873	
1.621406	0.937862	1.071078	1.567679	0.944462	0.981638	1.570673	0.980282	
1.535225	0.910882	1.063827	1.594259	0.947229	0.994435	1.281299	1.000568	
1.431347	0.913483	1.003946	1.134551	0.945219	0.969863	1.286645	0.940836	
1.573566	0.933949	1.026885	1.802982	0.957132	0.963574	1.729038	0.946751	
1.603208	0.918926	1.027300	1.883313	0.947420	0.997985	1.562203	0.967768	
1.979741	0.920444	1.041344	1.653213	0.995899	0.991954	1.593144	1.031922	
1.705061	0.910489	1.073368	1.511060	0.949050	1.006887	1.428733	0.968555	
1.847827	0.908203	1.045859	1.318212	0.949086	0.992347	1.233898	0.967744	
1.427362	0.929023	1.058310	1.461869	0.952533	0.992116	1.769424	0.968108	
1.438674	0.895897	0.967218	1.482746	0.954545	0.987063	1.668408	0.960509	
1.889924	0.932457	1.040877	1.912413	0.958198	0.983119	1.629197	0.964983	
1.620023	0.899863	1.071392	1.677011	0.952494	0.989738	1.429859	0.964644	
1.744019	0.924396	1.069814	1.781470	0.946573	1.002601	1.247800	0.977340	
1.722449	0.943798	1.066363	1.554435	0.993980	0.997876	1.596776	0.971244	
1.441854	0.921247	1.013533	1.426656	0.949634	0.964721	1.214865	1.025076	
1.865167	0.950269	1.041076	1.669927	0.953825	0.974187	1.711787	0.969807	
1.380130	0.909632	1.029583	1.424323	0.943836	0.975953	1.565834	0.968245	
2.012047	0.934416	1.043286	1.883020	0.947971	0.985706	1.647538	0.969479	
1.442778	0.912319	1.066130	1.649545	0.954132	0.995581	1.552185	0.975222	
1.415917	0.904127	1.035246	1.142895	0.955142	0.966712	1.310088	0.956010	
1.793692	0.920367	1.045688	1.849262	0.951329	0.998805	1.543253	0.962707	
1.388988	0.932950	1.027195	1.325491	0.937515	0.972270	1.261430	1.015356	
1.592257	0.904935	0.979344	1.225029	0.954922	0.971484	0.899068	0.975364	
1.711225	0.914697	1.053623	1.855317	0.946813	1.013864	1.755875	0.964274	
1.382774	0.889928	0.989375	1.290700	0.998348	0.972668	1.287259	0.937073	
2.061120	0.950439	1.012634	1.776653	0.946455	1.005613	1.698829	0.971221	
1.788214	0.905691	1.093518	1.615129	0.945466	0.993581	1.500251	0.988731	
1.624167	0.930482	1.057268	1.600436	0.968069	0.985412	1.225528	0.964950	
1.476880	0.928913	1.058314	1.734014	0.947003	1.051830	1.538456	0.962326	
1.567300	0.936365	1.027653	1.206195	0.946240	0.991200	1.320882	0.949852	
1.908004	0.914563	1.007903	1.810427	0.944963	0.981294	1.569260	0.961140	
1.595014	0.929803	1.056602	1.751711	0.945502	0.996629	1.515149	0.967061	
1.629443	0.922237	1.049806	1.349921	0.991085	0.974056	1.530814	0.963834	
1.647789	0.920760	1.062629	1.738794	0.933004	0.995174	1.549918	0.965903	
1.347640	0.919425	0.999011	1.308378	0.941875	0.963389	1.165671	0.957527	
1.738097	0.877581	0.956137	1.672028	0.945283	0.981325	1.662410	0.952748	
1.601517	0.936876	1.066954	1.621019	0.943952	0.986377	1.657176	0.979872	
1.494446	0.930322	1.005364	1.593219	0.956064	0.976841	1.339898	0.936735	
1.820172	0.926727	1.052288	1.705003	0.939531	0.989215	1.635717	0.966960	
1.627965	0.905749	1.079902	1.217932	0.947974	0.980749	1.426949	0.987840	
1.582211	0.922201	1.030017	1.738394	1.000053	0.976333	1.567539	0.999873	
1.404054	0.942324	1.031397	1.704697	0.944727	1.005871	1.635442	0.951090	
1.444599	0.916185	1.018575	1.037470	0.948903	0.981876	1.425181	0.950468	
1.937073	0.935989	1.056392	1.878173	0.958248	0.981861	1.477144	0.969833	
1.437653	0.926028	1.068378	1.794382	0.993987	0.995394	1.548251	1.015869	
1.623015	0.926508	1.067151	1.450776	0.954482	0.982219	1.439232	0.955408	
1.705120	0.928839	1.071207	1.513642	0.955115	0.986771	1.562252	0.970584	
1.435842	0.910983	1.005107	1.484184	0.946988	0.983523	1.152835	0.953108	
