CPU_UTIL(%) ACTV_MEM(%) DISK(KB/s) DISK_IN(KB/s) DISK_OUT(KB/s) NET(KB/s) NET_IN(KB/s) NET_OUT(KB/s) INSTRUCTIONS_RETIRED_0 LLC_MISSES_0 INSTRUCTIONS_RETIRED_1 LLC_MISSES_1 INSTRUCTIONS_RETIRED_2 LLC_MISSES_2 INSTRUCTIONS_RETIRED_3 LLC_MISSES_3 INSTRUCTIONS_RETIRED_4 LLC_MISSES_4 INSTRUCTIONS_RETIRED_5 LLC_MISSES_5 INSTRUCTIONS_RETIRED_6 LLC_MISSES_6 INSTRUCTIONS_RETIRED_7 LLC_MISSES_7 THERM_0 THERM_1 THERM_2 THERM_3 THERM_4 THERM_5 THERM_6 THERM_7 FREQ_0 FREQ_1 FREQ_2 FREQ_3 FREQ_4 FREQ_5 FREQ_6 FREQ_7 TIME
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.38e+05       1.34e+03       4.29e+03       0.00e+00       1.76e+05       7.43e+02       4.47e+03       1.00e+00       5.35e+05       5.96e+02       2.50e+05       1.92e+03       3.09e+05       2.87e+02       4.09e+05       7.49e+02       56.0           55.0           58.0           56.0           55.0           51.0           57.0           53.0           1.60           1.60           1.60           1.60           1.60           1.60           1.60           1.60           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.44e+09       2.31e+06       1.12e+09       2.43e+06       7.63e+08       2.21e+06       9.57e+08       1.78e+06       3.80e+08       7.67e+05       6.63e+08       2.02e+06       1.11e+09       2.21e+06       7.84e+08       1.78e+06       55.0           57.0           58.0           56.0           55.0           51.0           57.0           53.0           1.60           1.60           1.60           1.60           1.60           1.60           1.60           1.60           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.11e+09       1.89e+06       1.02e+09       1.72e+06       1.15e+09       2.14e+06       9.20e+08       1.58e+06       4.73e+08       1.27e+06       4.32e+08       1.08e+06       9.44e+08       2.19e+06       8.00e+08       2.25e+06       55.0           57.0           58.0           56.0           55.0           50.0           56.0           51.0           1.60           1.60           1.60           1.60           1.60           1.60           1.60           1.60           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.14e+09       2.21e+06       1.01e+09       2.08e+06       1.14e+09       1.49e+06       9.87e+08       1.63e+06       4.91e+08       1.08e+06       9.18e+08       1.67e+06       6.49e+08       1.31e+06       6.86e+08       1.46e+06       55.0           55.0           58.0           56.0           55.0           50.0           56.0           51.0           1.60           1.60           1.60           1.60           1.60           1.60           1.60           1.60           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.01e+09       1.98e+06       6.76e+08       1.04e+06       6.81e+08       1.72e+06       8.10e+08       1.27e+06       7.28e+08       1.39e+06       9.22e+08       1.80e+06       1.24e+09       2.31e+06       7.53e+08       2.19e+06       55.0           55.0           58.0           57.0           55.0           51.0           56.0           52.0           1.60           1.60           1.60           1.60           1.60           1.60           1.60           1.60           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.21e+09       2.18e+06       1.13e+09       1.95e+06       1.10e+09       2.36e+06       1.12e+09       1.93e+06       1.16e+08       4.82e+05       5.55e+08       1.29e+06       7.13e+08       1.36e+06       7.66e+08       1.70e+06       56.0           56.0           58.0           57.0           55.0           51.0           56.0           52.0           1.60           1.60           1.60           1.60           1.60           1.60           1.60           1.60           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.22e+09       2.47e+06       7.48e+08       1.70e+06       1.03e+09       1.58e+06       7.33e+08       2.01e+06       4.53e+08       9.49e+05       1.04e+09       2.02e+06       7.20e+08       1.77e+06       1.02e+09       1.56e+06       56.0           56.0           58.0           56.0           53.0           50.0           55.0           53.0           1.60           1.60           1.60           1.60           1.60           1.60           1.60           1.60           
43.74	1.00	363.12	0.00	363.12	2509.97	1739.03	770.94	1.10e+09       2.41e+06       1.01e+09       1.94e+06       1.02e+09       1.73e+06       1.03e+09       2.38e+06       2.89e+08       8.92e+05       8.38e+08       1.35e+06       8.69e+08       2.05e+06       1.00e+09       1.97e+06       56.0           56.0           58.0           56.0           53.0           50.0           55.0           53.0           1.60           1.60           1.60           1.60           1.60           1.60           1.60           1.60           
48.06	1.00	363.12	0.00	363.12	2718.65	1888.76	829.89	1.19e+09       1.93e+06       9.11e+08       1.20e+06       7.92e+08       1.88e+06       8.75e+08       1.32e+06       1.53e+08       8.47e+05       6.72e+08       1.26e+06       9.21e+08       1.76e+06       1.11e+09       1.72e+06       56.0           56.0           58.0           57.0           53.0           49.0           55.0           53.0           1.60           1.60           1.60           1.60           1.60           1.60           1.60           1.60           
37.62	1.00	423.04	0.00	423.04	2352.60	1453.90	898.70	1.12e+09       1.98e+06       1.32e+09       2.14e+06       1.05e+09       1.62e+06       1.02e+09       2.28e+06       6.03e+08       1.57e+06       6.68e+08       1.45e+06       9.60e+08       2.05e+06       8.15e+08       1.97e+06       56.0           56.0           58.0           57.0           53.0           49.0           55.0           53.0           1.60           1.60           1.60           1.60           1.60           1.60           1.60           1.60           
