Master	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7
1.335453	0.920295	1.045329	1.389798	0.995114	0.979490	1.350631	0.997934	
1.438153	0.938369	1.045095	1.333749	0.947732	0.985495	1.271808	0.970094	
1.342292	0.914445	1.057884	1.617098	0.936127	0.989957	1.322233	0.983131	
1.309749	0.928325	1.060085	1.292646	0.963178	1.008246	1.433038	0.994837	
1.184654	0.917487	1.032761	1.135396	0.941175	0.975331	1.243397	0.965330	
1.436533	0.913229	1.034450	1.371495	0.932743	0.987182	1.103690	0.948853	
1.274787	0.913405	1.055156	1.493088	0.962105	1.008812	1.408271	0.951899	
1.268485	0.889348	1.011760	1.187550	0.965300	1.031784	1.404985	0.952224	
1.582562	0.931687	0.981822	1.444172	0.942771	1.005756	1.252703	0.938234	
1.394774	0.904447	0.941054	1.621795	0.951723	0.986421	1.348858	0.942632	
1.505882	0.935198	1.005663	1.610030	0.947785	0.995225	1.482328	0.969327	
1.479123	0.919060	1.003657	1.422387	0.946923	0.983929	1.511617	0.957159	
1.621310	0.931169	1.011819	1.523794	0.948674	0.974391	1.436468	0.976947	
1.351485	0.919870	1.018905	1.609912	0.951748	0.989336	1.450881	0.985857	
1.562525	0.932315	1.037995	1.546626	0.940574	0.986971	1.487967	0.958009	
1.697808	0.945611	1.010034	1.596496	0.975077	0.977476	1.512273	0.957710	
1.502694	0.955890	1.043635	1.635423	0.950460	0.990192	1.551139	1.017375	
1.415769	0.942881	1.047409	1.646114	0.946343	0.976014	1.541433	0.966352	
1.450467	0.931607	1.053012	1.545975	0.941004	1.015309	1.537471	0.961302	
1.757604	0.954013	1.013249	1.532228	1.006692	1.001008	1.545013	0.948908	
1.535787	0.939071	1.047889	1.607528	0.944516	1.002914	1.329755	0.998791	
1.456336	0.932451	1.033472	1.621981	0.951664	0.988844	1.517648	0.974232	
1.352840	0.933760	1.052719	1.654454	0.940600	1.006613	1.532153	0.973265	
1.450595	0.918627	1.047242	1.389663	0.935240	0.999611	1.566982	0.993611	
1.467609	0.936506	1.080207	1.417422	0.942123	1.007776	1.288797	0.995335	
1.383340	0.932178	1.067261	1.579481	0.959601	0.988844	1.344205	0.985309	
1.449485	0.910158	1.030716	1.630443	0.922335	0.983103	1.491827	0.952636	
1.233203	0.928065	1.042998	1.317839	0.930561	0.986693	1.517585	0.955581	
1.275041	0.893436	1.034029	1.294326	0.920572	0.979721	1.302051	0.956198	
1.374668	0.921952	1.056362	1.420286	0.938827	0.987159	1.121937	0.976023	
1.429730	0.926109	1.078941	1.410005	0.932862	0.999098	1.474997	0.961293	
1.380891	0.934929	1.055886	1.346927	0.930425	0.984821	1.240656	0.974826	
1.233276	0.908490	1.026170	1.277907	0.918362	0.998937	1.228272	0.954534	
1.252709	0.922381	1.036747	1.458481	0.940181	0.989752	1.180440	0.952249	
1.235437	0.909076	0.964004	1.400303	0.954074	1.049017	1.373221	0.932100	
1.434800	0.896844	0.979258	1.346530	0.932085	0.988838	1.310909	0.997685	
1.397383	0.898151	1.013343	1.507420	0.938090	1.000611	1.457119	0.945098	
1.186724	0.929506	1.037737	1.528466	0.937404	0.994778	1.509934	0.964072	
1.716047	0.916115	1.015507	1.247028	0.940067	0.992960	1.459744	0.961624	
1.416148	0.906904	0.933285	1.361571	0.990394	0.974861	1.010618	0.943744	
1.673620	0.910389	1.000328	1.547632	0.943997	0.977597	1.396101	0.967385	
1.388686	0.913209	1.047099	1.606342	0.948594	0.995429	1.371390	0.959181	
1.311123	0.915474	1.037375	1.379968	0.929979	0.983119	1.528105	0.959417	
1.608402	0.921101	1.036038	1.386816	0.993635	0.997345	1.345778	1.026616	
1.514421	0.929741	1.028350	1.558558	0.931833	0.987112	1.293599	0.963713	
1.682188	0.934039	1.054444	1.612173	0.942681	0.990738	1.455033	0.959598	
1.280779	0.920376	1.057211	1.611720	0.932948	0.988121	1.500060	0.969494	
1.468593	0.904726	1.055882	1.349475	0.931822	1.002773	1.482281	0.990285	
1.417761	0.918909	1.037186	1.506872	0.951595	0.985700	1.272058	0.966143	
1.389226	0.912933	1.080518	1.539030	0.951469	1.090524	1.345523	0.978643	
1.523743	0.947546	1.073678	1.345919	0.947466	0.996253	1.411728	0.977202	
1.229821	0.917151	1.065745	1.499680	0.932100	1.002529	1.271514	0.966734	
1.211444	0.925255	1.062191	1.295915	0.938206	0.983254	1.380832	0.975330	
1.258447	0.919187	1.034702	1.251687	0.934073	0.990729	1.192830	0.976884	
1.283357	0.899426	1.042388	1.216039	0.951793	0.984642	1.240833	0.984363	
1.342527	0.905103	1.042023	1.223565	0.935425	1.052661	1.075574	0.996841	
1.288627	0.915620	1.029295	1.330789	0.940165	1.007831	1.155961	0.960002	
1.287111	0.908977	1.002234	1.261876	0.947821	0.989475	1.230966	0.936535	
1.463967	0.900481	0.940336	1.409547	0.988000	0.999022	1.257225	0.951508	
1.241568	0.910820	0.945434	1.395900	0.945158	0.979750	1.231345	0.945196	
1.535971	0.908926	0.991274	1.503010	0.926344	0.976488	1.424549	0.956668	
1.440555	0.903525	0.975140	1.550100	0.930225	0.988630	1.423430	0.939475	
1.574335	0.929249	1.009990	1.417018	1.000738	0.992776	1.543543	1.032264	
1.578673	0.940373	1.023269	1.580034	0.944784	0.970398	1.358158	0.973492	
1.587251	0.936844	1.022188	1.632152	0.949728	0.997376	1.491797	0.963576	
1.552343	0.922477	1.018269	1.674038	0.944679	0.983963	1.469918	0.948170	
1.424614	0.932257	1.022019	1.551034	0.930213	0.992065	1.549418	0.971131	
1.526629	0.933337	1.051609	1.352267	0.950527	0.995555	1.402318	0.967071	
1.464878	0.908504	1.048823	1.610228	0.955665	0.999245	1.420192	0.972108	
1.483442	0.950069	1.047059	1.602662	0.952637	1.066776	1.524391	0.970960	
1.446750	0.925549	1.029294	1.427669	0.933349	0.994615	1.536756	1.020792	
1.306819	0.913589	1.042820	1.468945	0.960656	0.993282	1.375965	0.968236	
1.479562	0.929495	1.056441	1.491494	0.953847	0.990800	1.340820	0.982947	
1.295800	0.927689	1.052639	1.538940	0.940443	1.059022	1.482305	0.968827	
1.440634	0.930892	1.066569	1.237691	0.929464	0.994822	1.388431	1.004903	
1.309100	0.917422	1.045136	1.463352	0.934787	1.003081	1.253071	0.971123	
1.350856	0.911656	1.062776	1.523483	0.943921	0.986553	1.330873	0.962542	
1.300547	0.916759	1.048112	1.329145	0.933090	0.988477	1.400086	0.956980	
1.166869	0.890947	1.050692	1.367154	0.989781	0.978580	1.227430	0.979577	
1.259174	0.912189	1.037240	1.232861	0.932173	0.969453	1.230462	0.954980	
1.287416	0.927583	1.039120	1.553218	0.947972	1.085830	1.156586	0.959444	
1.162277	0.927707	1.036218	1.316437	0.941707	0.986594	1.467448	0.947741	
1.292243	0.925174	1.027195	1.271943	0.920281	0.978648	1.274105	0.974425	
1.427306	0.912929	0.997739	1.519903	0.935125	0.986771	1.160892	0.954533	
1.564965	0.935878	1.036470	1.620226	0.931103	0.984478	1.487710	0.968622	
1.427870	0.945465	1.038548	1.522364	0.938537	1.000053	1.500679	0.968280	
1.525794	0.930008	1.002984	1.570739	0.937274	0.994593	1.455413	1.031401	
1.510088	0.941968	1.042682	1.541312	0.942169	0.986391	1.492571	0.985673	
1.465113	0.947121	1.049471	1.593077	0.938297	0.984359	1.392257	0.963834	
1.476878	0.939277	1.056134	1.394410	0.932667	0.978011	1.498142	0.974242	
1.652278	0.943422	1.026891	1.651601	0.949858	0.993439	1.528786	0.995027	
1.386182	0.929614	1.060754	1.556538	0.958980	1.000361	1.474709	0.968129	
1.466105	0.947275	1.056933	1.537186	0.935187	1.060644	1.451260	0.967359	
1.442767	0.916445	1.043664	1.382430	0.930760	0.992230	1.470080	0.989959	
1.469330	0.918201	1.058652	1.486269	0.942844	0.989171	1.279128	0.972943	
1.398848	0.909328	1.061363	1.579364	0.945220	0.997739	1.335632	0.957008	
1.372850	0.944119	1.069928	1.600920	0.936845	0.979510	1.546071	0.970679	
1.308820	0.935946	1.060919	1.434361	0.989902	0.995555	1.510917	0.992058	
1.347500	0.922475	1.069129	1.284157	0.951362	0.991817	1.323501	0.973337	
1.458150	0.893233	1.064194	1.439585	0.949448	0.980999	1.163078	0.980950	
1.481295	0.910011	1.057812	1.436361	0.938981	1.007996	1.372223	0.989894	
1.184259	0.913596	1.049778	1.492344	0.931888	0.983114	1.349076	0.990490	
1.082350	0.909241	1.014847	1.124786	0.932446	0.986861	1.376530	0.962423	
1.241618	0.934387	1.021858	1.325855	0.962747	0.962231	1.054047	0.950915	
1.341698	0.948515	1.056486	1.340238	0.931505	1.003811	1.349404	0.958227	
1.358403	0.939337	1.033439	1.336435	0.941068	0.982914	1.227700	1.001151	
1.244924	0.911782	1.023324	1.286977	0.951144	0.989109	1.266219	0.972055	
1.352638	0.916097	1.007287	1.537497	0.939144	1.005259	1.225644	0.962388	
1.399326	0.924960	1.027266	1.292890	0.939636	1.005493	1.499506	0.939784	
1.533233	0.922524	1.024221	1.437502	0.948140	0.984483	1.235097	0.960257	
1.565569	0.933829	0.996394	1.596615	0.943572	0.988596	1.310013	0.963142	
1.423122	0.923772	1.032535	1.658026	0.952580	0.983341	1.524215	0.966566	
1.368083	0.927423	1.029097	1.259965	0.926025	0.977614	1.549300	0.973319	
1.609152	0.913120	1.018426	1.598863	0.936280	1.026287	1.262862	1.015334	
1.582294	0.943835	1.036868	1.612312	0.959988	1.019448	1.517189	0.964353	
1.436904	0.934992	1.052223	1.656187	0.931177	0.987615	1.463834	0.993584	
1.403271	0.934124	1.022933	1.450836	0.947837	0.991911	1.563346	0.949649	
1.479162	0.932529	1.046643	1.444869	0.926160	0.985919	1.376113	0.960118	
1.458294	0.929418	1.043024	1.492873	0.945406	0.978013	1.262216	0.981432	
1.593514	0.939983	1.060676	1.536238	0.922840	0.996887	1.397877	0.978117	
1.547091	0.934686	1.055176	1.659465	0.990764	0.988129	1.535449	0.980777	
1.264269	0.926295	1.039023	1.507018	0.921076	0.990253	1.492968	0.954783	
1.364659	0.922177	1.033406	1.377317	0.955480	0.983023	1.358673	0.978164	
1.460425	0.925842	1.048987	1.615433	0.942590	0.997429	1.310041	0.943301	
1.498963	0.931941	1.030459	1.561158	0.936926	0.992191	1.473765	0.944804	
1.502843	0.931221	1.046544	1.498498	0.929447	1.008449	1.458713	0.953900	
1.405277	0.924134	1.060295	1.554483	0.940973	0.997933	1.314827	0.957941	
1.356704	0.914264	1.056257	1.354224	0.931113	1.082668	1.446739	0.971531	
1.371526	0.918693	1.047049	1.334381	0.915940	1.007725	1.260348	0.975513	
1.389975	0.922596	1.055806	1.321315	0.934326	1.002928	1.208041	0.973548	
1.233072	0.904559	1.059888	1.532907	0.940273	1.000897	1.253304	0.981563	
1.352445	0.924005	1.062904	1.374680	0.945382	0.999509	1.439330	0.964553	
1.485173	0.884384	1.042961	1.347959	0.937344	0.981701	1.354456	0.959973	
1.377388	0.915906	1.040746	1.351070	0.931777	0.980779	1.232873	0.967753	
1.495859	0.906151	1.052396	1.494018	0.945742	1.002952	1.212552	0.960303	
1.363263	0.937699	1.050798	1.522687	0.921142	1.004642	1.428832	0.972745	
1.399504	0.917828	1.020607	1.297682	0.995942	0.986229	1.479936	0.975657	
1.469871	0.897622	1.014161	1.430408	0.939507	0.987167	1.324241	0.953170	
1.399960	0.919682	1.004683	1.630077	0.945413	0.989074	1.356113	0.970233	
1.564669	0.940940	1.038729	1.380215	0.935750	0.999692	1.547586	0.948064	
1.483259	0.921835	1.042655	1.580636	1.023032	1.001931	1.512070	0.945448	
1.357353	0.913498	1.041951	1.459208	0.953042	0.982792	1.506042	0.966234	
1.482568	0.915963	1.031880	1.587628	0.940157	0.986932	1.405268	0.996044	
1.488522	0.939074	1.043175	1.486270	0.935418	0.987708	1.513757	0.968676	
1.610161	0.947586	1.026859	1.523866	0.928827	0.983448	1.348329	0.965340	
1.374499	0.918899	1.059489	1.580513	0.925366	0.984261	1.377745	0.967460	
1.513320	0.932825	1.051061	1.621597	0.934691	0.998017	1.526099	0.971705	
1.351827	0.937243	1.053081	1.447314	0.926456	0.990669	1.518173	0.962802	
1.422137	0.920445	1.043709	1.265341	0.925299	0.974043	1.324409	1.015945	
1.559661	0.904718	1.060164	1.516033	0.932508	0.998832	1.262946	0.962125	
1.408043	0.913423	1.042493	1.599497	0.927534	0.986091	1.474820	0.969693	
1.237224	0.943332	1.052929	1.408816	1.002290	0.982475	1.527669	0.968738	
1.319071	0.918674	1.039491	1.353642	0.955307	0.978660	1.319400	0.994464	
1.460125	0.927825	1.038948	1.417224	0.928521	0.978574	1.270256	0.969885	
1.477776	0.925376	1.052703	1.462273	0.921514	0.982844	1.307724	0.954927	
1.393002	0.939639	1.045923	1.455293	1.031061	0.979194	1.345061	0.992573	
1.327932	0.934446	1.048243	1.411211	0.923281	0.985923	1.349521	0.966463	
1.509575	0.912073	1.037211	1.493220	0.927080	0.992461	1.324545	0.975001	
1.411391	0.946236	1.048299	1.505618	0.928257	1.089572	1.439087	0.957088	
1.432273	0.925300	1.043638	1.467756	0.933770	0.995244	1.332957	1.023779	
1.444809	0.919463	1.054997	1.393668	0.928054	0.999969	1.455692	0.968048	
1.374640	0.917359	1.059632	1.519506	0.948179	1.021501	1.313301	0.962204	
1.332998	0.927126	1.055437	1.391129	0.929249	0.999139	1.475066	0.957173	
1.449090	0.939646	1.050442	1.322748	0.930930	0.995541	1.341569	1.007263	
1.401764	0.903312	1.037163	1.418042	0.928136	0.988678	1.200812	0.942205	
1.482368	0.931624	1.051781	1.532303	0.950225	0.995243	1.327400	0.967820	
1.307597	0.938382	1.062403	1.523979	0.926282	0.988510	1.395610	0.960255	
1.326831	0.913206	1.047590	1.204141	0.994331	0.993122	1.281931	0.929499	
1.352011	0.920046	1.040550	1.271347	0.934827	0.974689	1.133387	0.949229	
1.260497	0.904346	1.046818	1.600908	0.940724	0.978066	1.208133	0.964586	
1.288459	0.905796	1.031055	1.169422	0.940046	0.993809	1.497473	0.956943	
1.258552	0.932032	1.000632	1.405103	0.923629	0.967527	1.191440	0.945388	
1.323762	0.912344	0.993842	1.490060	0.950572	0.995066	1.362301	0.967161	
1.467116	0.916995	1.036822	1.609087	0.926629	1.000591	1.445511	1.010353	
1.537829	0.914659	1.031882	1.408797	0.934982	1.057884	1.477078	0.948761	
1.597751	0.928131	1.015618	1.566149	0.934672	0.990939	1.377508	0.943123	
1.549348	0.935460	1.013235	1.614733	0.939315	1.052995	1.538691	0.964380	
1.481904	0.931962	1.042528	1.612581	0.939441	1.000903	1.466434	0.964296	
1.484111	0.914733	1.021886	1.419229	0.938082	0.999630	1.515169	0.940927	
1.470948	0.929011	1.041555	1.583037	0.934713	1.060339	1.346648	0.990123	
1.455365	0.924065	1.057466	1.494044	0.938592	1.010994	1.276530	0.964545	
1.360596	0.925297	1.062836	1.585092	0.933015	0.985328	1.424981	0.969215	
1.235216	0.918500	1.048816	1.441553	0.945004	0.995108	1.459252	0.965597	
1.510561	0.914660	1.039917	1.175677	0.924493	1.001450	1.366679	0.956359	
1.414481	0.900441	1.043035	1.610392	0.924200	0.996463	1.191858	0.962353	
1.426754	0.909570	1.059219	1.555423	0.930497	1.078659	1.537882	0.950576	
1.242623	0.930880	1.045604	1.398685	0.940617	0.982955	1.466543	0.955233	
1.369275	0.926300	1.051415	1.234276	0.932653	0.986822	1.337610	1.005426	
1.429391	0.924821	1.058738	1.514752	0.920682	0.977520	1.140692	0.987279	
1.381752	0.956357	1.075826	1.412307	0.943106	1.000661	1.412484	0.971048	
1.354700	0.915284	1.053953	1.341749	0.934371	0.994307	1.255746	0.987633	
1.072491	0.909108	0.997486	1.263658	0.922144	0.981552	1.293678	0.994445	
1.418966	0.894444	1.018860	1.275885	0.928558	0.976509	0.963484	0.956012	
1.199421	0.906183	1.043139	1.299639	0.936058	0.996565	1.274570	0.954350	
1.466279	0.911532	1.029244	1.246921	0.985189	0.984917	1.245393	1.015278	
1.381281	0.912100	1.010990	1.415541	0.929836	1.006336	1.280719	0.971750	
1.365664	0.912764	1.007059	1.326011	0.937314	0.985684	1.265314	0.949605	
1.334840	0.918882	0.997263	1.541230	0.936496	1.049676	1.335293	0.929151	
1.240810	0.917248	1.007966	1.178464	0.944618	0.980908	1.151874	0.987037	
1.518648	0.931455	0.989163	1.250772	0.942915	0.986083	1.065169	0.952989	
0.978720	0.913447	0.986440	1.052735	0.930352	1.062573	1.073432	0.951133	
1.337663	0.928956	1.029282	1.127984	0.924643	0.979492	1.294676	0.945770	
1.324607	0.911770	0.965531	1.551822	0.923493	0.984378	1.243617	0.947759	
1.311283	0.917772	0.988266	1.331102	0.922433	0.986667	1.430961	0.939929	
1.212286	0.900349	1.002530	1.493143	0.953994	0.989045	1.257663	0.968117	
1.257900	0.898631	1.021641	1.513260	0.925186	0.972132	1.319189	0.950252	
1.686360	0.911530	1.003543	1.412774	0.985414	0.987358	1.458757	0.968211	
1.409093	0.926696	0.999949	1.619966	0.923892	0.998426	1.409712	0.971790	
1.421072	0.935422	1.013447	1.545986	0.945750	1.006633	1.550018	0.954854	
1.495142	0.952682	0.997941	1.454677	0.921687	1.041042	1.505917	0.954886	
1.683777	0.927454	0.989052	1.592266	0.946675	0.989282	1.390191	1.002687	
1.571905	0.925926	1.029318	1.585654	0.947346	1.020030	1.542063	0.978565	
1.424997	0.931448	1.032456	1.648825	0.941749	1.012576	1.481313	0.965092	
1.407050	0.938413	1.014519	1.440799	0.935672	0.987470	1.560096	0.973816	
1.488452	0.921633	1.036687	1.466447	0.981427	0.977752	1.412609	0.966694	
1.487388	0.919363	1.055442	1.467995	0.930015	0.995808	1.356285	0.962442	
1.518909	0.904146	1.063770	1.588487	0.910527	0.999868	1.321723	0.965776	
1.436357	0.937690	1.035163	1.580881	0.925406	0.986389	1.493898	0.965665	
1.364909	0.926405	1.054882	1.368026	0.921818	0.994715	1.474078	0.959629	
1.241297	0.925954	1.055277	1.411912	0.922099	0.996855	1.157744	0.944778	
1.547652	0.914448	1.079727	1.324489	0.934851	1.053555	1.303600	0.971023	
1.391444	0.943545	1.069455	1.576649	0.937444	0.992928	1.278320	0.973751	
1.048022	0.916550	1.038013	1.375357	0.938295	0.995565	1.464513	0.965370	
1.347524	0.922436	1.026266	1.213825	0.927200	0.992691	1.256894	0.953698	
1.200604	0.891931	1.037560	1.357817	0.930223	0.997518	1.325339	0.957665	
1.398803	0.923385	1.051274	1.410346	0.978767	1.004044	1.387476	0.971658	
1.409155	0.928026	1.042317	1.417276	0.940121	0.996497	1.420628	0.937191	
1.417303	0.914544	1.037807	1.480834	0.931565	0.997766	1.343020	0.945651	
1.325415	0.933330	1.040138	1.532498	0.939012	0.976584	1.412613	0.956110	
1.550635	0.909873	1.019655	1.549055	0.935503	0.995607	1.409518	1.026906	
1.464366	0.919323	1.014428	1.475696	0.948794	1.060453	1.432088	0.952376	
1.421887	0.922242	1.033013	1.564940	0.936703	0.989550	1.320011	0.935136	
1.350500	0.941213	1.028817	1.503262	0.941924	0.993240	1.523666	0.954044	
1.540406	0.913287	1.035964	1.403202	1.011970	1.007637	1.482158	0.999287	
1.344998	0.905242	1.046299	1.421614	0.958839	0.985810	1.418523	0.961575	
1.460937	0.938472	1.035746	1.462380	0.950834	0.993588	1.336709	0.966736	
1.577441	0.955920	1.040563	1.623453	0.940047	0.990793	1.439631	0.962271	
1.324600	0.939785	1.048293	1.516141	1.020238	0.994080	1.533342	0.999880	
1.289667	0.907704	1.053955	1.472392	0.935671	1.011036	1.402516	0.968469	
1.520380	0.908192	1.048822	1.401070	0.939830	1.008443	1.384598	0.956942	
1.583726	0.937209	1.060249	1.547568	0.944461	1.055003	1.286645	0.962346	
1.561039	0.929185	1.031655	1.656447	0.935423	1.000222	1.503060	1.014669	
1.198125	0.939866	1.040627	1.491642	0.948763	0.991665	1.512664	0.971199	
1.167744	0.914308	1.018043	1.258338	0.938971	0.970589	1.344738	0.963901	
1.574880	0.916233	1.015256	1.244999	0.939802	0.999369	1.175593	0.942029	
1.470275	0.934809	1.061945	1.564186	0.944418	1.007376	1.329980	0.968032	
1.341508	0.940226	1.048369	1.516098	0.939330	0.995895	1.367399	0.976942	
1.207896	0.910436	1.049326	1.395626	0.935551	0.985300	1.424013	0.962456	
1.566816	0.919577	1.009800	1.549185	0.929001	0.995612	1.314109	0.938285	
1.531984	1.036386	1.014427	1.554449	0.925422	0.997962	1.513989	1.000459	
1.337518	0.913890	1.043424	1.560013	0.930312	0.989607	1.309553	0.975971	
1.363440	0.907028	1.042760	1.412622	0.930438	0.992260	1.421975	0.961028	
1.543859	0.912505	1.040609	1.416392	1.010854	0.981335	1.338198	0.965014	
1.390010	0.909292	1.045109	1.468991	0.924098	0.991398	1.415504	0.954997	
1.357141	0.917605	1.047686	1.461163	0.938800	0.994285	1.270535	0.966129	
1.424502	0.888669	1.030825	1.341297	0.937326	1.057766	1.376932	0.949882	
1.571348	0.921414	1.020562	1.568940	0.939599	0.995987	1.308549	0.958848	
1.330258	0.929556	1.024223	1.500625	0.935207	1.003277	1.505011	0.957159	
1.367503	0.912862	1.047508	1.342457	0.943682	0.997328	1.396782	0.956993	
1.340529	0.936594	1.059722	1.445032	0.938391	0.996400	1.423516	0.958842	
1.578513	0.919903	1.045872	1.425968	0.936846	0.985017	1.350694	1.011003	
1.367070	0.915282	1.009592	1.423692	0.938713	0.985387	1.220791	0.943655	
1.253080	0.914411	1.051769	1.582298	0.942727	0.994845	1.457442	0.948484	
1.436267	0.916375	1.040332	1.384702	0.946685	0.981193	1.396595	0.961616	
1.310023	0.920963	1.030101	1.486133	0.983739	1.077926	1.458428	0.955186	
1.473357	0.901560	1.057230	1.400939	0.931060	0.993562	1.394335	0.962581	
1.289077	0.911263	1.044001	1.621875	0.928955	0.984899	1.335325	0.986780	
1.700149	0.915757	1.042825	1.344606	0.944508	1.051332	1.505576	0.956815	
1.380822	0.924619	1.031399	1.648639	0.933303	0.982742	1.378408	1.005262	
1.310905	0.923682	1.037164	1.384851	0.931375	0.992278	1.491080	0.981367	
1.356212	0.943265	1.044701	1.451404	0.954549	0.996983	1.310032	0.995780	
1.559539	0.928538	1.055189	1.324895	0.931884	1.001930	1.449368	0.956938	
1.480138	0.917175	1.056299	1.552091	0.989835	1.018976	1.319610	0.962431	
1.297587	0.916347	1.064167	1.524427	0.938606	1.004014	1.458358	0.956154	
1.436350	0.915465	1.049918	1.311692	0.957380	1.003422	1.427571	0.967032	
1.276065	0.916862	1.039737	1.451657	0.945284	0.989759	1.232031	0.954165	
1.426977	0.923024	1.031097	1.330106	0.924635	0.991677	1.296547	0.966113	
1.337681	0.911312	1.057401	1.401792	0.926990	1.013238	1.286535	0.963859	
1.298986	0.916940	1.060635	1.364351	0.951414	1.013218	1.415852	0.958318	
1.393627	0.895296	1.067429	1.326671	0.935850	1.002946	1.305273	0.961609	
1.505161	0.923853	1.026884	1.426104	0.927505	0.983277	1.264058	1.028136	
1.297750	0.921487	1.031756	1.390338	0.922246	0.986230	1.204785	0.948060	
1.168950	0.925210	1.042864	1.322985	0.937249	1.055877	1.375656	0.989021	
1.318413	0.944654	1.018211	1.173046	0.932625	0.979735	1.175719	0.944342	
1.369102	0.916948	1.003732	1.225833	0.934339	0.974916	1.203064	1.005913	
1.369160	0.915515	1.015125	1.360093	0.940446	0.983802	1.264141	0.961803	
1.384563	0.896963	1.020721	1.416884	0.918316	1.002950	1.350289	0.952819	
1.524010	0.902850	0.995548	1.378205	0.928971	1.001899	1.329099	1.009073	
1.383377	0.926468	0.980599	1.617458	0.918000	0.988924	1.385208	0.977333	
1.448464	0.908879	1.010610	1.530506	0.941714	0.990604	1.430268	0.971122	
