bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
13104893756	667265	22	8	665792	8783189	1638214	7144975	1620500375	386985
13105609588	667265	25	8	665792	8783634	1638270	7145364	1620523219	386985
13106402318	667265	23	8	665792	8784098	1638329	7145769	1620547094	386985
13106993575	667265	25	8	665792	8784552	1638390	7146162	1620570447	386985
13107495455	667267	22	8	665794	8785016	1638448	7146568	1620616034	386984
13108353245	667268	25	8	665795	8785503	1638510	7146993	1620659541	386984
13109056154	667268	19	8	665795	8785954	1638569	7147385	1620682820	386984
13110054906	667268	25	8	665795	8786448	1638641	7147807	1620708226	386984
13110586725	667268	20	8	665795	8786899	1638706	7148193	1620731546	386984
13111248310	667268	24	8	665795	8787362	1638775	7148587	1620755457	386984
13111987611	667268	22	8	665795	8787826	1638844	7148982	1620779489	386984
13112634154	667268	25	8	665795	8788300	1638916	7149384	1620803865	386984
13113324316	667268	21	8	665795	8788766	1638976	7149790	1620828017	386984
13114069567	667268	26	8	665795	8789236	1639051	7150185	1620852388	386984
13114651549	667268	21	8	665795	8789688	1639113	7150575	1620875766	386984
13115407544	667268	23	8	665795	8790152	1639185	7150967	1620899883	386984
13116035493	667269	23	8	665796	8790606	1639251	7151355	1620923344	386983
13116919082	667269	23	8	665796	8791093	1639319	7151774	1620948150	386983
13117580828	667269	22	8	665796	8791543	1639391	7152152	1620971723	386983
13118201257	667269	23	8	665796	8792027	1639458	7152569	1620996546	386983
13119032985	667269	24	8	665796	8792507	1639527	7152980	1621021288	386983
13119771464	667269	26	8	665796	8792967	1639592	7153375	1621044957	386983
13120550117	667269	21	8	665796	8793441	1639657	7153784	1621069364	386983
13121485946	667270	22	8	665797	8793903	1639718	7154185	1621103545	386984
13122237690	667270	22	8	665797	8794369	1639779	7154590	1621127526	386984
13122931371	667272	25	8	665799	8794855	1639845	7155010	1621172350	386985
13123745981	667273	22	8	665800	8795323	1639919	7155404	1621196682	386985
13124475461	667273	26	8	665800	8795799	1639989	7155810	1621221220	386985
13125289622	667273	22	8	665800	8796277	1640062	7156215	1621245837	386985
13126068266	667273	26	8	665800	8796749	1640137	7156612	1621270429	386985
13126856144	667273	22	8	665800	8797216	1640195	7157021	1621294482	386985
13127655761	667273	26	8	665800	8797687	1640257	7157430	1621318536	386985
13128342216	667273	19	8	665800	8798141	1640321	7157820	1621342027	386985
13128991318	667273	21	8	665800	8798620	1640392	7158228	1621366669	386985
13129721518	667273	22	8	665800	8799086	1640455	7158631	1621390701	386985
13130593013	667273	23	8	665800	8799543	1640526	7159017	1621414594	386985
13131457200	667273	20	8	665800	8800016	1640590	7159426	1621438917	386985
13132275075	667273	23	8	665800	8800507	1640656	7159851	1621464122	386985
13133086647	667273	21	8	665800	8800972	1640720	7160252	1621488139	386985
13133769645	667273	26	8	665800	8801439	1640786	7160653	1621512215	386985
13134327616	667274	23	8	665801	8801879	1640833	7161046	1621534904	386985
13135130623	667274	26	8	665801	8802364	1640897	7161467	1621559765	386985
13135929851	667274	21	8	665801	8802831	1640958	7161873	1621583877	386985
13136519777	667274	24	8	665801	8803285	1641019	7162266	1621607326	386985
13137267660	667274	21	8	665801	8803733	1641076	7162657	1621630375	386985
13138049929	667274	23	8	665801	8804223	1641149	7163074	1621655600	386985
13138862045	667274	22	8	665801	8804706	1641218	7163488	1621680426	386985
13139480379	667274	21	8	665801	8805145	1641283	7163862	1621703202	386985
13140173928	667274	19	8	665801	8805610	1641350	7164260	1621727270	386985
13140886804	667274	25	8	665801	8806082	1641411	7164671	1621751698	386985
13141780498	667274	20	8	665801	8806546	1641475	7165071	1621775559	386985
13142559861	667274	19	8	665801	8807027	1641546	7165481	1621800333	386985
13143509005	667274	21	8	665801	8807504	1641608	7165896	1621824702	386985
13144275363	667274	23	8	665801	8807967	1641675	7166292	1621848938	386985
13145041985	667274	21	8	665801	8808430	1641740	7166690	1621872773	386985
13145797278	667280	20	8	665807	8808888	1641806	7167082	1621923487	386989
13146587685	667280	20	8	665807	8809341	1641868	7167473	1621947007	386989
13147211379	667281	22	8	665808	8809793	1641939	7167854	1621977791	386989
13148142287	667281	21	8	665808	8810240	1642001	7168239	1622000699	386989
13148715672	667281	21	8	665808	8810691	1642062	7168629	1622024012	386989
13149299613	667281	20	8	665808	8811141	1642129	7169012	1622047210	386989
13150256947	667281	23	8	665808	8811608	1642193	7169415	1622071104	386989
13151143544	667281	20	8	665808	8812060	1642247	7169813	1622094416	386989
13151751712	667283	24	8	665810	8812504	1642312	7170192	1622159613	386990
