bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
15084661605	3272753	20	8	3566038	12384682	1687421	10697261	1992622820	482165
15085364055	3272902	24	8	3566195	12385298	1687484	10697814	1992663762	482165
15086504212	3273054	18	8	3566370	12385958	1687544	10698414	1992707790	482165
15087376117	3273204	26	8	3566534	12386613	1687609	10699004	1992751055	482165
15088477505	3273361	19	8	3566706	12387286	1687675	10699611	1992812575	482166
15089432175	3273514	25	8	3566877	12387966	1687741	10700225	1992857802	482166
15090165320	3273669	20	8	3567050	12388627	1687805	10700822	1992901768	482166
15091137591	3273824	31	8	3567241	12389321	1687879	10701442	1992948360	482166
15091825603	3273977	20	8	3567426	12390008	1687951	10702057	1992994150	482166
15092894846	3274132	22	8	3567597	12390691	1688023	10702668	1993039171	482166
15093904560	3274284	17	8	3567768	12391348	1688078	10703270	1993082599	482166
15094709760	3274436	21	8	3567929	12392002	1688153	10703849	1993125757	482166
15095419920	3274590	21	8	3568104	12392694	1688229	10704465	1993171646	482166
15096453475	3274740	25	8	3568274	12393368	1688292	10705076	1993216021	482166
15097416135	3274896	21	8	3568446	12394022	1688353	10705669	1993259673	482166
15098174006	3275049	23	8	3568613	12394704	1688428	10706276	1993304388	482166
15099147160	3275201	27	8	3568785	12395374	1688496	10706878	1993348709	482166
15100041074	3275357	18	8	3568951	12396035	1688558	10707477	1993392190	482166
15101111803	3275509	24	8	3569118	12396705	1688627	10708078	1993436402	482166
15102074806	3275664	20	8	3569282	12397365	1688699	10708666	1993480105	482166
15102824690	3275818	22	8	3569456	12398027	1688756	10709271	1993524110	482166
15103675920	3275971	26	8	3569626	12398696	1688822	10709874	1993568233	482166
15104716216	3276126	17	8	3569790	12399362	1688894	10710468	1993612080	482166
15105523166	3276279	23	8	3569957	12400038	1688970	10711068	1993656481	482166
15106353942	3276434	23	8	3570131	12400720	1689039	10711681	1993701667	482166
15107209495	3276587	26	8	3570309	12401390	1689106	10712284	1993763326	482167
15108079675	3276744	18	8	3570484	12402045	1689164	10712881	1993845843	482169
15108898562	3276895	25	8	3570651	12402694	1689231	10713463	1993889164	482169
15109616505	3277050	22	8	3570824	12403351	1689289	10714062	1993932728	482169
15110768835	3277199	26	8	3570994	12404013	1689345	10714668	1993976565	482169
15111558450	3277356	22	8	3571165	12404690	1689413	10715277	1994021235	482169
15112425453	3277509	24	8	3571333	12405354	1689480	10715874	1994065246	482169
15113285443	3277663	17	8	3571496	12405994	1689547	10716447	1994107747	482169
15114246004	3277817	20	8	3571665	12406646	1689606	10717040	1994151075	482169
15115330098	3277971	19	8	3571828	12407301	1689668	10717633	1994194238	482169
15116328922	3278126	25	8	3571996	12407978	1689737	10718241	1994238722	482169
15117107737	3278281	16	8	3572165	12408636	1689807	10718829	1994282453	482169
15117946693	3278437	24	8	3572325	12409295	1689870	10719425	1994325750	482169
15119002039	3278589	20	8	3572491	12409962	1689943	10720019	1994369888	482169
15119904702	3278738	24	8	3572656	12410610	1690006	10720604	1994412709	482169
15120639736	3278896	23	8	3572821	12411277	1690077	10721200	1994470653	482170
15121627502	3279048	24	8	3572988	12411949	1690148	10721801	1994514813	482170
15122436253	3279202	20	8	3573165	12412618	1690216	10722402	1994559525	482170
15123369050	3279353	26	8	3573333	12413281	1690285	10722996	1994603449	482170
15124276202	3279506	21	8	3573507	12413943	1690360	10723583	1994647678	482170
15124990557	3279663	24	8	3573689	12414621	1690423	10724198	1994692864	482170
15125882694	3279820	17	8	3573871	12415297	1690492	10724805	1994738059	482170
