bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
17397091129	672857	17	8	671384	11413066	2008004	9405062	1765804340	386333
17397536717	672857	16	8	671384	11413313	2008043	9405270	1765817152	386333
17398008064	672857	18	8	671384	11413542	2008076	9405466	1765829033	386333
17398378166	672857	13	8	671384	11413784	2008113	9405671	1765841507	386333
17398742131	672857	16	8	671384	11414030	2008150	9405880	1765854093	386333
17399171832	672857	13	8	671384	11414266	2008186	9406080	1765866426	386333
17399532969	672857	15	8	671384	11414503	2008218	9406285	1765878664	386333
17399759326	672857	15	8	671384	11414736	2008249	9406487	1765890617	386333
17400327376	672857	16	8	671384	11414995	2008287	9406708	1765903917	386333
17400713711	672857	17	8	671384	11415235	2008323	9406912	1765916255	386333
17401392070	672857	17	8	671384	11415482	2008358	9407124	1765929050	386333
17401825606	672857	19	8	671384	11415741	2008394	9407347	1765942345	386333
17402137292	672857	17	8	671384	11415983	2008429	9407554	1765954863	386333
17402563247	672857	16	8	671384	11416221	2008461	9407760	1765967159	386333
17402884251	672857	14	8	671384	11416453	2008496	9407957	1765979143	386333
17403385650	672857	12	8	671384	11416685	2008523	9408162	1765991022	386333
17403629171	672857	16	8	671384	11416931	2008555	9408376	1766003608	386333
17404055027	672857	14	8	671384	11417163	2008592	9408571	1766015628	386333
17404418565	672857	15	8	671384	11417407	2008627	9408780	1766028276	386333
17404834721	672857	16	8	671384	11417636	2008660	9408976	1766040075	386333
17405125399	672857	18	8	671384	11417885	2008693	9409192	1766052897	386333
17405459861	672857	17	8	671384	11418106	2008723	9409383	1766064387	386333
17405951736	672857	15	8	671384	11418344	2008756	9409588	1766076654	386333
17406383188	672857	15	8	671384	11418589	2008795	9409794	1766089387	386333
17406897178	672857	16	8	671384	11418834	2008832	9410002	1766102073	386333
17407287160	672857	17	8	671384	11419089	2008870	9410219	1766115078	386333
17407699151	672857	16	8	671384	11419337	2008903	9410434	1766127862	386333
17408183085	672857	17	8	671384	11419578	2008941	9410637	1766140268	386333
17408550690	672857	15	8	671384	11419807	2008975	9410832	1766152252	386333
17408957030	672857	17	8	671384	11420052	2009008	9411044	1766164689	386333
17409282709	672857	15	8	671384	11420294	2009045	9411249	1766177381	386333
17409593857	672858	15	8	671385	11420542	2009082	9411460	1766189985	386332
17410054133	672858	16	8	671385	11420767	2009108	9411659	1766201545	386332
17410544961	672858	18	8	671385	11421015	2009140	9411875	1766214354	386332
17410988414	672858	16	8	671385	11421241	2009161	9412080	1766225945	386332
