bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
13722465421	3025772	17	8	3297772	11332569	1577160	9755409	1899491160	479231
13723183887	3025954	27	8	3297967	11333309	1577252	9756057	1899607091	479235
13724337756	3026165	22	8	3298190	11334124	1577348	9756776	1899811711	479250
13725555624	3026355	24	8	3298388	11334928	1577438	9757490	1899902848	479257
13726395447	3026540	28	8	3298578	11335721	1577519	9758202	1899964942	479259
13727285715	3026751	26	8	3298800	11336549	1577621	9758928	1900074922	479269
13728298784	3027008	22	8	3299072	11337478	1577770	9759708	1900255479	479298
13729349062	3027198	25	8	3299272	11338293	1577861	9760432	1900356065	479301
13730349072	3027382	28	8	3299462	11339080	1577951	9761129	1900439114	479302
13731141442	3027587	21	8	3299683	11339887	1578031	9761856	1900637231	479309
13732229594	3027789	22	8	3299897	11340709	1578134	9762575	1900715124	479317
13733188419	3027996	26	8	3300113	11341559	1578245	9763314	1900892631	479322
13734087266	3028189	27	8	3300316	11342371	1578333	9764038	1901008892	479325
13734993059	3028384	25	8	3300534	11343176	1578421	9764755	1901192187	479330
13736242468	3028605	19	8	3300774	11344016	1578524	9765492	1901376627	479338
13737135723	3028838	24	8	3301022	11344867	1578654	9766213	1901544995	479362
13738183714	3029053	31	8	3301254	11345727	1578763	9766964	1901706963	479376
13739005411	3029249	26	8	3301454	11346512	1578849	9767663	1901795057	479379
13740121555	3029453	23	8	3301675	11347366	1578941	9768425	1901895091	479386
13741257555	3029641	25	8	3301872	11348187	1579036	9769151	1901981375	479387
13742280478	3029846	26	8	3302091	11349010	1579131	9769879	1902130619	479398
13743543884	3030098	24	8	3302353	11349914	1579268	9770646	1902283277	479433
13744733627	3030420	24	8	3302690	11351027	1579485	9771542	1902391735	479501
13745792027	3030626	19	8	3302903	11351841	1579581	9772260	1902541749	479510
13746803562	3030814	25	8	3303102	11352612	1579668	9772944	1902690986	479515
13747921279	3030997	24	8	3303295	11353460	1579755	9773705	1902792247	479516
13748839918	3031183	20	8	3303491	11354232	1579826	9774406	1902896980	479519
13749801790	3031370	27	8	3303695	11355016	1579913	9775103	1903015568	479528
13750636902	3031610	24	8	3303944	11355870	1580053	9775817	1903226309	479556
13751396191	3031802	22	8	3304146	11356637	1580149	9776488	1903324120	479559
13752465045	3031986	28	8	3304345	11357408	1580230	9777178	1903476454	479560
13753383266	3032173	25	8	3304541	11358218	1580325	9777893	1903568194	479563
13754294782	3032394	18	8	3304775	11359024	1580431	9778593	1903758110	479578
13755268652	3032618	23	8	3305016	11359857	1580550	9779307	1903969119	479598
13756312336	3032821	26	8	3305229	11360669	1580649	9780020	1904136287	479611
13757485155	3033018	26	8	3305434	11361488	1580746	9780742	1904271248	479618
13758305292	3033215	25	8	3305641	11362271	1580831	9781440	1904413483	479627
13759295156	3033398	27	8	3305841	11363059	1580910	9782149	1904514337	479628
13760243351	3033593	23	8	3306044	11363888	1581003	9782885	1904597198	479631
13761124810	3033767	28	8	3306231	11364650	1581066	9783584	1904647885	479630
13762219975	3033952	26	8	3306425	11365446	1581147	9784299	1904813455	479635
13763185701	3034151	25	8	3306637	11366256	1581244	9785012	1904975412	479648
13764122494	3034336	26	8	3306834	11367039	1581343	9785696	1905103176	479653
13765065949	3034536	24	8	3307047	11367837	1581446	9786391	1905243147	479665
13765996731	3034722	28	8	3307239	11368624	1581527	9787097	1905347826	479670
13766911906	3034950	28	8	3307484	11369494	1581660	9787834	1905484596	479688
13768128492	3035133	24	8	3307687	11370267	1581735	9788532	1905547554	479689
13769109515	3035339	21	8	3307909	11371079	1581847	9789232	1905714085	479708
13770067275	3035524	31	8	3308112	11371889	1581951	9789938	1905789342	479712
13771067831	3035740	22	8	3308346	11372755	1582061	9790694	1905936938	479730
13772505879	3035945	29	8	3308558	11373586	1582169	9791417	1906047647	479744
13773545259	3036135	23	8	3308761	11374409	1582255	9792154	1906141814	479749
13774690641	3036324	29	8	3308963	11375189	1582336	9792853	1906266914	479755
13775522275	3036515	29	8	3309166	11375986	1582436	9793550	1906347156	479760
13776224225	3036704	21	8	3309367	11376750	1582533	9794217	1906436785	479768
13777119949	3036892	24	8	3309563	11377522	1582615	9794907	1906530906	479774
13778122862	3037090	27	8	3309773	11378355	1582717	9795638	1906672509	479779
13779283881	3037280	21	8	3309978	11379133	1582799	9796334	1906761145	479783
13780066263	3037473	27	8	3310188	11379903	1582885	9797018	1906847554	479791
13781140743	3037657	30	8	3310381	11380679	1582969	9797710	1906972364	479796
13782121921	3037843	27	8	3310579	11381466	1583067	9798399	1907046054	479798
13783089325	3038052	30	8	3310793	11382256	1583170	9799086	1907169046	479814
13784344618	3038246	24	8	3310999	11383051	1583253	9799798	1907245790	479819
13785555319	3038421	27	8	3311187	11383841	1583327	9800514	1907361373	479820
13786426534	3038612	27	8	3311384	11384639	1583412	9801227	1907475643	479826
13787399461	3038819	27	8	3311608	11385451	1583518	9801933	1907597796	479839
13788112294	3038992	27	8	3311795	11386213	1583596	9802617	1907709294	479840
13789073624	3039182	25	8	3312003	11387004	1583686	9803318	1907801942	479848
13789947139	3039360	21	8	3312195	11387755	1583753	9804002	1907857550	479849
13790893474	3039535	28	8	3312386	11388543	1583839	9804704	1907945283	479853
13791926462	3039725	23	8	3312583	11389324	1583912	9805412	1908047237	479859
13792944903	3039928	16	8	3312796	11390112	1583998	9806114	1908137934	479873
13793953805	3040104	23	8	3312992	11390878	1584077	9806801	1908210967	479874
13794871652	3040300	22	8	3313201	11391689	1584184	9807505	1908273110	479881
13795889872	3040489	27	8	3313400	11392471	1584279	9808192	1908377069	479888
13796971637	3040690	31	8	3313616	11393253	1584381	9808872	1908438873	479903
13797790467	3040875	29	8	3313814	11394004	1584476	9809528	1908524576	479912
13798595838	3041061	20	8	3314015	11394761	1584555	9810206	1908613467	479919
13799625854	3041256	22	8	3314220	11395586	1584642	9810944	1908813883	479923
13800533591	3041450	27	8	3314425	11396390	1584746	9811644	1908903806	479928
13801287091	3041631	21	8	3314620	11397182	1584823	9812359	1909005340	479931
13802568796	3041816	26	8	3314816	11397974	1584904	9813070	1909108225	479934
13803950299	3042007	24	8	3315022	11398786	1584996	9813790	1909183424	479940
13804988487	3042201	24	8	3315225	11399575	1585091	9814484	1909332089	479949
13806189416	3042387	24	8	3315431	11400376	1585171	9815205	1909446531	479950
13807157849	3042577	23	8	3315629	11401161	1585255	9815906	1909541447	479956
13808261747	3042770	29	8	3315833	11401978	1585359	9816619	1909652970	479964
13809364581	3042971	29	8	3316043	11402771	1585453	9817318	1909835232	479974
13810352703	3043172	23	8	3316258	11403607	1585555	9818052	1909978068	479983
13811254578	3043360	23	8	3316458	11404385	1585637	9818748	1910054828	479988
13812126387	3043547	25	8	3316652	11405186	1585722	9819464	1910202981	479993
13813169538	3043726	27	8	3316849	11405953	1585803	9820150	1910274508	479994
13814174896	3043929	27	8	3317073	11406771	1585916	9820855	1910414596	480006
13815201669	3044129	23	8	3317286	11407581	1586005	9821576	1910558831	480013
13816105473	3044319	26	8	3317490	11408389	1586094	9822295	1910722768	480020
13816844839	3044532	25	8	3317712	11409237	1586206	9823031	1910869995	480039
13817820947	3044719	24	8	3317912	11410021	1586292	9823729	1910922574	480042
13818757631	3044908	28	8	3318118	11410791	1586366	9824425	1911012947	480048
13819703111	3045096	23	8	3318328	11411596	1586446	9825150	1911070528	480049
13820713493	3045310	22	8	3318553	11412441	1586554	9825887	1911345580	480059
13821990328	3045492	25	8	3318750	11413221	1586645	9826576	1911417333	480060
13822882417	3045680	22	8	3318946	11414002	1586741	9827261	1911501305	480068
13823754646	3045879	24	8	3319156	11414813	1586835	9827978	1911645335	480075
13824663609	3046083	29	8	3319379	11415638	1586945	9828693	1911788688	480090
13825566973	3046275	29	8	3319582	11416406	1587015	9829391	1911914209	480093
13826568338	3046455	22	8	3319778	11417205	1587097	9830108	1912006696	480093
13827666473	3046637	23	8	3319971	11418001	1587173	9830828	1912059174	480094
13828502352	3046833	28	8	3320184	11418796	1587273	9831523	1912277465	480103
13829517050	3047042	28	8	3320399	11419599	1587377	9832222	1912359369	480116
13830470811	3047247	29	8	3320617	11420402	1587490	9832912	1912471529	480131
13831492300	3047443	27	8	3320824	11421202	1587586	9833616	1912594159	480136
13832280497	3047620	24	8	3321033	11421983	1587661	9834322	1912648090	480137
13833161471	3047810	22	8	3321239	11422784	1587748	9835036	1912760054	480144
13834164012	3047996	28	8	3321444	11423579	1587828	9835751	1912904468	480146
13835115511	3048172	33	8	3321628	11424340	1587918	9836422	1912984606	480150
13835964269	3048392	24	8	3321862	11425138	1588027	9837111	1913119333	480174
13836915487	3048573	20	8	3322063	11425932	1588108	9837824	1913175813	480175
13837934910	3048752	25	8	3322252	11426715	1588201	9838514	1913246635	480175
13838823167	3048937	24	8	3322447	11427515	1588294	9839221	1913303886	480176
13839976020	3049128	24	8	3322653	11428313	1588390	9839923	1913387061	480183
13840827561	3049314	21	8	3322856	11429085	1588477	9840608	1913463978	480183
13841859697	3049565	18	8	3323130	11429947	1588615	9841332	1913623468	480219
13842868168	3049751	24	8	3323326	11430755	1588704	9842051	1913807766	480224
13844065439	3049935	22	8	3323520	11431540	1588779	9842761	1913894209	480224
13845042338	3050117	23	8	3323716	11432345	1588872	9843473	1914001270	480226
13845920046	3050300	27	8	3323914	11433131	1588968	9844163	1914089074	480228
13846776361	3050498	27	8	3324126	11433930	1589068	9844862	1914171528	480231
13847647660	3050689	24	8	3324332	11434687	1589157	9845530	1914257585	480239
13848567220	3050874	25	8	3324533	11435471	1589245	9846226	1914335133	480242
13849419392	3051086	28	8	3324762	11436285	1589365	9846920	1914476955	480257
13850426824	3051294	27	8	3324988	11437094	1589485	9847609	1914615801	480270
13851453642	3051477	24	8	3325184	11437888	1589573	9848315	1914676346	480270
13852444307	3051658	24	8	3325372	11438679	1589655	9849024	1914729292	480270
13853523060	3051842	29	8	3325576	11439499	1589736	9849763	1914825164	480270
13854641952	3052023	23	8	3325767	11440270	1589818	9850452	1914876644	480273
13855483836	3052226	22	8	3325987	11441096	1589916	9851180	1914954198	480282
13856589822	3052451	25	8	3326218	11441940	1590039	9851901	1915108337	480307
13857580094	3052646	22	8	3326437	11442749	1590132	9852617	1915182984	480316
13858730774	3052821	24	8	3326623	11443513	1590222	9853291	1915290190	480319
13859953567	3053011	25	8	3326829	11444308	1590303	9854005	1915394416	480322
13861057220	3053200	27	8	3327039	11445118	1590391	9854727	1915508718	480326
13862058831	3053410	25	8	3327263	11445918	1590497	9855421	1915631938	480339
13863238827	3053587	20	8	3327454	11446718	1590560	9856158	1915705044	480340
13864384531	3053768	25	8	3327644	11447503	1590651	9856852	1915769045	480341
13865354528	3053957	27	8	3327853	11448284	1590748	9857536	1915879679	480349
13866271120	3054145	26	8	3328049	11449067	1590841	9858226	1916029368	480357
13867296679	3054371	27	8	3328291	11449922	1590965	9858957	1916213746	480380
13868547257	3054558	31	8	3328498	11450736	1591053	9859683	1916289144	480379
13869440899	3054757	25	8	3328711	11451571	1591149	9860422	1916385103	480383
13870384727	3054954	20	8	3328928	11452378	1591235	9861143	1916470998	480391
13871475648	3055139	22	8	3329124	11453162	1591313	9861849	1916535092	480392
13872681424	3055333	22	8	3329330	11453990	1591417	9862573	1916624026	480396
13873801457	3055527	22	8	3329533	11454796	1591514	9863282	1916682177	480405
13874602694	3055711	26	8	3329732	11455569	1591614	9863955	1916778146	480414
13875663328	3055899	24	8	3329925	11456360	1591696	9864664	1916918587	480418
13876434695	3056086	24	8	3330120	11457159	1591780	9865379	1916988575	480420
13877641002	3056289	25	8	3330334	11457990	1591883	9866107	1917107388	480433
13878826744	3056492	28	8	3330553	11458826	1591995	9866831	1917281242	480446
13879838185	3056674	30	8	3330742	11459599	1592077	9867522	1917342236	480447
13880785294	3056866	24	8	3330947	11460395	1592169	9868226	1917421683	480453
13881985208	3057071	30	8	3331175	11461218	1592281	9868937	1917485297	480466
13883160491	3057248	25	8	3331362	11462008	1592364	9869644	1917554226	480466
13884171918	3057424	26	8	3331551	11462781	1592447	9870334	1917665392	480469
13885066641	3057608	25	8	3331748	11463583	1592526	9871057	1917730578	480470
13885927591	3057836	25	8	3331987	11464430	1592643	9871787	1917892731	480484
