bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
11772763387	677070	18	8	679204	7513151	1554871	5958280	1861577959	361223
11773512631	677097	24	8	679231	7513663	1554966	5958697	1861652520	361227
11774394947	677117	23	8	679251	7514213	1555063	5959150	1861787274	361240
11775195609	677132	22	8	679266	7514767	1555156	5959611	1861900787	361248
11776471927	677140	25	8	679274	7515333	1555247	5960086	1862016021	361249
11777477974	677166	27	8	679300	7515886	1555349	5960537	1862158089	361267
11778448253	677233	24	8	679367	7516523	1555486	5961037	1862324269	361329
11779354290	677251	24	8	679385	7517090	1555579	5961511	1862455446	361337
11780005165	677257	30	8	679391	7517614	1555650	5961964	1862534265	361340
11781171907	677274	27	8	679408	7518151	1555743	5962408	1862675124	361350
11782309798	677289	25	8	679423	7518679	1555819	5962860	1862784967	361355
11783231676	677315	27	8	679449	7519291	1555909	5963382	1862884406	361359
11784067925	677325	23	8	679459	7519833	1556004	5963829	1862974591	361364
11784951282	677339	25	8	679473	7520385	1556094	5964291	1863093916	361370
11785757719	677388	21	8	679522	7520970	1556218	5964752	1863230352	361379
11787002165	677443	22	8	679577	7521578	1556350	5965228	1863481997	361425
11788146456	677486	26	8	679620	7522151	1556453	5965698	1863575746	361466
11789084743	677499	25	8	679633	7522700	1556542	5966158	1863637292	361475
11789896886	677520	23	8	679654	7523279	1556643	5966636	1863783090	361484
11791009284	677528	26	8	679662	7523797	1556714	5967083	1863866149	361486
11791805759	677560	23	8	679694	7524355	1556823	5967532	1863975258	361505
11792322583	677642	27	8	679776	7524982	1556976	5968006	1864101377	361578
11793310155	677767	23	8	679901	7525758	1557164	5968594	1864250737	361693
11794309104	677789	23	8	679923	7526329	1557277	5969052	1864335106	361710
11795160903	677800	24	8	679934	7526852	1557365	5969487	1864431273	361716
11795904430	677806	24	8	679940	7527402	1557436	5969966	1864549944	361718
11796659801	677820	21	8	679954	7527932	1557532	5970400	1864652157	361723
11797516697	677838	24	8	679972	7528491	1557629	5970862	1864843335	361736
11798328971	677898	19	8	680032	7529080	1557758	5971322	1865017257	361789
11799087594	677917	21	8	680051	7529581	1557827	5971754	1865185760	361802
11799843584	677931	25	8	680065	7530106	1557923	5972183	1865291004	361810
11800865982	677943	23	8	680077	7530641	1558008	5972633	1865353257	361817
11801832143	677983	17	8	680117	7531194	1558118	5973076	1865481095	361836
11802467936	678035	25	8	680169	7531755	1558233	5973522	1865629089	361875
11803222965	678059	25	8	680193	7532300	1558338	5973962	1865742287	361894
11804222153	678088	28	8	680222	7532880	1558441	5974439	1865961052	361915
11805004173	678114	24	8	680248	7533442	1558556	5974886	1866118157	361932
11806197628	678123	23	8	680257	7533961	1558635	5975326	1866209260	361934
11807202495	678141	23	8	680275	7534512	1558721	5975791	1866294784	361947
11808211712	678146	27	8	680280	7535029	1558800	5976229	1866371875	361946
11808902244	678163	25	8	680297	7535551	1558887	5976664	1866469140	361958
11809781400	678182	26	8	680316	7536073	1558981	5977092	1866633615	361968
11810764802	678210	28	8	680344	7536616	1559078	5977538	1866868347	361986
11811789129	678230	25	8	680364	7537213	1559170	5978043	1866990733	362000
11812715506	678244	30	8	680378	7537739	1559258	5978481	1867085661	362006
11813701811	678290	28	8	680424	7538315	1559373	5978942	1867255242	362039
11814471432	678311	25	8	680445	7538850	1559479	5979371	1867415126	362053
11815222619	678343	22	8	680477	7539403	1559578	5979825	1867523654	362076
11816040034	678357	30	8	680491	7539924	1559665	5980259	1867581509	362087
11816684175	678397	21	8	680531	7540513	1559780	5980733	1867714032	362122
11817502480	678432	26	8	680566	7541064	1559896	5981168	1867955003	362147
11818329827	678439	23	8	680573	7541578	1559970	5981608	1868086483	362149
11819284472	678454	27	8	680588	7542109	1560054	5982055	1868195414	362155
11820391607	678473	24	8	680607	7542662	1560142	5982520	1868364736	362167
11821275872	678491	23	8	680625	7543193	1560242	5982951	1868459218	362180
11822272486	678502	24	8	680636	7543744	1560339	5983405	1868547815	362183
11823300796	678528	27	8	680662	7544291	1560421	5983870	1868637143	362192
11824115956	678555	23	8	680689	7544805	1560515	5984290	1868819139	362212
11824922160	678583	26	8	680717	7545341	1560619	5984722	1868974654	362228
11825804724	678595	28	8	680729	7545879	1560699	5985180	1869063613	362232
11826651910	678598	27	8	680732	7546380	1560771	5985609	1869123392	362233
11827389722	678634	24	8	680768	7546916	1560891	5986025	1869261589	362262
11828128286	678660	25	8	680794	7547458	1561004	5986454	1869441789	362278
11828870425	678668	25	8	680802	7548005	1561083	5986922	1869537926	362281
11829853741	678684	27	8	680818	7548568	1561177	5987391	1869641716	362294
11830707414	678713	24	8	680847	7549078	1561268	5987810	1869788228	362321
11831440993	678721	26	8	680855	7549591	1561351	5988240	1869865970	362326
11832056603	678739	24	8	680873	7550128	1561453	5988675	1870023338	362333
11832867689	678751	22	8	680885	7550645	1561543	5989102	1870107519	362339
11833753634	678770	27	8	680904	7551206	1561629	5989577	1870289082	362344
11834551346	678773	23	8	680907	7551704	1561700	5990004	1870339624	362347
11835588797	678795	19	8	680929	7552239	1561795	5990444	1870406017	362366
11836536834	678803	27	8	680937	7552752	1561873	5990879	1870481429	362372
11837350781	678828	26	8	680962	7553294	1561967	5991327	1870563849	362393
11838041693	678846	24	8	680980	7553812	1562056	5991756	1870643379	362405
11838724968	678876	26	8	681010	7554311	1562149	5992162	1870712569	362425
11839400139	678893	29	8	681027	7554821	1562245	5992576	1870770716	362437
11840273981	678909	19	8	681043	7555325	1562328	5992997	1870829405	362449
11841016934	678934	23	8	681068	7555916	1562433	5993483	1871055254	362467
11841776384	678947	25	8	681081	7556424	1562514	5993910	1871136578	362475
11842653654	678966	19	8	681100	7556963	1562600	5994363	1871322774	362482
11843311848	678975	25	8	681109	7557454	1562673	5994781	1871387903	362485
11844213393	678986	24	8	681120	7558005	1562765	5995240	1871500506	362493
11844876551	678998	24	8	681132	7558534	1562848	5995686	1871577589	362504
11845743051	679007	22	8	681141	7559073	1562932	5996141	1871662949	362508
11846553638	679019	20	8	681153	7559590	1563011	5996579	1871769194	362511
11847218726	679044	29	8	681178	7560116	1563109	5997007	1871953097	362527
11848210066	679068	27	8	681202	7560642	1563209	5997433	1872035119	362545
11849047757	679091	25	8	681225	7561194	1563299	5997895	1872202616	362554
11849993247	679114	25	8	681248	7561736	1563397	5998339	1872296991	362569
11851061384	679145	24	8	681279	7562316	1563490	5998826	1872484997	362591
11851753566	679153	27	8	681287	7562821	1563572	5999249	1872577004	362597
11852589479	679164	27	8	681298	7563342	1563653	5999689	1872629248	362604
11853290889	679188	24	8	681322	7563883	1563746	6000137	1872733663	362624
11854367268	679200	27	8	681334	7564407	1563830	6000577	1872832628	362630
11855195362	679229	24	8	681363	7564993	1563942	6001051	1872936920	362657
11855931614	679243	23	8	681377	7565500	1564029	6001471	1873031011	362666
11856777913	679258	27	8	681392	7566070	1564128	6001942	1873124382	362673
11857675005	679269	22	8	681403	7566579	1564222	6002357	1873203382	362678
11858581099	679311	24	8	681445	7567186	1564337	6002849	1873340451	362714
11859642369	679322	25	8	681456	7567695	1564423	6003272	1873432837	362721
11860476446	679337	27	8	681471	7568218	1564521	6003697	1873511516	362735
11861193836	679360	23	8	681494	7568770	1564618	6004152	1873580192	362749
11861939368	679403	23	8	681537	7569316	1564718	6004598	1873753875	362782
11862812316	679414	23	8	681548	7569843	1564811	6005032	1873832988	362786
11863706506	679417	21	8	681551	7570341	1564884	6005457	1873893717	362786
11864450937	679423	23	8	681557	7570868	1564969	6005899	1873966733	362789
11865381022	679443	26	8	681577	7571395	1565055	6006340	1874074737	362804
11866148916	679475	28	8	681609	7571958	1565176	6006782	1874178743	362831
11867066101	679503	27	8	681637	7572512	1565283	6007229	1874290987	362854
11867593946	679530	27	8	681664	7573006	1565372	6007634	1874397893	362871
11868523246	679531	19	8	681665	7573511	1565449	6008062	1874462140	362871
11869549631	679545	22	8	681679	7574066	1565534	6008532	1874545344	362880
11870554097	679551	28	8	681685	7574585	1565619	6008966	1874671755	362882
11871287282	679565	27	8	681699	7575129	1565709	6009420	1874766322	362891
11872189607	679630	25	8	681764	7575718	1565840	6009878	1874958037	362951
11872977791	679635	22	8	681769	7576219	1565914	6010305	1875056786	362952
11873894711	679643	23	8	681777	7576732	1565983	6010749	1875125709	362951
11874779857	679646	24	8	681780	7577227	1566050	6011177	1875180528	362951
11875789149	679678	21	8	681812	7577766	1566158	6011608	1875307139	362977
11876655161	679687	20	8	681821	7578274	1566247	6012027	1875368276	362985
11877499703	679754	18	8	681888	7578871	1566384	6012487	1875475615	363044
11878447138	679772	25	8	681906	7579462	1566478	6012984	1875562527	363057
11879203485	679781	20	8	681915	7579985	1566558	6013427	1875639528	363061
11880030387	679792	22	8	681926	7580523	1566646	6013877	1875694754	363069
11880907563	679799	29	8	681933	7581001	1566722	6014279	1875793411	363071
11881743999	679825	24	8	681959	7581540	1566822	6014718	1875899054	363077
11882848348	679841	22	8	681975	7582072	1566917	6015155	1875998692	363089
11883926792	679843	26	8	681977	7582596	1566993	6015603	1876051733	363091
11884892215	679892	28	8	682026	7583177	1567104	6016073	1876164344	363137
11885618476	679915	23	8	682049	7583686	1567188	6016498	1876236286	363155
11886439044	679917	23	8	682051	7584199	1567267	6016932	1876288589	363157
11887493560	679919	22	8	682053	7584726	1567334	6017392	1876344951	363157
11888380494	679927	26	8	682061	7585259	1567407	6017852	1876422534	363163
11889322214	679934	24	8	682068	7585784	1567491	6018293	1876519090	363165
11890080715	679953	24	8	682087	7586339	1567588	6018751	1876601121	363180
11890736489	679991	25	8	682125	7586919	1567714	6019205	1876753772	363213
11891868341	680002	24	8	682136	7587447	1567805	6019642	1876832111	363224
11892694603	680014	24	8	682148	7587952	1567884	6020068	1876916206	363232
11893476306	680021	24	8	682155	7588468	1567968	6020500	1876968040	363238
11894400571	680046	23	8	682180	7589044	1568063	6020981	1877069062	363257
11895438534	680070	21	8	682204	7589576	1568157	6021419	1877168837	363276
11896409503	680078	23	8	682212	7590147	1568239	6021908	1877294988	363280
11897384087	680088	27	8	682222	7590684	1568320	6022364	1877421462	363285
11898381725	680105	29	8	682239	7591197	1568412	6022785	1877487325	363300
11899017243	680124	26	8	682258	7591726	1568494	6023232	1877583066	363311
11899697595	680164	24	8	682298	7592288	1568614	6023674	1877647812	363350
11900608319	680167	28	8	682301	7592805	1568695	6024110	1877708776	363351
11901496599	680182	21	8	682316	7593338	1568783	6024555	1877787462	363364
11902631589	680202	22	8	682336	7593916	1568890	6025026	1877883174	363379
11903495747	680211	22	8	682345	7594416	1568970	6025446	1877951007	363380
11904429772	680224	20	8	682358	7594930	1569055	6025875	1878029155	363389
11905205674	680247	24	8	682381	7595453	1569143	6026310	1878129962	363404
11906232045	680262	29	8	682396	7595963	1569219	6026744	1878230739	363409
11906931666	680272	22	8	682406	7596459	1569298	6027161	1878300127	363414
11907672765	680278	25	8	682412	7596958	1569373	6027585	1878380226	363417
11908628298	680296	24	8	682430	7597525	1569469	6028056	1878484503	363434
11909611247	680318	26	8	682452	7598086	1569559	6028527	1878605912	363448
11910805027	680323	27	8	682457	7598626	1569652	6028974	1878682970	363451
11911911115	680331	25	8	682465	7599161	1569742	6029419	1878742056	363456
11913001226	680357	28	8	682491	7599692	1569849	6029843	1878879874	363478
11913922762	680363	26	8	682497	7600199	1569912	6030287	1878931055	363483
11914695191	680374	23	8	682508	7600686	1569985	6030701	1879020946	363487
11915598728	680375	25	8	682509	7601206	1570068	6031138	1879073194	363487
11916626676	680431	26	8	682565	7601813	1570211	6031602	1879193007	363512
11917426583	680444	27	8	682578	7602351	1570307	6032044	1879342929	363518
11918130910	680468	23	8	682602	7602889	1570403	6032486	1879471636	363536
11919280353	680474	22	8	682608	7603395	1570483	6032912	1879529878	363541
11920161523	680488	28	8	682622	7603937	1570570	6033367	1879611073	363546
11921055729	680495	25	8	682629	7604467	1570666	6033801	1879719831	363550
11922018941	680517	23	8	682651	7605019	1570773	6034246	1879824253	363570
11922922099	680522	28	8	682656	7605535	1570856	6034679	1879889149	363571
11923670092	680523	26	8	682657	7606014	1570928	6035086	1879938669	363571
11924647436	680532	26	8	682666	7606533	1571017	6035516	1880039025	363576
11925193870	680553	25	8	682687	7607092	1571108	6035984	1880180397	363591
11926141832	680562	22	8	682696	7607602	1571191	6036411	1880267732	363599
11927042016	680572	20	8	682706	7608130	1571283	6036847	1880361136	363603
11928099055	680594	23	8	682728	7608694	1571380	6037314	1880545298	363621
11929175207	680630	24	8	682764	7609287	1571490	6037797	1880674120	363652
11930129760	680633	24	8	682767	7609797	1571565	6038232	1880725648	363653
11931027842	680634	24	8	682768	7610293	1571633	6038660	1880774935	363653
11931774464	680662	27	8	682796	7610850	1571735	6039115	1880927140	363675
11932740023	680688	31	8	682822	7611394	1571835	6039559	1881038373	363695
11933569379	680690	25	8	682824	7611899	1571916	6039983	1881096762	363695
11934267232	680698	24	8	682832	7612394	1572001	6040393	1881147567	363699
11935301423	680705	27	8	682839	7612915	1572085	6040830	1881211775	363701
11936119347	680717	28	8	682851	7613407	1572165	6041242	1881278162	363709
11936797029	680734	29	8	682868	7613951	1572253	6041698	1881403828	363713
11937779258	680748	22	8	682882	7614510	1572333	6042177	1881556120	363723
11938434683	680760	26	8	682894	7615019	1572426	6042593	1881609517	363729
11939348573	680768	27	8	682902	7615520	1572496	6043024	1881709887	363732
11940217134	680777	24	8	682911	7616031	1572576	6043455	1881798037	363739
11941487411	680787	30	8	682921	7616572	1572654	6043918	1881902375	363743
11942077933	680801	26	8	682935	7617105	1572749	6044356	1882058901	363752
11943037822	680809	25	8	682943	7617625	1572845	6044780	1882121498	363756
11943681321	680816	22	8	682950	7618151	1572920	6045231	1882201093	363755
11944399364	680821	27	8	682955	7618655	1572998	6045657	1882265519	363757
11945191928	680831	25	8	682965	7619179	1573068	6046111	1882362846	363757
11945867256	680884	27	8	683018	7619761	1573189	6046572	1882463140	363799
11946723967	680896	25	8	683030	7620275	1573272	6047003	1882547918	363810
11947719412	680907	21	8	683041	7620808	1573362	6047446	1882639749	363815
11948610907	680913	23	8	683047	7621318	1573438	6047880	1882720809	363819
11949332214	680923	30	8	683057	7621825	1573528	6048297	1882827029	363828
11950226867	680933	25	8	683067	7622353	1573609	6048744	1882890460	363834
11951081498	680944	25	8	683078	7622827	1573673	6049154	1883021603	363839
11951773197	680950	29	8	683084	7623369	1573764	6049605	1883103400	363843
11952697023	680981	25	8	683115	7623963	1573869	6050094	1883215097	363868
11953351234	680984	24	8	683118	7624462	1573931	6050531	1883265525	363871
11954102150	681001	24	8	683135	7624987	1574027	6050960	1883340310	363879
11954925523	681012	26	8	683146	7625525	1574122	6051403	1883454196	363883
11955705474	681018	32	8	683152	7626057	1574199	6051858	1883553480	363885
11956470859	681032	24	8	683166	7626567	1574287	6052280	1883661591	363896
11957454050	681052	24	8	683186	7627142	1574392	6052750	1883751335	363910
11958267688	681065	27	8	683199	7627648	1574482	6053166	1883851638	363916
11959258726	681071	28	8	683205	7628162	1574559	6053603	1883913491	363919
11960161572	681078	24	8	683212	7628672	1574640	6054032	1883979091	363923
11961201616	681082	28	8	683216	7629192	1574721	6054471	1884031439	363926
11962170751	681102	22	8	683236	7629721	1574822	6054899	1884125737	363940
11963045137	681120	23	8	683254	7630255	1574916	6055339	1884229880	363951
11963808968	681149	27	8	683283	7630799	1575023	6055776	1884329524	363972
11964425626	681156	25	8	683290	7631312	1575112	6056200	1884386291	363979
11965287011	681173	25	8	683307	7631853	1575209	6056644	1884451208	363994
11966052050	681185	28	8	683319	7632369	1575292	6057077	1884528064	364003
11966874162	681191	26	8	683325	7632859	1575374	6057485	1884598037	364006
11968021300	681196	28	8	683330	7633407	1575464	6057943	1884656706	364009
11968825084	681227	23	8	683361	7633918	1575551	6058367	1884879248	364028
11969749025	681239	24	8	683373	7634429	1575636	6058793	1884982127	364033
11970874147	681264	23	8	683398	7635019	1575733	6059286	1885157503	364051
11971834776	681272	24	8	683406	7635547	1575822	6059725	1885229525	364055
11972660026	681283	23	8	683417	7636076	1575905	6060171	1885308709	364063
11973549649	681286	26	8	683420	7636575	1575975	6060600	1885366045	364064
11974396697	681315	27	8	683449	7637131	1576066	6061065	1885526731	364085
11975204320	681346	26	8	683480	7637664	1576167	6061497	1885686918	364111
11976259527	681348	27	8	683482	7638208	1576248	6061960	1885748535	364112
11977064370	681353	22	8	683487	7638715	1576321	6062394	1885816651	364112
11978230402	681360	19	8	683494	7639235	1576410	6062825	1885945700	364113
11978869537	681372	24	8	683506	7639732	1576485	6063247	1886092536	364120
11980019748	681388	22	8	683522	7640272	1576575	6063697	1886182397	364134
11980777041	681395	23	8	683529	7640781	1576662	6064119	1886307908	364138
11981745409	681402	21	8	683536	7641302	1576757	6064545	1886366343	364142
11982593643	681411	19	8	683545	7641839	1576841	6064998	1886490089	364143
11983506013	681420	20	8	683554	7642372	1576918	6065454	1886554539	364145
11984385691	681430	24	8	683564	7642912	1577004	6065908	1886624196	364152
11985487774	681438	23	8	683572	7643417	1577082	6066335	1886702193	364154
11986271418	681441	27	8	683575	7643921	1577166	6066755	1886757562	364157
11987145780	681455	25	8	683589	7644451	1577258	6067193	1886902399	364167
11988080470	681458	27	8	683592	7644979	1577340	6067639	1886955138	364170
11989035172	681462	27	8	683596	7645478	1577416	6068062	1887005408	364174
11990062129	681470	22	8	683604	7646013	1577505	6068508	1887073143	364178
11990942497	681479	25	8	683613	7646716	1577591	6069125	1887142098	364181
11991759738	681481	29	8	683615	7647426	1577660	6069766	1887219421	364181
11992381780	681490	22	8	683624	7647939	1577756	6070183	1887287424	364186
11993115675	681502	26	8	683636	7648459	1577847	6070612	1887404796	364189
11993969201	681516	19	8	683650	7648967	1577930	6071037	1887531826	364198
11994933518	681520	27	8	683654	7649499	1578010	6071489	1887588924	364200
11995838277	681527	25	8	683661	7650038	1578095	6071943	1887641427	364207
11996702848	681534	26	8	683668	7650567	1578182	6072385	1887753888	364208
11997419368	681537	23	8	683671	7651067	1578260	6072807	1887810149	364211
11998244604	681544	24	8	683678	7651559	1578350	6073209	1887888489	364213
11999099130	681585	26	8	683719	7652158	1578453	6073705	1888047637	364250
11999996337	681594	23	8	683728	7652658	1578538	6074120	1888141770	364258
12000730994	681599	24	8	683733	7653133	1578605	6074528	1888203027	364259
12001603669	681609	24	8	683743	7653658	1578697	6074961	1888269265	364269
12002577568	681617	25	8	683751	7654198	1578780	6075418	1888340500	364276
12003331362	681621	25	8	683755	7654710	1578863	6075847	1888420003	364278
12003994277	681623	28	8	683757	7655216	1578947	6076269	1888482545	364279
12004932925	681659	25	8	683793	7655807	1579067	6076740	1888605247	364314
12005836207	681662	23	8	683796	7656310	1579145	6077165	1888659519	364315
12006792546	681664	25	8	683798	7656804	1579212	6077592	1888710875	364315
12007749868	681674	26	8	683808	7657323	1579299	6078024	1888801395	364322
12008930911	681695	28	8	683829	7657860	1579398	6078462	1888945518	364324
12009698027	681711	29	8	683845	7658387	1579499	6078888	1889013755	364337
12010250597	681740	24	8	683874	7658881	1579597	6079284	1889082466	364360
12011026936	681741	26	8	683875	7659358	1579663	6079695	1889160388	364360
12011998162	681747	28	8	683881	7659871	1579742	6080129	1889259608	364363
12012700342	681752	26	8	683886	7660363	1579806	6080557	1889336159	364365
12013540467	681760	24	8	683894	7660865	1579889	6080976	1889395550	364370
12014568173	681773	26	8	683907	7661389	1579989	6081400	1889480349	364375
12015452355	681815	25	8	683949	7661990	1580109	6081881	1889573555	364412
12016418151	681838	27	8	683972	7662536	1580195	6082341	1889767113	364418
12017210649	681849	24	8	683983	7663035	1580277	6082758	1889839655	364425
12018056886	681858	23	8	683992	7663565	1580361	6083204	1889958035	364429
12019078602	681891	24	8	684025	7664109	1580466	6083643	1890069491	364458
12019808884	681903	24	8	684037	7664624	1580564	6084060	1890156858	364467
