bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
11913292008	659116	19	8	657643	8039316	1530550	6508766	1557569964	381865
11914185668	659133	25	8	657660	8039858	1530630	6509228	1557652770	381865
11915123023	659152	24	8	657679	8040452	1530730	6509722	1557686408	381882
11915984942	659165	23	8	657692	8041059	1530829	6510230	1557807236	381889
11916770766	659171	29	8	657698	8041631	1530902	6510729	1557864372	381891
11917676382	659206	27	8	657733	8042240	1531014	6511226	1557980216	381915
11918495814	659273	23	8	657800	8042896	1531150	6511746	1558056937	381974
11919316387	659286	25	8	657813	8043500	1531240	6512260	1558130973	381978
11920212614	659293	30	8	657820	8044086	1531325	6512761	1558239658	381979
11920993249	659315	28	8	657842	8044687	1531429	6513258	1558285845	381990
11921691572	659327	24	8	657854	8045245	1531516	6513729	1558340682	381996
11922610424	659350	27	8	657877	8045847	1531597	6514250	1558444327	382001
11923536553	659364	27	8	657891	8046451	1531683	6514768	1558491842	382010
11924532872	659379	27	8	657906	8047001	1531768	6515233	1558558429	382016
11925392225	659417	23	8	657944	8047618	1531883	6515735	1558660726	382029
11926369069	659467	26	8	657994	8048256	1531999	6516257	1558799254	382072
11927325532	659504	28	8	658031	8048896	1532128	6516768	1558854318	382106
11928262186	659523	27	8	658050	8049489	1532230	6517259	1558929267	382118
11929126116	659543	27	8	658070	8050090	1532327	6517763	1559004857	382133
11929913283	659556	28	8	658083	8050692	1532413	6518279	1559115651	382137
11931092938	659594	26	8	658121	8051301	1532519	6518782	1559320156	382157
11931992345	659685	28	8	658212	8051989	1532685	6519304	1559521879	382237
11932894823	659811	24	8	658338	8052784	1532881	6519903	1559661781	382353
11933827659	659838	24	8	658365	8053396	1532975	6520421	1559748593	382374
11934597531	659850	25	8	658377	8053960	1533054	6520906	1559822473	382381
11935283561	659864	27	8	658391	8054566	1533139	6521427	1559897426	382386
11936080475	659876	22	8	658403	8055108	1533229	6521879	1559980647	382391
11936986537	659895	26	8	658422	8055691	1533317	6522374	1560066003	382403
11937798033	659939	24	8	658466	8056302	1533436	6522866	1560218993	382440
11938852759	659963	21	8	658490	8056879	1533534	6523345	1560382027	382450
11939647940	659979	27	8	658506	8057437	1533628	6523809	1560449099	382451
11940220462	659991	25	8	658518	8057995	1533713	6524282	1560529535	382457
11941240550	660022	21	8	658549	8058585	1533821	6524764	1560594277	382474
11942142516	660075	25	8	658602	8059190	1533950	6525240	1560712344	382510
11943125738	660102	26	8	658629	8059769	1534052	6525717	1560766834	382531
11943877767	660118	28	8	658645	8060350	1534137	6526213	1560842924	382539
11944789860	660138	26	8	658665	8060922	1534226	6526696	1560907852	382556
11945605931	660146	25	8	658673	8061471	1534305	6527166	1560960149	382557
11946658270	660158	25	8	658685	8062060	1534395	6527665	1561141322	382562
11947441032	660161	30	8	658688	8062606	1534473	6528133	1561194098	382562
11948225903	660177	33	8	658704	8063189	1534569	6528620	1561338985	382569
11948843049	660200	27	8	658727	8063737	1534645	6529092	1561482950	382577
11949521175	660217	29	8	658744	8064274	1534730	6529544	1561563125	382586
11950404408	660236	25	8	658763	8064812	1534806	6530006	1561661063	382597
11951187188	660251	29	8	658778	8065394	1534906	6530488	1561709240	382603
11951926003	660299	28	8	658826	8066032	1535026	6531006	1561773031	382646
11952979131	660304	26	8	658831	8066578	1535100	6531478	1561825104	382649
11953579697	660342	21	8	658869	8067148	1535202	6531946	1561954324	382678
11954316678	660367	30	8	658894	8067722	1535290	6532432	1562063893	382696
11955154711	660422	25	8	658949	8068376	1535418	6532958	1562326285	382741
11956191360	660455	28	8	658982	8068968	1535519	6533449	1562418286	382766
11957092510	660467	24	8	658994	8069537	1535600	6533937	1562494655	382771
11957876387	660483	28	8	659010	8070124	1535688	6534436	1562606479	382775
11958733120	660495	26	8	659022	8070675	1535765	6534910	1562663842	382781
11959537495	660510	24	8	659037	8071253	1535851	6535402	1562797433	382792
11960317680	660527	26	8	659054	8071809	1535934	6535875	1562881415	382801
11961170082	660554	27	8	659081	8072405	1536035	6536370	1562970121	382810
11961993294	660572	24	8	659099	8072952	1536126	6536826	1563028358	382822
11962930326	660595	25	8	659122	8073525	1536217	6537308	1563097294	382836
11963854380	660605	29	8	659132	8074097	1536295	6537802	1563159967	382840
11964642011	660609	28	8	659136	8074640	1536368	6538272	1563195205	382840
11965546115	660648	28	8	659175	8075221	1536480	6538741	1563241328	382876
11966366280	660667	27	8	659194	8075781	1536566	6539215	1563339558	382891
11967393254	660673	28	8	659200	8076352	1536638	6539714	1563378009	382894
11968347724	660690	29	8	659217	8076947	1536740	6540207	1563475151	382907
11969296056	660721	28	8	659248	8077532	1536841	6540691	1563553204	382932
11970443567	660728	26	8	659255	8078095	1536912	6541183	1563609054	382935
11971253372	660743	25	8	659270	8078646	1536976	6541670	1563713704	382945
11972057054	660755	23	8	659282	8079182	1537052	6542130	1563883433	382948
11972902355	660770	33	8	659297	8079765	1537134	6542631	1564013758	382954
11973628008	660782	25	8	659309	8080307	1537231	6543076	1564053766	382962
11974057076	660806	21	8	659333	8080860	1537336	6543524	1564107639	382980
11974998803	660817	30	8	659344	8081410	1537428	6543982	1564185366	382985
11975724733	660839	25	8	659366	8081965	1537516	6544449	1564328458	383001
11976723009	660864	27	8	659391	8082526	1537615	6544911	1564453806	383020
11977670284	660897	27	8	659424	8083078	1537717	6545361	1564623919	383049
11978552339	660910	29	8	659437	8083622	1537808	6545814	1564719609	383059
11979446932	660922	22	8	659449	8084141	1537888	6546253	1564881978	383061
11980437591	660944	24	8	659471	8084738	1537974	6546764	1565026548	383076
11981350859	660962	25	8	659489	8085304	1538065	6547239	1565106904	383090
11982055190	660979	24	8	659506	8085854	1538148	6547706	1565180514	383100
11982694218	660986	26	8	659513	8086401	1538229	6548172	1565220544	383100
11983957153	660996	24	8	659523	8086999	1538309	6548690	1565300323	383107
11984697573	661019	25	8	659546	8087572	1538406	6549166	1565394701	383121
11985322584	661025	23	8	659552	8088110	1538491	6549619	1565433649	383123
11986081602	661033	22	8	659560	8088671	1538568	6550103	1565494693	383126
11987190337	661053	30	8	659580	8089264	1538659	6550605	1565590877	383135
11988109712	661077	29	8	659604	8089857	1538758	6551099	1565670117	383155
11989052122	661095	25	8	659622	8090419	1538847	6551572	1565755037	383168
11989476203	661128	27	8	659655	8090958	1538952	6552006	1565962283	383191
11990241629	661149	27	8	659676	8091534	1539041	6552493	1566052158	383204
11991197593	661164	26	8	659691	8092099	1539124	6552975	1566100333	383213
11992157430	661180	27	8	659707	8092676	1539205	6553471	1566176714	383225
11992980063	661201	26	8	659728	8093253	1539302	6553951	1566214927	383244
11993898442	661213	28	8	659740	8093832	1539387	6554445	1566310764	383254
11994701103	661243	24	8	659770	8094411	1539481	6554930	1566424255	383278
11995695546	661253	24	8	659780	8094979	1539564	6555415	1566533491	383286
11996494157	661264	28	8	659791	8095545	1539649	6555896	1566583190	383292
11997510464	661279	25	8	659806	8096098	1539730	6556368	1566710590	383300
11998314513	661332	27	8	659859	8096749	1539836	6556913	1566846413	383341
11999016692	661340	24	8	659867	8097295	1539916	6557379	1566899580	383348
11999946741	661356	27	8	659883	8097862	1539993	6557869	1566965770	383358
12000974655	661375	24	8	659902	8098444	1540090	6558354	1567059564	383373
12001958882	661405	26	8	659932	8099024	1540188	6558836	1567202778	383391
12002817804	661418	23	8	659945	8099591	1540280	6559311	1567285337	383394
12003834526	661423	25	8	659950	8100156	1540360	6559796	1567335711	383395
12004627415	661428	23	8	659955	8100685	1540438	6560247	1567379702	383397
12005321143	661439	28	8	659966	8101241	1540516	6560725	1567430394	383406
12005884523	661456	28	8	659983	8101794	1540600	6561194	1567481290	383422
12007080878	661479	30	8	660006	8102346	1540687	6561659	1567631083	383439
12007932580	661504	29	8	660031	8102891	1540788	6562103	1567716097	383460
12008739190	661508	22	8	660035	8103421	1540857	6562564	1567748407	383458
12009724875	661515	24	8	660042	8103991	1540937	6563054	1567787033	383461
12010536089	661521	29	8	660048	8104547	1541012	6563535	1567829015	383461
12011259536	661532	32	8	660059	8105075	1541081	6563994	1567968597	383467
12012013639	661598	25	8	660125	8105685	1541224	6564461	1568025299	383528
12013091026	661604	23	8	660131	8106234	1541308	6564926	1568071414	383529
12013868991	661611	27	8	660138	8106771	1541384	6565387	1568121693	383531
12014721821	661616	24	8	660143	8107314	1541466	6565848	1568189365	383534
12015574257	661641	25	8	660168	8107872	1541560	6566312	1568298774	383553
12016565657	661659	21	8	660186	8108428	1541637	6566791	1568371373	383568
12017567700	661735	23	8	660262	8109082	1541795	6567287	1568487199	383638
12018689864	661750	27	8	660277	8109716	1541887	6567829	1568538010	383650
12019578810	661758	27	8	660285	8110275	1541977	6568298	1568585364	383655
12020334645	661768	25	8	660295	8110793	1542039	6568754	1568644202	383660
12021299450	661779	29	8	660306	8111376	1542125	6569251	1568736537	383664
12022195726	661804	27	8	660331	8111939	1542201	6569738	1568851149	383673
12022845449	661811	26	8	660338	8112449	1542273	6570176	1568916028	383677
12023813360	661817	26	8	660344	8113022	1542351	6570671	1568976970	383678
12024714372	661862	28	8	660389	8113656	1542480	6571176	1569022877	383720
12025342364	661888	25	8	660415	8114209	1542580	6571629	1569201722	383740
12026250882	661898	24	8	660425	8114747	1542649	6572098	1569271665	383741
12026938326	661905	25	8	660432	8115315	1542731	6572584	1569398757	383741
12027943382	661915	29	8	660442	8115921	1542816	6573105	1569505670	383746
12028505048	661924	25	8	660451	8116467	1542897	6573570	1569566916	383750
12029549167	661943	24	8	660470	8117062	1542995	6574067	1569631532	383765
12030665241	662000	24	8	660527	8117707	1543114	6574593	1569818780	383811
12031475127	662012	22	8	660539	8118244	1543182	6575062	1569889911	383821
12032249992	662021	27	8	660548	8118780	1543258	6575522	1569985968	383827
12033078870	662031	24	8	660558	8119335	1543342	6575993	1570017391	383836
12034077991	662054	24	8	660581	8119899	1543419	6576480	1570087594	383852
12034853311	662103	24	8	660630	8120512	1543548	6576964	1570184729	383896
12035780109	662107	28	8	660634	8121135	1543639	6577496	1570251875	383899
12036558874	662113	28	8	660640	8121675	1543711	6577964	1570298519	383901
12037715491	662132	28	8	660659	8122232	1543794	6578438	1570398523	383912
12038597908	662145	28	8	660672	8122810	1543879	6578931	1570456594	383923
12039579674	662189	25	8	660716	8123421	1543993	6579428	1570513501	383963
12040414751	662201	29	8	660728	8123989	1544071	6579918	1570580444	383963
12041319633	662216	24	8	660743	8124593	1544164	6580429	1570665475	383972
12042148714	662248	22	8	660775	8125164	1544261	6580903	1570838405	383995
12043159518	662254	21	8	660781	8125723	1544336	6581387	1570881620	384000
12044047127	662260	24	8	660787	8126276	1544410	6581866	1570914228	384003
12044923248	662279	21	8	660806	8126850	1544499	6582351	1570971501	384016
12045909490	662299	29	8	660826	8127450	1544593	6582857	1571121240	384029
12046807789	662311	26	8	660838	8128020	1544685	6583335	1571224410	384034
12047632353	662319	23	8	660846	8128568	1544766	6583802	1571271509	384037
12048633527	662341	27	8	660868	8129192	1544867	6584325	1571357600	384059
12049670252	662366	29	8	660893	8129786	1544973	6584813	1571429009	384078
12050587485	662368	27	8	660895	8130330	1545044	6585286	1571461845	384079
12051617008	662375	25	8	660902	8130870	1545112	6585758	1571509019	384081
12052227280	662400	28	8	660927	8131413	1545204	6586209	1571563134	384103
12053182707	662404	26	8	660931	8131976	1545275	6586701	1571618451	384104
12054034448	662408	24	8	660935	8132490	1545346	6587144	1571662238	384105
12054802479	662411	27	8	660938	8133052	1545429	6587623	1571714924	384105
12055588956	662463	24	8	660990	8133667	1545551	6588116	1571848941	384129
12056695649	662489	28	8	661016	8134293	1545640	6588653	1571988107	384146
12057660666	662504	25	8	661031	8134878	1545726	6589152	1572085274	384156
12058649237	662516	24	8	661043	8135433	1545816	6589617	1572151930	384164
12059347246	662528	28	8	661055	8135997	1545893	6590104	1572284649	384170
12060260452	662532	26	8	661059	8136536	1545975	6590561	1572313267	384172
12061151820	662548	22	8	661075	8137070	1546059	6591011	1572383351	384186
12061898944	662555	28	8	661082	8137603	1546120	6591483	1572439552	384189
12062865204	662559	28	8	661086	8138163	1546198	6591965	1572511372	384190
