bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
17645345690	672891	15	8	671418	11564148	2029116	9535032	1773720135	386304
17645741902	672891	14	8	671418	11564342	2029146	9535196	1773730145	386304
17646016640	672891	15	8	671418	11564533	2029171	9535362	1773740034	386304
17646199698	672891	13	8	671418	11564711	2029195	9535516	1773749226	386304
17646523552	672891	13	8	671418	11564906	2029224	9535682	1773759213	386304
17646777444	672891	14	8	671418	11565092	2029256	9535836	1773768859	386304
17647019854	672891	15	8	671418	11565268	2029280	9535988	1773778007	386304
17647212897	672891	15	8	671418	11565453	2029310	9536143	1773787648	386304
17647359439	672891	15	8	671418	11565631	2029336	9536295	1773796851	386304
17647673476	672891	15	8	671418	11565813	2029363	9536450	1773806210	386304
17648108864	672891	14	8	671418	11566005	2029390	9536615	1773816106	386304
17648409830	672891	14	8	671418	11566188	2029415	9536773	1773825545	386304
17648800094	672891	13	8	671418	11566381	2029448	9536933	1773835635	386304
17649095401	672891	13	8	671418	11566563	2029476	9537087	1773845076	386304
17649368458	672891	14	8	671418	11566740	2029500	9537240	1773854363	386304
17649659100	672891	14	8	671418	11566912	2029525	9537387	1773863306	386304
17649893811	672891	14	8	671418	11567093	2029555	9537538	1773872693	386304
17650147642	672891	15	8	671418	11567278	2029579	9537699	1773882223	386304
17650397445	672891	13	8	671418	11567463	2029608	9537855	1773891756	386304
17650710857	672892	15	8	671419	11567650	2029638	9538012	1773901506	386303
17650978708	672892	13	8	671419	11567837	2029669	9538168	1773911176	386303
17651228151	672892	14	8	671419	11568019	2029689	9538330	1773920488	386303
17651595214	672892	14	8	671419	11568213	2029718	9538495	1773930513	386303
17651862661	672892	13	8	671419	11568407	2029747	9538660	1773940445	386303
17652275573	672892	14	8	671419	11568604	2029779	9538825	1773950630	386303
17652640181	672892	14	8	671419	11568777	2029799	9538978	1773959587	386303
17653012892	672892	12	8	671419	11568972	2029833	9539139	1773969750	386303
17653403112	672892	13	8	671419	11569160	2029863	9539297	1773979491	386303
17653612430	672892	16	8	671419	11569337	2029891	9539446	1773988686	386303
17654043263	672892	16	8	671419	11569521	2029916	9539605	1773998305	386303
17654382967	672892	14	8	671419	11569712	2029943	9539769	1774008176	386303
17654672895	672892	13	8	671419	11569890	2029971	9539919	1774017465	386303
17655012844	672892	12	8	671419	11570069	2029988	9540081	1774026620	386303
17655453764	672892	13	8	671419	11570259	2030015	9540244	1774036297	386303
17655721993	672892	13	8	671419	11570440	2030039	9540401	1774045707	386303
17655903191	672892	15	8	671419	11570614	2030064	9540550	1774054740	386303
17656200617	672892	15	8	671419	11570803	2030090	9540713	1774064434	386303
17656705231	672892	16	8	671419	11571005	2030121	9540884	1774074899	386303
17656907375	672892	13	8	671419	11571185	2030149	9541036	1774084232	386303
17657157428	672892	13	8	671419	11571371	2030178	9541193	1774093801	386303
17657519105	672892	12	8	671419	11571555	2030209	9541346	1774103419	386303
17657863909	672892	13	8	671419	11571742	2030240	9541502	1774113159	386303
17658187758	672892	13	8	671419	11571934	2030266	9541668	1774123037	386303
17658580459	672892	16	8	671419	11572139	2030303	9541836	1774133597	386303
17658830166	672892	12	8	671419	11572320	2030328	9541992	1774142985	386303
17659123673	672892	13	8	671419	11572502	2030346	9542156	1774152176	386303
17659418706	672892	15	8	671419	11572692	2030374	9542318	1774161954	386303
17659615045	672892	15	8	671419	11572889	2030405	9542484	1774172146	386303
17659902537	672892	14	8	671419	11573073	2030430	9542643	1774181631	386303
17660080593	672892	14	8	671419	11573245	2030452	9542793	1774190544	386303
17660462463	672892	15	8	671419	11573423	2030474	9542949	1774199782	386303
17660745711	672892	15	8	671419	11573607	2030499	9543108	1774209217	386303
17660990272	672892	13	8	671419	11573795	2030529	9543266	1774218936	386303
17661303793	672892	14	8	671419	11573977	2030550	9543427	1774228198	386303
17661542518	672892	15	8	671419	11574169	2030582	9543587	1774238181	386303
17661783807	672892	14	8	671419	11574353	2030606	9543747	1774247700	386303
17662127781	672892	15	8	671419	11574542	2030629	9543913	1774257349	386303
17662348004	672892	16	8	671419	11574724	2030656	9544068	1774266691	386303
17662707468	672892	13	8	671419	11574910	2030682	9544228	1774276377	386303
17662957521	672892	14	8	671419	11575092	2030708	9544384	1774285770	386303
17663246441	672892	13	8	671419	11575288	2030739	9544549	1774295882	386303
17663600181	672892	14	8	671419	11575477	2030764	9544713	1774305549	386303
17663934954	672892	14	8	671419	11575652	2030792	9544860	1774314673	386303
17664265220	672892	14	8	671419	11575844	2030820	9545024	1774324600	386303
17664462017	672892	16	8	671419	11576031	2030848	9545183	1774334258	386303
17664716358	672892	15	8	671419	11576213	2030873	9545340	1774343548	386303
17664976874	672892	15	8	671419	11576396	2030896	9545500	1774353015	386303
17665290771	672892	15	8	671419	11576576	2030916	9545660	1774362240	386303
17665460991	672892	13	8	671419	11576752	2030944	9545808	1774371424	386303
17665799017	672892	15	8	671419	11576938	2030971	9545967	1774380980	386303
17666135758	672892	14	8	671419	11577124	2030997	9546127	1774390590	386303
17666527223	672892	14	8	671419	11577314	2031024	9546290	1774400397	386303
17666862210	672892	13	8	671419	11577490	2031050	9546440	1774409466	386303
17667100128	672892	16	8	671419	11577674	2031080	9546594	1774419092	386303
17667456068	672892	16	8	671419	11577874	2031109	9546765	1774429424	386303
17667808430	672892	17	8	671419	11578053	2031133	9546920	1774438647	386303
17668114517	672892	12	8	671419	11578228	2031151	9547077	1774447590	386303
17668534561	672892	14	8	671419	11578426	2031183	9547243	1774457747	386303
17668715237	672892	12	8	671419	11578595	2031206	9547389	1774466557	386303
17668961873	672892	15	8	671419	11578785	2031233	9547552	1774476389	386303
17669260448	672892	12	8	671419	11578955	2031256	9547699	1774485198	386303
17669582402	672892	12	8	671419	11579146	2031280	9547866	1774494956	386303
17669746651	672892	14	8	671419	11579308	2031296	9548012	1774503342	386303
17669995823	672892	14	8	671419	11579492	2031320	9548172	1774512741	386303
17670205245	672892	18	8	671419	11579686	2031348	9548338	1774522727	386303
17670446409	672892	16	8	671419	11579863	2031371	9548492	1774531887	386303
17670770161	672892	14	8	671419	11580061	2031400	9548661	1774542045	386303
17671094713	672892	15	8	671419	11580251	2031426	9548825	1774551821	386303
