CPU_UTIL(%) ACTV_MEM(%) DISK(KB/s) DISK_IN(KB/s) DISK_OUT(KB/s) NET(KB/s) NET_IN(KB/s) NET_OUT(KB/s) INSTRUCTIONS_RETIRED_0 LLC_MISSES_0 INSTRUCTIONS_RETIRED_1 LLC_MISSES_1 INSTRUCTIONS_RETIRED_2 LLC_MISSES_2 INSTRUCTIONS_RETIRED_3 LLC_MISSES_3 INSTRUCTIONS_RETIRED_4 LLC_MISSES_4 INSTRUCTIONS_RETIRED_5 LLC_MISSES_5 INSTRUCTIONS_RETIRED_6 LLC_MISSES_6 INSTRUCTIONS_RETIRED_7 LLC_MISSES_7 THERM_0 THERM_1 THERM_2 THERM_3 THERM_4 THERM_5 THERM_6 THERM_7 FREQ_0 FREQ_1 FREQ_2 FREQ_3 FREQ_4 FREQ_5 FREQ_6 FREQ_7 TIME
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.91e+03       1.20e+01       4.36e+03       0.00e+00       3.05e+05       6.66e+02       4.91e+03       0.00e+00       5.26e+03       2.70e+01       4.51e+03       1.60e+01       4.51e+03       1.70e+01       8.87e+05       1.24e+03       55.0           56.0           58.0           56.0           53.0           49.0           54.0           52.0           2.27           2.27           2.27           2.27           2.27           2.27           2.27           2.27           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.12e+09       2.34e+06       6.44e+08       1.29e+06       9.13e+08       1.83e+06       6.36e+08       1.77e+06       5.99e+08       1.00e+06       4.31e+08       1.21e+06       1.17e+09       2.22e+06       1.22e+09       2.41e+06       55.0           56.0           58.0           56.0           53.0           49.0           54.0           52.0           2.27           2.27           2.27           2.27           2.27           2.27           2.27           2.27           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.06e+09       1.50e+06       5.21e+08       9.99e+05       5.97e+08       1.33e+06       5.71e+08       1.05e+06       2.00e+08       4.05e+05       9.00e+08       1.19e+06       3.52e+08       9.81e+05       7.96e+08       1.34e+06       56.0           57.0           57.0           56.0           52.0           52.0           56.0           51.0           2.27           2.27           2.27           2.27           1.60           1.60           1.60           1.60           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.29e+09       2.60e+06       9.96e+08       1.78e+06       8.98e+08       1.95e+06       8.38e+08       1.79e+06       1.00e+08       7.34e+05       5.55e+08       1.31e+06       7.53e+08       1.61e+06       6.22e+08       1.60e+06       56.0           57.0           57.0           56.0           52.0           52.0           56.0           51.0           2.27           2.27           2.27           2.27           1.60           1.60           1.60           1.60           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.41e+08       1.77e+06       6.74e+08       1.65e+06       1.15e+09       2.14e+06       5.31e+08       8.08e+05       8.72e+07       1.09e+05       5.83e+08       9.54e+05       7.16e+08       1.12e+06       4.56e+08       1.19e+06       57.0           58.0           57.0           55.0           55.0           52.0           57.0           53.0           2.27           2.27           2.27           2.27           2.27           2.27           2.27           2.27           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.23e+09       2.08e+06       5.32e+08       1.87e+06       6.55e+08       1.65e+06       7.64e+08       1.39e+06       4.38e+08       7.31e+05       7.65e+08       1.69e+06       9.15e+08       1.98e+06       8.63e+08       1.56e+06       57.0           58.0           57.0           55.0           55.0           52.0           57.0           53.0           2.27           2.27           2.27           2.27           2.27           2.27           2.27           2.27           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.97e+08       1.27e+06       7.08e+08       1.55e+06       4.90e+08       9.15e+05       1.00e+09       1.45e+06       2.01e+07       9.85e+04       5.11e+08       1.68e+06       5.23e+08       1.20e+06       9.06e+08       1.85e+06       56.0           55.0           57.0           55.0           52.0           49.0           54.0           52.0           2.27           2.27           2.27           2.27           1.60           1.60           1.60           1.60           
26.77	1.00	482.21	0.00	482.21	2142.69	1446.95	695.74	7.75e+08       2.38e+06       1.26e+09       2.96e+06       1.03e+09       1.96e+06       1.09e+09       1.77e+06       2.73e+07       1.19e+05       6.00e+08       1.13e+06       1.00e+09       1.86e+06       7.91e+08       1.76e+06       56.0           55.0           57.0           55.0           52.0           49.0           54.0           52.0           2.27           2.27           2.27           2.27           1.60           1.60           1.60           1.60           
28.73	1.00	490.20	0.00	490.20	2379.30	1712.11	667.19	8.83e+08       1.82e+06       5.86e+08       1.69e+06       5.91e+08       1.07e+06       7.67e+08       1.42e+06       1.47e+08       5.48e+05       3.77e+08       7.02e+05       5.83e+08       1.04e+06       1.10e+09       1.73e+06       55.0           57.0           59.0           56.0           52.0           49.0           54.0           50.0           2.27           2.27           2.27           2.27           1.60           1.60           1.60           1.60           
22.03	1.00	546.15	0.00	546.15	1786.45	1094.48	691.97	9.86e+08       1.93e+06       1.14e+09       2.13e+06       7.37e+08       1.17e+06       7.87e+08       1.63e+06       2.90e+08       4.96e+05       7.70e+08       1.22e+06       6.74e+08       1.15e+06       7.38e+08       1.75e+06       55.0           57.0           59.0           56.0           52.0           49.0           54.0           50.0           2.27           2.27           2.27           2.27           1.60           1.60           1.60           1.60           
