bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
18353897588	672931	15	8	671458	11994041	2088883	9905158	1796148424	386270
18354438232	672931	19	8	671458	11994424	2088936	9905488	1796168344	386270
18355226859	672931	20	8	671458	11994836	2088984	9905852	1796189286	386270
18355955076	672931	22	8	671458	11995235	2089040	9906195	1796209910	386270
18356619892	672931	19	8	671458	11995632	2089092	9906540	1796230344	386270
18357303003	672931	19	8	671458	11996032	2089148	9906884	1796251036	386270
18358064047	672931	18	8	671458	11996462	2089213	9907249	1796273106	386270
18358651674	672931	17	8	671458	11996849	2089261	9907588	1796292960	386270
18359366453	672932	18	8	671459	11997235	2089308	9907927	1796312944	386269
18360202962	672932	20	8	671459	11997636	2089366	9908270	1796333790	386269
18360810831	672932	18	8	671459	11998038	2089426	9908612	1796354472	386269
18361354257	672932	17	8	671459	11998430	2089476	9908954	1796374738	386269
18361917810	672932	19	8	671459	11998813	2089529	9909284	1796394666	386269
18362582817	672932	20	8	671459	11999218	2089576	9909642	1796415319	386269
18363188063	672932	19	8	671459	11999623	2089634	9909989	1796436207	386269
18363805500	672932	17	8	671459	11999992	2089679	9910313	1796455330	386269
18364568028	672932	20	8	671459	12000388	2089730	9910658	1796475767	386269
18365073919	672932	21	8	671459	12000792	2089789	9911003	1796496573	386269
18365789959	672932	21	8	671459	12001196	2089855	9911341	1796517589	386269
18366369669	672932	17	8	671459	12001585	2089901	9911684	1796537538	386269
18366917412	672932	19	8	671459	12001992	2089964	9912028	1796558628	386269
18367705390	672933	20	8	671460	12002419	2090023	9912396	1796641383	386268
18368368734	672933	19	8	671460	12002823	2090083	9912740	1796661968	386268
18369152694	672933	19	8	671460	12003225	2090137	9913088	1796682841	386268
18369721735	672933	19	8	671460	12003628	2090192	9913436	1796703575	386268
18370487747	672933	18	8	671460	12004032	2090253	9913779	1796724535	386268
18370939288	672933	20	8	671460	12004434	2090313	9914121	1796745417	386268
18371423708	672933	20	8	671460	12004804	2090366	9914438	1796764460	386268
18372078863	672933	20	8	671460	12005216	2090429	9914787	1796785905	386268
18372619522	672933	17	8	671460	12005624	2090501	9915123	1796807197	386268
18373170524	672933	17	8	671460	12006012	2090552	9915460	1796827324	386268
18373729295	672933	19	8	671460	12006418	2090606	9915812	1796848140	386268
18374446298	672933	21	8	671460	12006821	2090664	9916157	1796869074	386268
18375120257	672933	16	8	671460	12007207	2090710	9916497	1796889007	386268
18375881733	672934	17	8	671461	12007606	2090754	9916852	1796909226	386267
18376663012	672934	19	8	671461	12008015	2090807	9917208	1796930317	386267
18377225091	672934	18	8	671461	12008419	2090865	9917554	1796951130	386267
18377873273	672934	18	8	671461	12008816	2090923	9917893	1796971545	386267
18378433457	672934	18	8	671461	12009221	2090978	9918243	1796992413	386267
18379080963	672934	18	8	671461	12009618	2091029	9918589	1797012818	386267
18379594664	672934	21	8	671461	12009997	2091076	9918921	1797032548	386267
18380203377	672934	18	8	671461	12010413	2091147	9919266	1797054041	386267
18380728901	672934	16	8	671461	12010812	2091208	9919604	1797074731	386267
18381401023	672934	20	8	671461	12011218	2091258	9919960	1797095580	386267
18381895121	672935	18	8	671462	12011616	2091323	9920293	1797116343	386266
18382613066	672935	20	8	671462	12012034	2091372	9920662	1797137565	386266
18383106140	672935	19	8	671462	12012400	2091412	9920988	1797156463	386266
18383779938	672935	17	8	671462	12012797	2091468	9921329	1797176896	386266
18384590003	672935	18	8	671462	12013200	2091531	9921669	1797197731	386266
18385136991	672935	19	8	671462	12013593	2091584	9922009	1797218017	386266
18385739019	672935	17	8	671462	12013974	2091633	9922341	1797237689	386266
18386332991	672935	17	8	671462	12014365	2091683	9922682	1797257832	386266
18387207045	672935	19	8	671462	12014771	2091733	9923038	1797278631	386266
18387966917	672935	21	8	671462	12015161	2091790	9923371	1797298914	386266
18388524180	672935	21	8	671462	12015557	2091846	9923711	1797319431	386266
18389155950	672936	16	8	671463	12015962	2091908	9924054	1797340171	386265
18389880408	672936	19	8	671463	12016363	2091958	9924405	1797360910	386265
18390608755	672936	20	8	671463	12016769	2092021	9924748	1797381864	386265
18391267829	672937	19	8	671464	12017167	2092075	9925092	1797402331	386264
18391940443	672937	16	8	671464	12017574	2092131	9925443	1797423434	386264
18392424652	672937	15	8	671464	12017969	2092181	9925788	1797443706	386264
18393194044	672937	21	8	671464	12018384	2092242	9926142	1797465172	386264
18393863578	672937	19	8	671464	12018777	2092299	9926478	1797485578	386264
18394504556	672937	18	8	671464	12019172	2092348	9926824	1797505765	386264
18395219117	672937	18	8	671464	12019571	2092412	9927159	1797526565	386264
18395876734	672937	19	8	671464	12019975	2092463	9927512	1797547372	386264
18396571120	672938	20	8	671465	12020383	2092527	9927856	1797568631	386263
