bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
21127702069	4333402	14	8	4736716	16987131	2148091	14839040	2305693193	481777
21128429162	4333524	19	8	4736856	16987675	2148143	14839532	2305729295	481777
21129181975	4333659	19	8	4737007	16988285	2148219	14840066	2305769335	481777
21129892515	4333784	24	8	4737146	16988850	2148272	14840578	2305806391	481777
21130660155	4333920	17	8	4737293	16989432	2148332	14841100	2305844560	481777
21131604521	4334052	17	8	4737444	16990023	2148390	14841633	2305883604	481777
21132281395	4334188	16	8	4737590	16990593	2148440	14842153	2305921341	481777
21132970647	4334321	15	8	4737743	16991176	2148500	14842676	2305960092	481777
21133606192	4334447	17	8	4737878	16991731	2148556	14843175	2305996466	481777
21134328965	4334578	19	8	4738028	16992315	2148625	14843690	2306035322	481777
21135194939	4334715	17	8	4738190	16992909	2148674	14844235	2306074737	481777
21135855789	4334848	15	8	4738342	16993498	2148735	14844763	2306113790	481777
21136648485	4334978	18	8	4738484	16994066	2148789	14845277	2306151124	481777
21137069450	4335110	20	8	4738625	16994631	2148848	14845783	2306188394	481777
21137710885	4335243	18	8	4738773	16995217	2148907	14846310	2306227050	481777
21138432254	4335372	17	8	4738911	16995787	2148969	14846818	2306264297	481777
21139145781	4335503	19	8	4739060	16996369	2149024	14847345	2306302661	481777
21140039357	4335636	20	8	4739205	16996959	2149087	14847872	2306341353	481777
21140583961	4335768	20	8	4739351	16997517	2149138	14848379	2306378462	481777
21141071284	4335900	17	8	4739496	16998079	2149198	14848881	2306415845	481777
21141905238	4336032	20	8	4739649	16998679	2149253	14849426	2306455282	481777
21142555705	4336165	23	8	4739807	16999278	2149315	14849963	2306495135	481777
21143455482	4336298	17	8	4739952	16999847	2149367	14850480	2306532544	481777
21144151554	4336427	18	8	4740107	17000422	2149424	14850998	2306571159	481777
21145045731	4336562	17	8	4740254	17001023	2149485	14851538	2306610281	481777
21145774300	4336697	18	8	4740407	17001618	2149544	14852074	2306649693	481777
21146461404	4336825	19	8	4740542	17002169	2149599	14852570	2306686049	481777
21147322002	4336953	16	8	4740680	17002729	2149662	14853067	2306722757	481777
21148137169	4337085	20	8	4740832	17003316	2149718	14853598	2306761775	481777
21148774846	4337223	14	8	4740992	17003910	2149773	14854137	2306801212	481777
21149637183	4337355	17	8	4741143	17004494	2149824	14854670	2306839827	481777
21150403184	4337481	18	8	4741290	17005053	2149878	14855175	2306877132	481777
21150959435	4337616	20	8	4741447	17005655	2149938	14855717	2306917008	481777
21151604671	4337751	17	8	4741597	17006237	2150002	14856235	2306955520	481777
21152312707	4337880	15	8	4741735	17006805	2150063	14856742	2306992725	481777
21153186072	4338013	18	8	4741892	17007401	2150116	14857285	2307032231	481777
21153800971	4338147	18	8	4742042	17008000	2150179	14857821	2307071510	481777
21154464536	4338276	17	8	4742204	17008569	2150230	14858339	2307109906	481777
21155427827	4338406	17	8	4742350	17009147	2150288	14858859	2307148081	481777
21156173076	4338542	15	8	4742505	17009746	2150348	14859398	2307187652	481777
21156891536	4338668	18	8	4742646	17010321	2150410	14859911	2307225494	481777
21157711028	4338804	19	8	4742794	17010905	2150460	14860445	2307263803	481777
21158670210	4338936	16	8	4742943	17011484	2150509	14860975	2307301993	481777
21159454205	4339067	18	8	4743094	17012062	2150564	14861498	2307340489	481777
21160111009	4339197	17	8	4743241	17012627	2150618	14862009	2307377931	481777
21160738521	4339329	19	8	4743386	17013201	2150673	14862528	2307415949	481777
21161358354	4339459	19	8	4743539	17013786	2150732	14863054	2307454664	481777
21162081566	4339595	17	8	4743690	17014369	2150783	14863586	2307493015	481777
21162693920	4339723	16	8	4743850	17014933	2150828	14864105	2307531002	481777
21163321902	4339851	19	8	4743995	17015507	2150889	14864618	2307568991	481777
21164146797	4339989	16	8	4744149	17016105	2150945	14865160	2307608242	481777
21164970668	4340120	16	8	4744300	17016699	2151004	14865695	2307647404	481777
21165757679	4340246	18	8	4744443	17017245	2151061	14866184	2307683855	481777
21166408200	4340377	20	8	4744586	17017800	2151106	14866694	2307720614	481777
21167422441	4340509	22	8	4744744	17018410	2151166	14867244	2307761012	481777
21168202842	4340643	16	8	4744895	17018972	2151209	14867763	2307798223	481777
21168801159	4340770	19	8	4745040	17019537	2151262	14868275	2307835607	481777
21169880647	4340904	18	8	4745192	17020126	2151319	14868807	2307874481	481777
21170596272	4341037	17	8	4745339	17020695	2151383	14869312	2307912282	481777
21171376999	4341169	17	8	4745489	17021284	2151439	14869845	2307951179	481777
21172039206	4341301	15	8	4745632	17021844	2151490	14870354	2307988322	481777
21172616554	4341430	20	8	4745780	17022413	2151543	14870870	2308026207	481777
21173585218	4341561	19	8	4745934	17023000	2151601	14871399	2308065150	481777
21174493925	4341697	18	8	4746090	17023579	2151652	14871927	2308103639	481777
21175291632	4341830	16	8	4746243	17024165	2151702	14872463	2308142334	481777
21176114427	4341962	17	8	4746403	17024746	2151758	14872988	2308181366	481777
