bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
13482625173	685315	27	8	687449	8527757	1711806	6815951	1986030491	366440
13484022295	685315	44	8	687449	8528598	1711938	6816660	1986112718	366440
13485621815	685315	45	8	687449	8529459	1712049	6817410	1986198723	366440
13487332168	685315	38	8	687449	8530334	1712190	6818144	1986286719	366440
13488899146	685315	42	8	687449	8531247	1712326	6818921	1986375631	366440
13490459525	685315	36	8	687449	8532103	1712449	6819654	1986461241	366440
13492351662	685315	35	8	687449	8532960	1712573	6820387	1986547627	366440
13494028101	685315	42	8	687449	8533864	1712716	6821148	1986636204	366440
13495483187	685315	39	8	687449	8534736	1712849	6821887	1986723803	366440
13496925753	685315	45	8	687449	8535642	1712976	6822666	1986812227	366440
13498227074	685315	34	8	687449	8536482	1713092	6823390	1986898363	366440
13499629121	685315	33	8	687449	8537342	1713216	6824126	1986983232	366440
13501158462	685315	41	8	687449	8538242	1713354	6824888	1987071403	366440
13502578057	685315	36	8	687449	8539092	1713481	6825611	1987157335	366440
13503763530	685315	40	8	687449	8539942	1713623	6826319	1987242307	366440
13505316042	685315	41	8	687449	8540832	1713758	6827074	1987330079	366440
13506885771	685315	36	8	687449	8541701	1713892	6827809	1987418311	366440
13508536799	685317	41	8	687451	8542570	1714026	6828544	1987508936	366441
13510146834	685317	41	8	687451	8543424	1714153	6829271	1987596004	366441
13511454256	685317	39	8	687451	8544261	1714280	6829981	1987680405	366441
13513062727	685317	43	8	687451	8545147	1714390	6830757	1987767137	366441
13514618788	685317	46	8	687451	8546029	1714507	6831522	1987854310	366441
13515791065	685317	41	8	687451	8546871	1714632	6832239	1987939942	366441
13517271511	685317	29	8	687451	8547745	1714765	6832980	1988025961	366441
13519010825	685317	42	8	687451	8548650	1714896	6833754	1988114231	366441
13520438322	685317	38	8	687451	8549520	1715034	6834486	1988201194	366441
13522213064	685317	38	8	687451	8550407	1715161	6835246	1988288781	366441
13524132801	685317	42	8	687451	8551314	1715291	6836023	1988377275	366441
13525571485	685318	34	8	687452	8552186	1715420	6836766	1988465156	366441
13527524400	685318	45	8	687452	8553121	1715566	6837555	1988554903	366441
13528951745	685318	39	8	687452	8553987	1715698	6838289	1988642046	366441
13530475330	685318	41	8	687452	8554857	1715821	6839036	1988727676	366441
13531722793	685318	42	8	687452	8555718	1715928	6839790	1988814067	366441
13533203455	685318	38	8	687452	8556594	1716069	6840525	1988902243	366441
13534740085	685318	42	8	687452	8557492	1716201	6841291	1988990737	366441
13536133235	685318	38	8	687452	8558383	1716331	6842052	1989078279	366441
13537521888	685318	41	8	687452	8559275	1716468	6842807	1989166357	366441
13539070278	685318	34	8	687452	8560146	1716607	6843539	1989254261	366441
13540578391	685318	40	8	687452	8561042	1716740	6844302	1989341842	366441
13541870091	685318	44	8	687452	8561881	1716858	6845023	1989426545	366441
13543422076	685318	39	8	687452	8562787	1716986	6845801	1989514474	366441
13545032837	685318	39	8	687452	8563676	1717122	6846554	1989604058	366441
13546423066	685318	42	8	687452	8564558	1717260	6847298	1989691417	366441
13547764520	685318	40	8	687452	8565432	1717394	6848038	1989779035	366441
13549544568	685318	41	8	687452	8566317	1717510	6848807	1989867251	366441
13550882689	685318	36	8	687452	8567180	1717633	6849547	1989953865	366441
13552391868	685318	43	8	687452	8568087	1717766	6850321	1990041919	366441
13553619024	685318	40	8	687452	8568958	1717904	6851054	1990129867	366441
13555352136	685318	40	8	687452	8569843	1718040	6851803	1990217279	366441
13556618639	685318	41	8	687452	8570710	1718168	6852542	1990305226	366441
13558221419	685318	42	8	687452	8571615	1718303	6853312	1990393407	366441
13559825562	685318	38	8	687452	8572480	1718431	6854049	1990479590	366441
13561290815	685318	32	8	687452	8573345	1718553	6854792	1990566926	366441
13562795234	685328	38	8	687462	8574238	1718686	6855552	1990663025	366445
13564146761	685328	42	8	687462	8575138	1718822	6856316	1990751571	366445
13565722850	685328	39	8	687462	8576030	1718954	6857076	1990839418	366445
13567143196	685328	40	8	687462	8576927	1719078	6857849	1990927359	366445
13568793521	685328	40	8	687462	8577760	1719211	6858549	1991011070	366445
13570169211	685328	31	8	687462	8578575	1719332	6859243	1991091102	366445
13571467669	685328	45	8	687462	8579403	1719455	6859948	1991171609	366445
13572621703	685328	40	8	687462	8580266	1719581	6860685	1991258993	366445
13574075876	685328	38	8	687462	8581153	1719718	6861435	1991346422	366445
13575668427	685328	44	8	687462	8582073	1719858	6862215	1991435388	366445
13577126372	685333	31	8	687467	8582932	1719998	6862934	1991557572	366447
13578516959	685333	40	8	687467	8583820	1720130	6863690	1991645136	366447
13580164508	685333	43	8	687467	8584714	1720261	6864453	1991733404	366447
13581346539	685333	35	8	687467	8585557	1720382	6865175	1991819256	366447
13583095350	685333	46	8	687467	8586475	1720520	6865955	1991908575	366447
13584309325	685333	33	8	687467	8587316	1720656	6866660	1991994209	366447
13586081373	685333	36	8	687467	8588250	1720809	6867441	1992083971	366447
13587616659	685333	40	8	687467	8589140	1720929	6868211	1992172537	366447
13589273922	685333	38	8	687467	8590037	1721062	6868975	1992260193	366447
13590564431	685333	37	8	687467	8590911	1721186	6869725	1992348642	366447
13592290655	685333	39	8	687467	8591788	1721301	6870487	1992435275	366447
13593920455	685333	32	8	687467	8592663	1721424	6871239	1992522951	366447
13595356548	685333	39	8	687467	8593543	1721550	6871993	1992609927	366447
13596804112	685333	37	8	687467	8594419	1721684	6872735	1992699094	366447
13598237651	685333	45	8	687467	8595272	1721814	6873458	1992784698	366447
13599596198	685333	38	8	687467	8596128	1721947	6874181	1992869675	366447
13601203874	685333	42	8	687467	8597040	1722084	6874956	1992958289	366447
13602477788	685333	32	8	687467	8597896	1722216	6875680	1993045504	366447
13603705009	685333	39	8	687467	8598795	1722356	6876439	1993134495	366447
13605530129	685333	38	8	687467	8599654	1722479	6877175	1993219464	366447
13606933245	685333	47	8	687467	8600539	1722614	6877925	1993307630	366447
13608422189	685333	35	8	687467	8601375	1722724	6878651	1993392341	366447
13610012711	685333	38	8	687467	8602273	1722858	6879415	1993479484	366447
13611392228	685333	44	8	687467	8603151	1722990	6880161	1993567373	366447
13612782011	685333	32	8	687467	8604002	1723130	6880872	1993652735	366447
13614450401	685333	36	8	687467	8604906	1723280	6881626	1993741488	366447
13615820539	685338	40	8	687472	8605792	1723401	6882391	1993830201	366447
13617165528	685338	38	8	687472	8606668	1723538	6883130	1993918078	366447
13618687153	685338	36	8	687472	8607573	1723690	6883883	1994006416	366447
13620198163	685338	38	8	687472	8608428	1723825	6884603	1994091749	366447
13621597906	685338	41	8	687472	8609308	1723946	6885362	1994179219	366447
13622975908	685338	34	8	687472	8610159	1724075	6886084	1994265719	366447
13624381075	685338	45	8	687472	8611058	1724202	6886856	1994352710	366447
13625772036	685338	41	8	687472	8611904	1724324	6887580	1994439494	366447
13627548900	685338	33	8	687472	8612757	1724446	6888311	1994523739	366447
13629115064	685338	39	8	687472	8613649	1724581	6889068	1994611095	366447
13630394173	685338	37	8	687472	8614476	1724702	6889774	1994693289	366447
13631897078	685338	32	8	687472	8615239	1724814	6890425	1994770909	366447
13633474569	685338	38	8	687472	8616123	1724952	6891171	1994857919	366447
13634736519	685338	38	8	687472	8616979	1725096	6891883	1994944531	366447
13636630990	685338	39	8	687472	8617872	1725235	6892637	1995031899	366447
13638389892	685338	45	8	687472	8618795	1725372	6893423	1995121062	366447
13640020910	685338	38	8	687472	8619634	1725483	6894151	1995206233	366447
13641435017	685338	36	8	687472	8620510	1725597	6894913	1995292801	366447
13643020827	685338	41	8	687472	8621380	1725717	6895663	1995379980	366447
13644678181	685338	43	8	687472	8622264	1725851	6896413	1995467794	366447
13646268042	685338	42	8	687472	8623153	1725992	6897161	1995556162	366447
13647832622	685338	37	8	687472	8624029	1726115	6897914	1995643113	366447
13649607115	685338	39	8	687472	8624927	1726258	6898669	1995730416	366447
13651047960	685338	45	8	687472	8625764	1726371	6899393	1995814809	366447
13652421791	685338	37	8	687472	8626640	1726516	6900124	1995902788	366447
13653833740	685338	38	8	687472	8627519	1726654	6900865	1995987863	366447
13655462623	685338	41	8	687472	8628387	1726787	6901600	1996072466	366447
13656830253	685338	38	8	687472	8629233	1726907	6902326	1996159167	366447
13658280526	685338	37	8	687472	8630095	1727038	6903057	1996244571	366447
13659524997	685338	41	8	687472	8630962	1727176	6903786	1996330335	366447
13660959841	685338	43	8	687472	8631790	1727293	6904497	1996413502	366447
13662689328	685338	41	8	687472	8632650	1727426	6905224	1996500731	366447
13663878678	685338	36	8	687472	8633511	1727552	6905959	1996586808	366447
13665444030	685339	40	8	687473	8634404	1727676	6906728	1996679533	366447
13667121109	685339	33	8	687473	8635301	1727818	6907483	1996766545	366447
13668599025	685339	44	8	687473	8636195	1727963	6908232	1996854838	366447
13670473203	685339	35	8	687473	8637053	1728093	6908960	1996941989	366447
13671786599	685346	38	8	687480	8637961	1728245	6909716	1997041019	366446
13673183759	685346	42	8	687480	8638860	1728376	6910484	1997129781	366446
