bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
14554133039	686052	28	8	688186	9148904	1805777	7343127	2049148003	366278
14555603938	686053	42	8	688187	9149666	1805877	7343789	2049233411	366278
14556672815	686064	36	8	688198	9150390	1806003	7344387	2049320736	366278
14558018549	686070	47	8	688204	9151195	1806122	7345073	2049406492	366277
14559398328	686080	36	8	688214	9151984	1806246	7345738	2049505382	366274
14560923217	686084	32	8	688218	9152825	1806371	7346454	2049594943	366273
14562531803	686087	32	8	688221	9153635	1806494	7347141	2049684852	366273
14564029659	686090	31	8	688224	9154465	1806613	7347852	2049770837	366273
14565671214	686093	28	8	688227	9155303	1806744	7348559	2049856793	366273
14566979805	686100	33	8	688234	9156154	1806880	7349274	2049941329	366271
14568317317	686113	43	8	688247	9156998	1807026	7349972	2050041134	366267
14569839927	686124	37	8	688258	9157848	1807170	7350678	2050138066	366267
14571121012	686129	35	8	688263	9158684	1807305	7351379	2050224264	366265
14572733311	686134	32	8	688268	9159517	1807433	7352084	2050310482	366265
14574163390	686137	31	8	688271	9160363	1807550	7352813	2050397912	366264
14575362788	686143	35	8	688277	9161201	1807681	7353520	2050490447	366264
14576814740	686148	36	8	688282	9162044	1807811	7354233	2050577301	366264
14578152870	686157	33	8	688291	9162894	1807942	7354952	2050676694	366261
14579401569	686168	34	8	688302	9163728	1808077	7355651	2050777307	366257
14580755858	686175	30	8	688309	9164539	1808215	7356324	2050878439	366255
14582208626	686183	33	8	688317	9165402	1808345	7357057	2050984496	366253
14583361410	686183	36	8	688317	9166231	1808467	7357764	2051067792	366253
14584907773	686193	34	8	688327	9167058	1808598	7358460	2051169334	366253
14586545617	686202	33	8	688336	9167874	1808727	7359147	2051267582	366249
14587958986	686205	31	8	688339	9168704	1808854	7359850	2051356747	366248
14589541843	686206	35	8	688340	9169544	1808978	7360566	2051438982	366247
14591274135	686208	37	8	688342	9170368	1809103	7361265	2051528436	366247
14592800811	686215	39	8	688349	9171201	1809231	7361970	2051620898	366246
14594248310	686221	38	8	688355	9172010	1809367	7362643	2051713941	366246
14595648008	686242	36	8	688376	9172856	1809517	7363339	2051842074	366242
14597067553	686251	37	8	688385	9173715	1809665	7364050	2051934247	366239
14598723553	686256	40	8	688390	9174558	1809801	7364757	2052029673	366236
14600194762	686263	37	8	688397	9175373	1809931	7365442	2052130217	366237
14601699564	686266	32	8	688400	9176215	1810077	7366138	2052219732	366236
14603150719	686275	33	8	688409	9177055	1810203	7366852	2052315924	366233
14604286063	686278	36	8	688412	9177838	1810316	7367522	2052403140	366234
14605715575	686294	31	8	688428	9178676	1810461	7368215	2052513185	366227
14607180568	686300	31	8	688434	9179516	1810586	7368930	2052597338	366225
14608788041	686310	32	8	688444	9180353	1810722	7369631	2052691427	366220
14610034949	686313	31	8	688447	9181143	1810838	7370305	2052775392	366220
14611319247	686320	30	8	688454	9181966	1810968	7370998	2052867787	366219
14612738407	686325	30	8	688459	9182797	1811105	7371692	2052955037	366218
14614333353	686329	32	8	688463	9183652	1811248	7372404	2053039539	366217
14615646293	686333	33	8	688467	9184485	1811379	7373106	2053126425	366218
14616600576	686339	28	8	688473	9185294	1811508	7373786	2053209894	366216
14617853327	686344	36	8	688478	9186047	1811617	7374430	2053299203	366215
14619214562	686347	33	8	688481	9186800	1811730	7375070	2053380815	366213
14620447955	686351	32	8	688485	9187641	1811852	7375789	2053468629	366213
