bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
16942696940	3597855	30	8	3927536	13790007	1828046	11961961	2087398240	482110
16944329169	3598115	43	8	3927816	13791175	1828170	11963005	2087475349	482110
16945675329	3598381	37	8	3928124	13792284	1828270	11964014	2087565179	482108
16947548708	3598667	52	8	3928441	13793558	1828409	11965149	2087659655	482108
16949193547	3598964	36	8	3928774	13794800	1828540	11966260	2087758893	482108
16950724606	3599261	34	8	3929095	13796065	1828675	11967390	2087844530	482107
16952452273	3599560	31	8	3929415	13797336	1828787	11968549	2087936521	482107
16953949053	3599862	34	8	3929744	13798623	1828926	11969697	2088024677	482105
16955869131	3600155	26	8	3930067	13799870	1829047	11970823	2088111891	482103
16957752580	3600452	37	8	3930395	13801138	1829162	11971976	2088199487	482103
16959394716	3600742	46	8	3930715	13802383	1829293	11973090	2088296475	482103
16961043797	3601044	37	8	3931053	13803675	1829422	11974253	2088395254	482103
16962877210	3601343	34	8	3931382	13804935	1829546	11975389	2088487359	482102
16964633745	3601644	34	8	3931706	13806187	1829666	11976521	2088588639	482103
16966180899	3601938	28	8	3932029	13807433	1829794	11977639	2088671556	482103
16968057327	3602236	39	8	3932348	13808739	1829930	11978809	2088766699	482103
16969870030	3602537	34	8	3932672	13810023	1830063	11979960	2088860594	482102
16971582714	3602849	33	8	3933014	13811337	1830203	11981134	2088958150	482099
16973007149	3603156	31	8	3933340	13812619	1830346	11982273	2089059139	482097
16974183606	3603453	29	8	3933661	13813856	1830470	11983386	2089145776	482096
16975827895	3603748	32	8	3933978	13815121	1830602	11984519	2089230989	482096
16977740553	3604046	34	8	3934293	13816420	1830739	11985681	2089317885	482095
16979576516	3604350	27	8	3934634	13817705	1830881	11986824	2089411801	482091
16981046972	3604642	36	8	3934962	13818937	1831006	11987931	2089507124	482092
16982877105	3604931	33	8	3935281	13820209	1831147	11989062	2089591180	482092
16984807307	3605222	37	8	3935604	13821468	1831270	11990198	2089680371	482092
16986644299	3605521	34	8	3935941	13822742	1831389	11991353	2089782159	482090
16988138622	3605818	39	8	3936263	13824008	1831519	11992489	2089874196	482089
16989737039	3606105	40	8	3936572	13825254	1831655	11993599	2089962350	482085
16991649382	3606414	38	8	3936899	13826549	1831803	11994746	2090076779	482081
16993735990	3606716	40	8	3937225	13827825	1831916	11995909	2090172052	482079
16995029999	3607012	38	8	3937573	13829086	1832040	11997046	2090263438	482078
16996602178	3607313	36	8	3937904	13830351	1832166	11998185	2090352955	482078
16998068202	3607610	31	8	3938233	13831616	1832292	11999324	2090441760	482077
