bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
14718127224	668014	31	8	666541	9769879	1775735	7994144	1672988726	386846
14719277117	668015	44	8	666542	9770729	1775875	7994854	1673040084	386845
14720400702	668017	38	8	666544	9771488	1775987	7995501	1673083526	386845
14721447772	668033	48	8	666560	9772366	1776126	7996240	1673150940	386843
14722539895	668046	40	8	666573	9773235	1776262	7996973	1673223160	386843
14724030225	668056	36	8	666583	9774139	1776394	7997745	1673281998	386840
14725563412	668057	35	8	666584	9775037	1776534	7998503	1673331814	386840
14727177049	668059	35	8	666586	9775940	1776672	7999268	1673381738	386840
14728319289	668063	32	8	666590	9776824	1776802	8000022	1673431223	386838
14729682241	668073	37	8	666600	9777728	1776944	8000784	1673496094	386835
14730834309	668085	43	8	666612	9778595	1777074	8001521	1673574244	386832
14732277701	668092	37	8	666619	9779464	1777193	8002271	1673625835	386832
14733630256	668093	36	8	666620	9780341	1777327	8003014	1673675458	386832
14735325481	668100	34	8	666627	9781253	1777468	8003785	1673736075	386831
14736873234	668100	36	8	666627	9782164	1777609	8004555	1673783300	386831
14738164210	668103	38	8	666630	9783060	1777738	8005322	1673833912	386830
14739800419	668105	37	8	666632	9783967	1777861	8006106	1673884088	386829
14740964060	668111	36	8	666638	9784858	1777988	8006870	1673933192	386827
14742370452	668127	37	8	666654	9785767	1778131	8007636	1674005249	386827
14744094789	668136	33	8	666663	9786656	1778252	8008404	1674072573	386826
14745839241	668145	38	8	666672	9787581	1778396	8009185	1674136075	386824
14747370490	668147	38	8	666674	9788480	1778528	8009952	1674184674	386823
14748992857	668154	37	8	666681	9789377	1778663	8010714	1674236098	386821
14750090340	668162	37	8	666689	9790230	1778787	8011443	1674296712	386820
14751342581	668164	34	8	666691	9791109	1778914	8012195	1674343924	386820
14752691336	668165	37	8	666692	9791985	1779047	8012938	1674391600	386820
14753926932	668169	39	8	666696	9792895	1779197	8013698	1674442936	386818
14755126578	668180	40	8	666707	9793809	1779340	8014469	1674506399	386816
14756499171	668184	38	8	666711	9794657	1779452	8015205	1674567272	386816
14757561730	668201	38	8	666728	9795539	1779586	8015953	1674649097	386808
14759367749	668204	40	8	666731	9796456	1779716	8016740	1674703696	386808
14760850180	668207	42	8	666734	9797354	1779850	8017504	1674754339	386808
14762329578	668219	38	8	666746	9798266	1779982	8018284	1674811927	386808
14763775370	668220	36	8	666747	9799123	1780099	8019024	1674859560	386808
14765329557	668223	36	8	666750	9799995	1780213	8019782	1674918736	386809
14766729338	668226	39	8	666753	9800873	1780330	8020543	1674965474	386808
14768099420	668237	34	8	666764	9801765	1780451	8021314	1675037998	386804
14769802430	668255	34	8	666782	9802676	1780585	8022091	1675107357	386801
14770888563	668260	36	8	666787	9803566	1780717	8022849	1675164228	386800
14772236738	668262	39	8	666789	9804428	1780848	8023580	1675219729	386801
14773696796	668268	31	8	666795	9805291	1780954	8024337	1675275043	386801
14775025873	668276	33	8	666803	9806186	1781086	8025100	1675329289	386799
14776573138	668280	32	8	666807	9807073	1781205	8025868	1675387044	386799
14778009781	668282	32	8	666809	9807930	1781313	8026617	1675432582	386798
14779672950	668296	29	8	666823	9808827	1781457	8027370	1675501470	386792
14781214442	668307	40	8	666834	9809672	1781588	8028084	1675552565	386788
14782462070	668311	37	8	666838	9810491	1781709	8028782	1675602205	386787
14783776508	668312	37	8	666839	9811401	1781861	8029540	1675653604	386787
14785718424	668319	32	8	666846	9812309	1781998	8030311	1675739468	386787
14786760109	668321	35	8	666848	9813156	1782129	8031027	1675783898	386786
14788157124	668323	35	8	666850	9814024	1782256	8031768	1675836556	386786
14789579652	668346	35	8	666873	9814949	1782393	8032556	1675927413	386784
14791232424	668346	35	8	666873	9815845	1782513	8033332	1675973488	386784
14792684130	668350	38	8	666877	9816739	1782640	8034099	1676025387	386784
14793887462	668355	31	8	666882	9817577	1782748	8034829	1676082358	386781
14795398491	668373	30	8	666900	9818500	1782905	8035595	1676142113	386780
14796734064	668375	37	8	666902	9819399	1783044	8036355	1676189002	386779
14798013049	668383	43	8	666910	9820295	1783176	8037119	1676250754	386778
14799611570	668384	36	8	666911	9821159	1783290	8037869	1676298040	386777
14801258747	668395	41	8	666922	9822070	1783421	8038649	1676359788	386775
14802859377	668403	29	8	666930	9822949	1783553	8039396	1676428362	386773
14804228541	668413	36	8	666940	9823842	1783685	8040157	1676484751	386769
14805491800	668420	44	8	666947	9824702	1783816	8040886	1676545997	386767
14806831168	668427	45	8	666954	9825557	1783923	8041634	1676592221	386767
14808116992	668450	41	8	666977	9826445	1784060	8042385	1676664206	386764
14809542029	668465	38	8	666992	9827352	1784210	8043142	1676733140	386761
14810751179	668467	35	8	666994	9828216	1784324	8043892	1676795801	386760
14812401220	668469	34	8	666996	9829097	1784435	8044662	1676842832	386759
14813739045	668476	34	8	667003	9829972	1784561	8045411	1676900235	386761
14815499603	668484	34	8	667011	9830869	1784694	8046175	1676956117	386761
14816706275	668490	34	8	667017	9831742	1784824	8046918	1677012451	386760
14818141417	668497	33	8	667024	9832618	1784945	8047673	1677074661	386760
14819588713	668499	36	8	667026	9833506	1785079	8048427	1677122519	386759
14821055481	668504	40	8	667031	9834385	1785206	8049179	1677179151	386758
14822465877	668511	41	8	667038	9835280	1785327	8049953	1677239054	386760
14823905617	668511	38	8	667038	9836146	1785434	8050712	1677283642	386760
14825247673	668515	38	8	667042	9837025	1785561	8051464	1677331268	386759
14826135959	668516	33	8	667043	9837850	1785687	8052163	1677374396	386759
14827186910	668520	40	8	667047	9838687	1785799	8052888	1677424487	386757
14828402840	668524	39	8	667051	9839559	1785918	8053641	1677486776	386756
14829916061	668530	41	8	667057	9840451	1786050	8054401	1677554434	386754
14831486363	668534	32	8	667061	9841333	1786173	8055160	1677600447	386754
14833079793	668536	30	8	667063	9842215	1786291	8055924	1677655012	386752
14834170998	668547	32	8	667074	9843096	1786423	8056673	1677770226	386748
14835558760	668555	33	8	667082	9843950	1786533	8057417	1677838658	386747
14837317737	668560	34	8	667087	9844833	1786658	8058175	1677886761	386746
14838640955	668562	34	8	667089	9845713	1786802	8058911	1677933956	386743
14839846036	668578	34	8	667105	9846566	1786940	8059626	1677997804	386744
14841334700	668582	37	8	667109	9847451	1787061	8060390	1678049968	386743
14842578669	668589	38	8	667116	9848254	1787187	8061067	1678099481	386740
14844083486	668590	38	8	667117	9849113	1787298	8061815	1678148464	386740
14845391061	668594	40	8	667121	9849967	1787428	8062539	1678196991	386739
14846602449	668594	40	8	667121	9850834	1787548	8063286	1678241917	386739
14848155388	668595	43	8	667122	9851719	1787673	8064046	1678288978	386739
14849272746	668598	38	8	667125	9852590	1787805	8064785	1678337489	386739
14850419972	668603	34	8	667130	9853453	1787946	8065507	1678389031	386737
14852127173	668605	36	8	667132	9854363	1788076	8066287	1678439382	386736
14853362652	668623	30	8	667150	9855261	1788213	8067048	1678501976	386728
14855159798	668627	29	8	667154	9856152	1788340	8067812	1678570444	386728
14856668180	668635	32	8	667162	9857016	1788458	8068558	1678625314	386726
14858138706	668671	30	8	667198	9857949	1788610	8069339	1678692750	386725
14859760921	668689	34	8	667216	9858860	1788744	8070116	1678781333	386724
14861569062	668695	34	8	667222	9859749	1788892	8070857	1678833994	386724
14863151677	668699	33	8	667226	9860596	1788995	8071601	1678882820	386724
14864642259	668699	34	8	667226	9861490	1789122	8072368	1678928843	386724
14866263474	668703	33	8	667230	9862386	1789267	8073119	1678981775	386723
14867685830	668711	39	8	667238	9863278	1789391	8073887	1679038669	386720
14869223348	668726	37	8	667253	9864147	1789523	8074624	1679093563	386718
14870544672	668728	32	8	667255	9865004	1789645	8075359	1679147671	386719
14872195967	668735	33	8	667262	9865908	1789771	8076137	1679208673	386717
14873411774	668739	36	8	667266	9866774	1789903	8076871	1679256657	386716
14874596153	668748	33	8	667275	9867632	1790031	8077601	1679325109	386714
14876025301	668751	38	8	667278	9868514	1790151	8078363	1679374177	386714
14877606324	668757	37	8	667284	9869379	1790277	8079102	1679435325	386714
14878975762	668765	36	8	667292	9870242	1790412	8079830	1679485995	386712
14880572571	668767	36	8	667294	9871093	1790533	8080560	1679539692	386711
14881860246	668774	31	8	667301	9871969	1790670	8081299	1679593972	386710
14883051226	668777	34	8	667304	9872829	1790785	8082044	1679649644	386709
14884570127	668795	33	8	667322	9873711	1790916	8082795	1679736013	386708
14885895578	668807	35	8	667334	9874589	1791037	8083552	1679811609	386705
14887292211	668813	36	8	667340	9875469	1791164	8084305	1679864648	386703
14888546286	668819	37	8	667346	9876326	1791295	8085031	1679915003	386703
14890055983	668828	34	8	667355	9877161	1791421	8085740	1679970882	386701
14891532146	668834	42	8	667361	9878046	1791561	8086485	1680021117	386700
14893111887	668843	36	8	667370	9878939	1791698	8087241	1680076261	386696
14894410073	668853	35	8	667380	9879822	1791842	8087980	1680138188	386694
14895964792	668861	32	8	667388	9880688	1791963	8088725	1680198412	386695
14897241372	668868	35	8	667395	9881561	1792098	8089463	1680257801	386695
14898588875	668874	30	8	667401	9882427	1792228	8090199	1680310178	386693
14900145539	668893	37	8	667420	9883330	1792369	8090961	1680395266	386689
14901409023	668906	37	8	667433	9884167	1792503	8091664	1680453854	386687
14902848182	668917	35	8	667444	9885040	1792629	8092411	1680512575	386683
14904382978	668933	33	8	667460	9885929	1792778	8093151	1680581724	386681
14905616510	668937	40	8	667464	9886733	1792889	8093844	1680636993	386682
14906915556	668942	40	8	667469	9887602	1793007	8094595	1680690332	386681
14908291429	668951	37	8	667478	9888492	1793135	8095357	1680764801	386680
14909791397	668962	30	8	667489	9889367	1793267	8096100	1680823336	386677
14911288110	668976	31	8	667503	9890251	1793412	8096839	1680891628	386676
14912715716	668977	34	8	667504	9891093	1793530	8097563	1680937884	386675
14913972614	668987	37	8	667514	9891979	1793655	8098324	1681002228	386674
14915401384	668988	36	8	667515	9892846	1793782	8099064	1681049061	386674
14916770804	668993	35	8	667520	9893726	1793916	8099810	1681103839	386674
14918303895	668997	38	8	667524	9894625	1794045	8100580	1681160011	386673
14919475947	669004	36	8	667531	9895481	1794165	8101316	1681222666	386674
14920854935	669006	36	8	667533	9896371	1794310	8102061	1681273185	386674
14922189469	669011	32	8	667538	9897243	1794437	8102806	1681325359	386675
14923712249	669020	32	8	667547	9898128	1794565	8103563	1681381674	386673
14925024806	669027	40	8	667554	9898998	1794685	8104313	1681469193	386672
14926482457	669036	34	8	667563	9899865	1794804	8105061	1681532782	386672
14927784549	669037	37	8	667564	9900749	1794935	8105814	1681578678	386672
14929329622	669050	34	8	667577	9901624	1795057	8106567	1681649686	386672
14930581737	669073	37	8	667600	9902503	1795178	8107325	1681705446	386668
14931895138	669078	32	8	667605	9903309	1795290	8108019	1681765965	386666
14933394235	669080	39	8	667607	9904197	1795418	8108779	1681817016	386667
14934807037	669088	35	8	667615	9905057	1795547	8109510	1681870460	386667
14935928052	669088	36	8	667615	9905894	1795666	8110228	1681913923	386667
14937471394	669091	36	8	667618	9906760	1795777	8110983	1681959695	386667
14938905751	669099	35	8	667626	9907616	1795903	8111713	1682015238	386668
14940211307	669107	35	8	667634	9908485	1796045	8112440	1682066742	386663
14941784330	669120	31	8	667647	9909394	1796197	8113197	1682143003	386660
14943182242	669121	41	8	667648	9910268	1796316	8113952	1682191582	386660
14944531756	669130	39	8	667657	9911146	1796446	8114700	1682247589	386658
14945811314	669133	37	8	667660	9911998	1796567	8115431	1682296435	386658
14947198538	669135	37	8	667662	9912846	1796691	8116155	1682341666	386658
14948463878	669150	33	8	667677	9913725	1796825	8116900	1682412741	386653
14950007960	669158	32	8	667685	9914609	1796964	8117645	1682473451	386652
14951281399	669166	34	8	667693	9915499	1797099	8118400	1682536939	386650
14952722365	669177	37	8	667704	9916347	1797204	8119143	1682596144	386647
14954038002	669184	41	8	667711	9917235	1797347	8119888	1682655000	386646
14955256071	669199	34	8	667726	9918124	1797496	8120628	1682716708	386643
14956898938	669210	36	8	667737	9919049	1797633	8121416	1682808492	386644
14958318267	669219	38	8	667746	9919936	1797772	8122164	1682867485	386643
14959956081	669229	36	8	667756	9920808	1797891	8122917	1682925732	386640
14961308934	669240	42	8	667767	9921687	1798026	8123661	1683002217	386640
14962850097	669246	38	8	667773	9922555	1798151	8124404	1683051873	386638
14964037704	669258	35	8	667785	9923436	1798284	8125152	1683118020	386637
14965487392	669273	41	8	667800	9924267	1798411	8125856	1683173337	386629
14966669135	669279	29	8	667806	9925122	1798531	8126591	1683239029	386630
14968099815	669283	32	8	667810	9925979	1798656	8127323	1683288866	386629
14969366065	669289	34	8	667816	9926863	1798792	8128071	1683336746	386626
14970525692	669297	34	8	667824	9927713	1798923	8128790	1683402537	386626
14971866179	669307	29	8	667834	9928593	1799065	8129528	1683460324	386623
14973435957	669310	37	8	667837	9929443	1799174	8130269	1683506910	386623
14974745929	669314	32	8	667841	9930226	1799284	8130942	1683558838	386622
14976097541	669358	37	8	667885	9931151	1799452	8131699	1683622144	386619
14977450357	669361	39	8	667888	9932016	1799586	8132430	1683670031	386618
14978401061	669365	34	8	667892	9932849	1799706	8133143	1683716720	386616
14980078969	669372	34	8	667899	9933744	1799840	8133904	1683772041	386615
14981192484	669377	33	8	667904	9934609	1799965	8134644	1683826375	386615
14982859085	669390	39	8	667917	9935505	1800105	8135400	1683893160	386613
14984264203	669394	35	8	667921	9936375	1800240	8136135	1683940323	386612
14985430560	669411	35	8	667938	9937237	1800381	8136856	1684001504	386611
14986896084	669414	32	8	667941	9938112	1800510	8137602	1684051630	386610
14988198549	669418	37	8	667945	9938986	1800632	8138354	1684114370	386611
14989569922	669420	32	8	667947	9939829	1800744	8139085	1684159065	386610
14990735174	669429	32	8	667956	9940676	1800870	8139806	1684223908	386608
14991975716	669433	35	8	667960	9941506	1800996	8140510	1684279864	386609
14993502181	669444	41	8	667971	9942379	1801127	8141252	1684337999	386609
14995092782	669448	39	8	667975	9943208	1801243	8141965	1684389899	386607
14996386287	669460	37	8	667987	9944085	1801375	8142710	1684462152	386605
14997351558	669469	29	8	667996	9944946	1801518	8143428	1684532359	386602
14998708461	669477	37	8	668004	9945798	1801648	8144150	1684586052	386601
14999945626	669486	39	8	668013	9946645	1801767	8144878	1684639850	386599
15001342243	669492	39	8	668019	9947493	1801884	8145609	1684687850	386598
15002524875	669493	31	8	668020	9948344	1802001	8146343	1684731995	386598
15004160124	669498	35	8	668025	9949220	1802123	8147097	1684784803	386598
15005508805	669505	40	8	668032	9950086	1802236	8147850	1684844655	386597
15006923347	669508	40	8	668035	9950934	1802351	8148583	1684894991	386597
15008291665	669513	32	8	668040	9951770	1802472	8149298	1684947135	386598
15009844350	669520	32	8	668047	9952643	1802604	8150039	1685003012	386599
15011498878	669525	36	8	668052	9953516	1802717	8150799	1685053019	386599
15012963798	669530	39	8	668057	9954376	1802839	8151537	1685107399	386600
15014556406	669534	35	8	668061	9955253	1802966	8152287	1685162985	386600
15016129074	669540	35	8	668067	9956103	1803101	8153002	1685211831	386601
15017447428	669551	35	8	668078	9956972	1803237	8153735	1685279063	386600
15018643648	669554	35	8	668081	9957794	1803373	8154421	1685324738	386600
15019905571	669558	36	8	668085	9958607	1803491	8155116	1685373673	386599
15021416418	669562	35	8	668089	9959442	1803610	8155832	1685425834	386598
15022876846	669573	33	8	668100	9960277	1803736	8156541	1685491828	386599
15024183322	669576	33	8	668103	9961118	1803859	8157259	1685543119	386598
15025601046	669584	36	8	668111	9961991	1803985	8158006	1685599854	386597
15026815428	669594	34	8	668121	9962792	1804103	8158689	1685659579	386597
15028423199	669604	37	8	668131	9963645	1804228	8159417	1685718502	386596
15029856815	669612	39	8	668139	9964477	1804337	8160140	1685790129	386596
15031117716	669615	28	8	668142	9965292	1804460	8160832	1685836519	386595
15032711405	669628	34	8	668155	9966162	1804601	8161561	1685896139	386595
15034259556	669629	36	8	668156	9967023	1804714	8162309	1685940829	386596
15035485967	669654	31	8	668181	9967913	1804866	8163047	1686014189	386596
15036822084	669662	32	8	668189	9968759	1804987	8163772	1686080857	386595
15038241373	669667	36	8	668194	9969607	1805102	8164505	1686128729	386594
15039410645	669684	29	8	668211	9970465	1805236	8165229	1686193253	386593
15040951553	669698	36	8	668225	9971358	1805366	8165992	1686293113	386592
15042428469	669702	36	8	668229	9972231	1805502	8166729	1686347413	386593
15043762781	669718	37	8	668245	9973095	1805629	8167466	1686420425	386594
15044999715	669724	39	8	668251	9973911	1805759	8168152	1686470168	386592
15046193326	669737	27	8	668264	9974740	1805882	8168858	1686526514	386592
15047458625	669738	32	8	668265	9975588	1805998	8169590	1686570252	386591
15048619257	669750	37	8	668277	9976468	1806118	8170350	1686653630	386592
15050117497	669758	34	8	668285	9977287	1806232	8171055	1686724006	386593
15051597437	669772	29	8	668299	9978155	1806370	8171785	1686788067	386596
15052659566	669785	39	8	668312	9979005	1806509	8172496	1686853691	386596
15054024598	669790	33	8	668317	9979852	1806634	8173218	1686904145	386596
15055393672	669801	34	8	668328	9980692	1806754	8173938	1686968626	386595
15056487307	669806	31	8	668333	9981551	1806877	8174674	1687027840	386594
15058019914	669825	38	8	668352	9982422	1807000	8175422	1687093187	386589
15059494100	669827	35	8	668354	9983275	1807130	8176145	1687137601	386589
15061014750	669831	34	8	668358	9984155	1807258	8176897	1687200159	386588
15062225151	669840	38	8	668367	9984998	1807373	8177625	1687273281	386588
15063767133	669846	33	8	668373	9985846	1807488	8178358	1687325368	386587
15065442082	669851	33	8	668378	9986703	1807603	8179100	1687374980	386586
15066710654	669862	36	8	668389	9987521	1807741	8179780	1687458408	386583
15068198735	669863	34	8	668390	9988397	1807883	8180514	1687503877	386583
15069506535	669934	37	8	668461	9989336	1808070	8181266	1687573887	386612
15070791587	669940	33	8	668467	9990201	1808186	8182015	1687632833	386612
15071985587	669949	28	8	668476	9991044	1808312	8182732	1687692941	386609
15073576156	669956	36	8	668483	9991938	1808448	8183490	1687751371	386610
15074975332	669969	30	8	668496	9992797	1808578	8184219	1687812228	386609
15076553156	669974	41	8	668501	9993667	1808697	8184970	1687861730	386607
15077972779	669980	35	8	668507	9994513	1808816	8185697	1687911224	386606
15079194414	669991	36	8	668518	9995319	1808926	8186393	1687974631	386604
15080861222	670008	36	8	668535	9996162	1809052	8187110	1688035996	386604
15082188941	670011	32	8	668538	9997026	1809195	8187831	1688083953	386603
15083746404	670015	34	8	668542	9997898	1809324	8188574	1688132670	386602
15084906395	670026	32	8	668553	9998763	1809463	8189300	1688187346	386599
15086391470	670048	40	8	668575	9999660	1809611	8190049	1688263163	386599
15087720866	670052	37	8	668579	10000484	1809716	8190768	1688311531	386598
15088984328	670067	29	8	668594	10001181	1809823	8191358	1688359893	386600
15090374249	670073	32	8	668600	10002011	1809939	8192072	1688414584	386600
15091740573	670080	32	8	668607	10002880	1810065	8192815	1688470313	386600
15092856826	670095	35	8	668622	10003694	1810174	8193520	1688526256	386597
15094139737	670103	34	8	668630	10004526	1810300	8194226	1688579795	386596
15095584783	670111	34	8	668638	10005385	1810424	8194961	1688643940	386592
15096973224	670115	34	8	668642	10006251	1810557	8195694	1688697306	386590
15098506988	670125	33	8	668652	10007085	1810669	8196416	1688759541	386591
15100306175	670129	32	8	668656	10007964	1810808	8197156	1688810836	386590
15101523875	670131	32	8	668658	10008822	1810931	8197891	1688855784	386590
15102761309	670145	32	8	668672	10009644	1811053	8198591	1688903923	386593
