bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
19666857161	4078461	15	8	4461991	15874640	2037964	13836676	2232597162	481784
19667288905	4078552	14	8	4462084	15875024	2038002	13837022	2232622431	481784
19667724393	4078648	16	8	4462188	15875429	2038035	13837394	2232649164	481784
19668249168	4078743	16	8	4462288	15875853	2038072	13837781	2232676501	481784
19668690397	4078837	18	8	4462387	15876256	2038107	13838149	2232702989	481784
19669335033	4078935	15	8	4462498	15876675	2038147	13838528	2232730673	481784
19669816576	4079031	20	8	4462602	15877096	2038187	13838909	2232758404	481784
19670271540	4079122	16	8	4462706	15877495	2038224	13839271	2232784825	481784
19670719269	4079221	19	8	4462814	15877911	2038255	13839656	2232812233	481784
19671298971	4079312	22	8	4462918	15878317	2038288	13840029	2232839246	481784
19671805722	4079411	17	8	4463021	15878728	2038321	13840407	2232866187	481784
19672298374	4079506	20	8	4463120	15879146	2038366	13840780	2232893458	481784
19672781678	4079603	14	8	4463220	15879542	2038399	13841143	2232919560	481784
19673181675	4079696	16	8	4463325	15879949	2038440	13841509	2232946636	481784
19673781620	4079791	16	8	4463427	15880367	2038482	13841885	2232973963	481784
19674050164	4079887	13	8	4463530	15880759	2038523	13842236	2233000112	481784
19674575204	4079975	12	8	4463626	15881152	2038571	13842581	2233026017	481784
19675084436	4080061	16	8	4463722	15881544	2038617	13842927	2233051654	481784
19675524126	4080150	12	8	4463817	15881921	2038657	13843264	2233076659	481784
19676048933	4080237	17	8	4463910	15882297	2038687	13843610	2233101398	481784
19676473122	4080328	15	8	4464006	15882691	2038728	13843963	2233127072	481784
19676905130	4080418	17	8	4464106	15883092	2038776	13844316	2233153441	481784
19677346778	4080505	17	8	4464202	15883473	2038809	13844664	2233178603	481784
19677884582	4080594	19	8	4464293	15883863	2038857	13845006	2233204004	481784
19678348056	4080685	18	8	4464391	15884256	2038886	13845370	2233229745	481784
19679006121	4080772	19	8	4464488	15884652	2038927	13845725	2233255765	481784
19679711628	4080865	19	8	4464585	15885065	2038972	13846093	2233282510	481784
19680420805	4080954	20	8	4464675	15885451	2039005	13846446	2233307597	481784
19680845025	4081044	18	8	4464778	15885844	2039048	13846796	2233333689	481784
19681460777	4081134	16	8	4464878	15886252	2039097	13847155	2233360529	481784
19681972741	4081222	15	8	4464973	15886640	2039136	13847504	2233385763	481784
19682502506	4081311	17	8	4465067	15887033	2039172	13847861	2233411394	481784
19682988094	4081396	15	8	4465160	15887400	2039209	13848191	2233435650	481784
19683432747	4081490	13	8	4465265	15887802	2039254	13848548	2233462299	481784
19683945728	4081577	13	8	4465362	15888179	2039294	13848885	2233487319	481784
19684414735	4081667	13	8	4465457	15888577	2039332	13849245	2233513342	481784
19684863134	4081754	18	8	4465549	15888954	2039372	13849582	2233537943	481784
19685328571	4081844	15	8	4465643	15889327	2039405	13849922	2233562631	481784
19685764221	4081931	19	8	4465732	15889696	2039435	13850261	2233586908	481784
19686171195	4082022	17	8	4465832	15890092	2039478	13850614	2233613121	481784
19686669284	4082114	19	8	4465936	15890493	2039519	13850974	2233639675	481784
