bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
16885359976	690971	15	8	693105	10503026	2016150	8486876	2192186754	365903
16885904190	690971	15	8	693105	10503289	2016190	8487099	2192212892	365903
16886490248	690971	15	8	693105	10503566	2016229	8487337	2192240227	365903
16886912599	690971	16	8	693105	10503825	2016274	8487551	2192266866	365903
16887285235	690974	17	8	693108	10504110	2016325	8487785	2192295053	365900
16887754891	690974	13	8	693108	10504383	2016370	8488013	2192321873	365900
16888310974	690974	18	8	693108	10504669	2016416	8488253	2192350157	365900
16888692124	690974	22	8	693108	10504945	2016468	8488477	2192376925	365900
16889146675	690974	19	8	693108	10505222	2016512	8488710	2192404385	365900
16889705819	690974	22	8	693108	10505507	2016557	8488950	2192432089	365900
16890200657	690974	17	8	693108	10505785	2016609	8489176	2192460310	365900
16890598827	690974	19	8	693108	10506038	2016648	8489390	2192486634	365900
16891055083	690974	16	8	693108	10506307	2016687	8489620	2192513446	365900
16891553044	690974	17	8	693108	10506577	2016730	8489847	2192540215	365900
16891776643	690974	16	8	693108	10506835	2016769	8490066	2192566787	365900
16892220632	690974	13	8	693108	10507107	2016810	8490297	2192593475	365900
16892645539	690974	12	8	693108	10507360	2016850	8490510	2192618533	365900
16893175738	690974	14	8	693108	10507606	2016884	8490722	2192643417	365900
16893647021	690974	13	8	693108	10507859	2016926	8490933	2192668627	365900
16894093948	690974	17	8	693108	10508127	2016978	8491149	2192694821	365900
16894463864	690974	16	8	693108	10508373	2017007	8491366	2192719662	365900
16894847526	690974	17	8	693108	10508622	2017045	8491577	2192744711	365900
16895373909	690974	17	8	693108	10508885	2017092	8491793	2192770378	365900
16895815801	690974	19	8	693108	10509129	2017130	8491999	2192795365	365900
16896118147	690974	17	8	693108	10509373	2017167	8492206	2192820424	365900
16896598933	690974	19	8	693108	10509620	2017201	8492419	2192845261	365900
16896926133	690974	16	8	693108	10509864	2017237	8492627	2192870261	365900
16897151942	690974	19	8	693108	10510126	2017289	8492837	2192896510	365900
16897487314	690974	17	8	693108	10510359	2017321	8493038	2192920721	365900
16897957414	690974	15	8	693108	10510605	2017357	8493248	2192945592	365900
16898577953	690974	16	8	693108	10510855	2017398	8493457	2192970581	365900
16899123241	690974	17	8	693108	10511113	2017439	8493674	2192996851	365900
16899494397	690974	15	8	693108	10511354	2017479	8493875	2193020854	365900
16899984651	690974	12	8	693108	10511605	2017519	8494086	2193046214	365900
16900278433	690974	12	8	693108	10511839	2017553	8494286	2193070120	365900
16900773297	690974	13	8	693108	10512099	2017595	8494504	2193096157	365900
16901111115	690974	14	8	693108	10512332	2017634	8494698	2193120360	365900
16901441893	690974	14	8	693108	10512589	2017670	8494919	2193145627	365900
16901974736	690974	19	8	693108	10512865	2017714	8495151	2193171982	365900
16902427997	690974	17	8	693108	10513118	2017741	8495377	2193197498	365900
16902886699	690974	18	8	693108	10513379	2017779	8495600	2193223756	365900
16903304348	690974	16	8	693108	10513632	2017820	8495812	2193248944	365900
16903854648	690974	16	8	693108	10513879	2017860	8496019	2193273947	365900
16904270227	690974	17	8	693108	10514115	2017896	8496219	2193297761	365900
16904587889	690974	15	8	693108	10514355	2017928	8496427	2193322695	365900
16905120890	690974	21	8	693108	10514616	2017971	8496645	2193348213	365900
16905393250	690974	17	8	693108	10514861	2018010	8496851	2193373278	365900
16905935880	690974	19	8	693108	10515113	2018046	8497067	2193398320	365900
16906204053	690975	13	8	693109	10515360	2018074	8497286	2193467588	365899
