Master	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7
1.627217	0.932812	1.069440	1.359114	0.956246	0.990763	1.234511	0.964833	
1.401698	0.932145	1.078239	1.505647	1.015242	0.992727	1.254036	0.962855	
1.470665	0.936972	1.062387	1.419856	0.952009	1.010989	1.477085	0.969773	
1.630461	0.939627	1.028782	1.507170	0.955265	0.995678	1.373274	0.968765	
1.415674	0.936095	1.032163	1.527296	0.948396	0.980282	1.437550	0.975761	
1.613238	0.928905	1.051816	1.512045	0.960587	0.983765	1.436607	0.965788	
1.509641	0.929706	1.068395	1.532594	0.966087	1.009150	1.470593	0.979189	
1.619090	0.917365	1.067199	1.438690	0.957475	1.004857	1.445023	0.976094	
1.573634	0.931973	1.060624	1.633267	0.957163	0.996478	1.420619	0.966575	
1.612376	0.928492	1.040456	1.623107	1.001971	1.016645	1.548340	1.034151	
1.370811	0.945384	1.055734	1.618944	0.938602	1.008568	1.581883	0.981835	
1.656741	0.935323	1.070442	1.425773	0.949989	1.001343	1.480034	0.976585	
1.691307	0.939935	1.065438	1.607632	0.956500	0.993577	1.360417	0.995543	
1.702841	0.957645	1.063500	1.594667	0.957037	1.010868	1.527584	1.011506	
1.512891	0.950902	1.068126	1.644084	0.957889	0.989771	1.464970	0.974766	
1.650761	0.937094	1.043860	1.541440	0.961490	1.000529	1.592042	0.975929	
1.632375	0.975141	1.053791	1.594268	1.018959	0.993834	1.470590	0.962459	
1.625879	0.943295	1.070194	1.605958	0.963952	0.990143	1.499012	0.971990	
1.577851	0.949072	1.080561	1.594318	0.952417	0.986144	1.487508	0.995914	
1.616518	0.939590	1.077890	1.552507	0.967864	0.987256	1.492298	0.995924	
1.677084	0.943822	1.062826	1.587478	1.036232	1.017907	1.454437	0.976427	
1.534637	0.937632	1.074130	1.578572	0.951084	1.058989	1.496476	0.984057	
1.614507	0.948057	1.071402	1.509427	0.952964	1.001043	1.526469	0.986323	
1.616366	0.957023	1.095860	1.602592	0.949620	1.063668	1.358141	0.988502	
1.655931	0.936749	1.056113	1.605128	1.004693	0.991463	1.506967	0.975193	
1.651455	0.938722	1.058140	1.589474	0.939587	0.995713	1.477715	0.985866	
1.475272	0.906687	1.065556	1.638334	0.951021	1.007772	1.523424	0.966326	
1.618192	0.961852	1.061035	1.554926	0.943479	1.090374	1.545253	0.963740	
1.616010	0.938496	1.072408	1.545132	0.941545	0.998145	1.496596	0.971210	
1.672216	0.935965	1.074319	1.599015	0.965594	0.995499	1.360352	0.981253	
1.696353	0.940102	1.062004	1.575904	0.964055	0.988348	1.480838	0.984897	
1.599062	0.946364	1.056752	1.639573	0.949577	0.983480	1.496134	0.986163	
1.545114	0.927795	1.071008	1.588545	0.942823	0.995694	1.536093	0.954650	
1.462436	0.960156	1.085961	1.543652	0.939967	0.997042	1.469296	0.959596	
1.590545	0.916207	1.083938	1.430927	0.942113	1.003472	1.463365	0.965732	
1.572061	0.942880	1.087277	1.505065	0.952404	0.992982	1.382031	0.969698	
1.605332	0.931115	1.076032	1.534155	0.946099	1.004997	1.399532	1.010168	
1.500601	0.918514	1.078261	1.465552	0.945910	0.998344	1.426719	0.980931	
1.466891	0.930039	1.058604	1.473954	0.938658	0.994168	1.382925	0.958596	
1.477166	0.941051	1.093556	1.401462	0.950912	0.999052	1.457744	0.982717	
1.596588	0.946257	1.088270	1.389209	0.936073	0.999636	1.336398	0.974524	
1.413710	0.938410	1.090728	1.528540	0.942549	0.998579	1.256182	0.978614	
1.681088	0.944149	1.083209	1.518370	0.952701	1.002630	1.463876	0.975053	
1.390145	0.933207	1.072137	1.624496	0.928771	0.991627	1.393300	0.967087	
1.340611	0.931667	1.076062	1.394696	1.004251	0.993230	1.460397	1.004366	
1.541754	0.933174	1.077511	1.264054	0.941813	0.995988	1.321527	0.962495	
1.473338	0.934574	1.078716	1.397972	0.941873	0.991744	1.229289	0.973295	
1.461125	0.945965	1.085752	1.437846	0.957086	0.994038	1.317083	0.974864	
1.465586	0.916210	1.081854	1.546717	0.952880	1.024141	1.301328	0.967961	
1.456399	0.922784	1.051431	1.442160	0.950388	0.991788	1.473025	0.971393	
1.284972	0.909091	1.036107	1.434333	0.957903	0.990896	1.444379	0.987886	
1.339382	0.927774	1.040195	1.303268	1.035420	0.986176	1.295241	0.969558	
1.522644	0.925082	1.061681	1.318470	0.933457	0.995894	1.317996	0.979229	
1.451377	0.916378	1.064206	1.453530	0.961410	0.986821	1.169129	0.971751	
1.541224	0.904917	1.050588	1.409373	0.970750	1.094442	1.367679	0.951761	
1.503230	0.944811	1.014675	1.504502	1.030536	0.995284	1.379449	0.996951	
1.298048	0.935099	1.016332	1.596002	0.962546	1.004047	1.511327	0.957987	
1.585435	0.938123	1.035273	1.356569	0.948433	1.002643	1.549857	0.968492	
1.591448	0.917645	1.045474	1.603304	0.966013	0.996333	1.400086	0.974700	
1.662120	0.947748	1.045813	1.599692	1.029586	1.004298	1.502242	0.979574	
1.725828	0.951922	1.022904	1.658828	0.952455	0.984645	1.508627	0.964982	
1.571245	0.925995	0.989474	1.643375	0.951942	0.995850	1.506797	1.016914	
1.621332	0.920604	1.017589	1.556763	0.953367	0.993164	1.580415	0.976629	
1.590765	0.920260	1.064324	1.570732	1.017342	0.987051	1.522992	0.959777	
1.677729	0.926485	1.061331	1.564223	0.944620	0.998004	1.391578	0.965374	
1.724697	0.936660	1.061445	1.581128	0.955257	0.995442	1.491044	0.969594	
1.695217	0.943864	1.024420	1.624086	0.950166	1.051852	1.519585	0.989073	
1.708276	0.940437	1.042030	1.633215	1.002820	0.988099	1.526344	0.998236	
1.522186	0.940028	1.050589	1.672913	0.951892	0.997469	1.528248	0.964539	
1.614493	0.952560	1.074228	1.431950	0.957333	0.999533	1.557734	0.955904	
1.598222	0.926097	1.080999	1.487103	0.949939	0.991678	1.458705	0.984506	
1.643049	0.940646	1.092565	1.485637	0.942311	0.993171	1.431511	0.976536	
1.693918	0.961232	1.056902	1.607035	0.967395	0.979258	1.434071	0.968299	
1.652964	0.960165	1.052779	1.626150	0.950345	0.992353	1.529764	0.969364	
1.453351	0.943280	1.043452	1.646777	0.953638	0.984351	1.516427	0.970633	
1.499897	0.916114	1.050648	1.542595	0.957744	0.996260	1.471071	0.978080	
1.484968	0.941584	1.073229	1.422617	0.948533	1.002470	1.431795	0.984865	
1.427288	0.921941	1.082595	1.480533	0.954643	0.983029	1.344867	0.988691	
1.536977	0.920543	1.068817	1.356460	0.971015	0.984971	1.392719	1.012624	
1.483767	0.942105	1.069347	1.453394	1.004472	1.082413	1.297036	0.970574	
