Master	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7
1.823060	0.935160	1.070404	1.779754	0.939483	0.990148	1.657261	0.975668	
2.075365	0.907026	1.047936	1.724834	0.941871	1.004503	1.529720	0.961432	
1.953770	0.925220	1.081781	1.460673	0.943209	1.067915	1.697368	0.983422	
1.892513	0.923514	1.076452	1.688819	0.940718	0.992866	0.997206	0.956848	
2.008974	0.935995	1.067642	1.746764	0.946974	1.012135	1.716870	0.950034	
1.793449	0.935367	1.077053	1.611953	0.929733	1.055441	1.524779	0.980689	
1.840682	0.928858	1.036433	1.712180	0.931019	1.044439	1.479043	0.951969	
1.958391	0.935817	1.052214	1.608228	0.932260	0.997280	1.597397	0.968835	
2.019179	0.928390	1.068855	1.788808	0.937236	0.996350	1.551804	0.966731	
2.010572	0.940317	1.071220	1.733163	0.954452	1.002117	1.589189	0.980456	
1.429746	0.923605	1.042528	1.655069	0.950599	0.980936	1.455834	0.965933	
2.161415	0.907131	1.064328	1.582282	0.960366	1.007130	1.621570	1.012475	
2.143724	0.930771	1.071468	1.603401	0.941793	1.010613	1.265911	0.962587	
2.205005	0.928136	1.054601	1.695000	0.954911	0.995734	1.665910	0.964894	
2.130973	0.933475	1.059905	1.620336	0.925842	1.028609	1.744021	0.973860	
2.022888	0.916886	1.049222	1.419300	0.934643	1.012140	1.603389	0.962876	
2.246638	0.925814	1.043961	1.788169	0.945755	0.995664	1.458568	0.959709	
2.184681	0.941281	1.081961	1.819917	0.961697	1.016827	1.654056	0.973382	
1.888173	0.928518	1.075395	1.571203	0.950663	1.011413	1.420411	1.000044	
1.887436	0.944373	1.067981	1.811096	0.943754	1.036908	1.529080	1.034939	
1.797989	0.920364	1.056611	1.477624	0.932036	1.017760	1.579570	0.941449	
1.981049	0.929119	1.058966	1.739467	0.946310	1.011934	1.504035	0.951324	
1.998478	0.932384	1.050387	1.686400	0.923945	0.982751	1.513553	0.960857	
1.988653	0.957235	1.075123	1.877851	0.952396	1.057224	1.796770	0.992485	
1.856570	0.907040	1.078406	1.300074	0.951112	1.017632	1.636597	0.975268	
2.109915	0.918439	1.031168	1.462504	0.928530	1.054209	1.039778	0.961213	
2.212415	0.939698	1.051581	1.829585	0.953764	1.030170	1.791286	0.975842	
2.107929	0.930907	1.083585	1.690879	0.940235	1.016735	1.583701	0.955522	
2.248178	0.907068	1.037315	1.546895	0.949283	1.005836	1.377825	0.947123	
2.204143	0.928721	1.028544	1.810806	0.945000	1.092957	1.724722	0.958976	
1.959273	0.933960	1.081325	1.442365	0.940011	1.001552	1.594664	0.968665	
2.175896	0.932366	1.030305	1.793812	0.964042	0.991775	1.499778	0.961238	
2.239567	0.934511	1.041718	1.747997	0.940525	1.012026	1.655179	0.970293	
2.180980	0.970900	1.077174	1.697157	0.942138	1.029244	1.732963	0.949447	
2.059949	0.921287	1.065804	1.627348	0.985548	1.022539	1.513683	0.972481	
2.105223	0.931869	1.066644	1.764376	0.949897	1.013139	1.691905	0.947414	
2.013729	0.923487	1.079797	1.684243	0.945186	1.021947	1.612776	0.966500	
1.789904	0.925872	1.067745	1.504044	0.944148	0.988522	1.499719	0.958967	
2.101569	0.947497	1.051024	1.763076	0.946385	0.994697	1.520738	1.018478	
2.098042	0.952463	1.086083	1.797065	0.938981	1.007849	1.796131	0.987082	
1.978787	0.921435	1.074450	1.706403	0.950492	1.057889	1.485245	0.966468	
2.242829	0.935791	1.053082	1.855497	0.934143	1.027225	1.616497	0.982339	
2.077923	0.941109	1.088882	1.589043	0.937189	1.017976	1.647341	0.989909	
1.922427	0.923244	1.037666	1.207310	0.939250	0.970533	1.170751	0.947301	
2.225608	0.944455	1.047003	1.813889	0.936687	1.068598	1.821067	0.961914	
1.975050	0.924845	1.084628	1.576723	0.934415	1.000827	1.638521	0.962946	
2.183217	0.951359	1.047405	1.705411	0.952342	0.991502	1.457519	1.023594	
2.161682	0.933810	1.034284	1.433137	0.934803	0.987146	1.170549	0.975195	
1.721409	0.899720	0.942685	1.208690	0.950478	0.985472	1.019250	0.940699	
1.960915	0.926021	1.092901	1.853124	0.939154	1.063709	1.349936	0.968009	
1.439566	0.926354	1.078033	1.498270	0.955505	0.988193	1.673582	1.014763	
2.034236	0.927493	1.007397	1.431866	0.940935	0.960554	1.246599	0.954364	
2.044037	0.914635	1.069098	1.792022	0.949520	0.995745	1.635660	0.980015	
2.088015	0.927233	1.083605	1.473354	0.950119	0.996342	1.370974	0.977882	
1.776765	0.906102	1.060553	1.903423	0.948130	1.012049	1.581426	0.972475	
1.923847	0.935502	1.043587	1.757967	0.936293	1.009466	1.638404	0.967595	
1.785144	0.953187	1.038879	1.541211	0.933778	0.981782	1.588165	0.963737	
2.160026	0.933401	1.053565	1.742466	0.953030	0.999126	1.746942	0.974675	
2.200566	0.906817	1.069412	1.703046	0.942546	1.006297	1.292530	0.965711	
2.263519	0.915528	1.050105	1.851200	0.951382	0.982270	1.388990	0.958030	
2.222028	0.936760	1.065288	1.698373	0.953174	1.006147	1.519056	0.965486	
2.027401	0.965378	1.081198	1.803523	0.940258	1.020263	1.737239	0.974722	
2.251549	0.910543	1.068834	1.635123	0.943867	1.004166	1.383758	0.970050	
1.852756	0.926625	1.061540	1.616875	0.960932	1.013200	1.490244	0.970774	
2.036756	0.922843	1.048624	1.521131	0.940302	1.011310	1.177365	0.957491	
1.776665	0.914421	1.063592	1.623816	0.935024	0.994370	1.728939	0.973854	
1.766058	0.927236	1.045072	1.793331	0.942711	0.990890	1.684452	0.960826	
2.118507	0.917718	1.026664	1.684525	0.947198	0.991430	1.457373	0.969685	
1.986550	0.933672	1.089074	1.686100	0.940304	0.998462	1.682063	0.974504	
2.090223	0.917634	1.067154	1.588202	0.946637	0.994859	1.317413	1.013677	
2.116850	0.947786	1.083720	1.799141	0.943739	0.995740	1.668544	0.994882	
1.910215	0.920092	1.101891	1.559219	0.951269	1.020518	1.476764	0.976149	
1.926013	0.930634	1.083378	1.498303	0.957859	1.056510	1.292314	0.960708	
2.116886	0.914841	1.026757	1.648658	1.018062	1.003344	1.089873	0.952534	
2.089328	0.924613	1.083215	1.585625	0.955841	1.006643	1.458624	0.990150	
1.633872	0.903156	1.036162	1.390307	0.926429	0.998390	1.444724	0.947674	
2.197555	0.935792	1.025974	1.523374	0.935962	1.002573	1.269564	0.950476	
1.949145	0.927964	1.058140	1.719032	0.944261	1.010687	1.821467	0.962711	
1.901765	0.906256	1.049269	1.636534	0.954365	0.993897	1.347889	0.970754	
2.117701	0.931408	1.040981	1.699774	0.946754	1.008277	1.517707	0.952944	
2.085926	0.947566	1.080650	1.809017	0.924962	1.037593	1.705870	0.989131	
1.952800	0.921367	1.078230	1.557528	0.952706	0.991368	1.423564	0.963779	
2.024457	0.919417	1.059953	1.618698	0.936049	1.060138	1.643319	0.966374	
1.820091	0.938230	1.071462	1.748213	0.941108	1.015843	1.459698	0.960098	
1.878329	0.938196	1.056376	1.619843	0.943053	1.064469	1.731864	0.945212	
2.062707	0.950272	1.045385	1.720877	1.007921	1.012691	1.588127	0.964025	
2.127806	0.960905	1.067978	1.844532	0.937715	1.013774	1.757028	0.972655	
2.083991	0.898252	1.070522	1.680893	0.949061	0.989773	1.468547	0.974594	
2.191466	0.934241	1.036431	1.880208	0.938664	0.992465	1.505405	0.962076	
2.166144	0.919238	1.087408	1.661147	1.000937	1.002799	1.418623	1.025600	
2.001823	0.927003	1.057055	1.671926	0.966759	0.995292	1.525117	0.966679	
2.185352	0.933588	1.050089	1.760427	0.949381	1.016410	1.634001	0.959778	
2.184031	0.926279	1.070075	1.552364	0.956125	1.071008	1.613818	0.962057	
2.026237	0.916302	1.072583	1.703694	0.957480	0.987041	1.587411	0.975800	
2.103122	0.962069	1.107998	1.764175	0.932720	1.006143	1.595653	0.991170	
2.017182	0.928950	1.092350	1.598006	0.931356	1.077015	1.438898	0.957856	
2.110092	0.923040	1.067122	1.471937	0.950853	0.989273	1.476675	0.959349	
1.913279	0.902053	1.045840	1.514162	0.942013	1.003364	1.534382	0.950120	
1.870259	0.917835	1.057794	1.898127	0.954003	0.998978	1.783516	0.972296	
1.818354	0.924893	1.018517	1.851804	0.966732	1.056157	1.809941	0.953809	
2.073504	0.936078	1.075543	1.648424	0.934676	1.011791	1.642012	0.962438	
2.066422	0.918357	1.077165	1.406684	0.949985	1.003139	1.354719	0.951960	
2.207315	0.930722	1.065361	1.748507	0.951352	1.001631	1.287849	0.970380	
2.059057	0.947968	1.066259	1.921489	0.955076	1.007466	1.720732	1.009472	
1.813734	0.937119	1.025528	1.804767	0.940808	1.041319	1.771539	0.961917	
2.108565	0.945864	1.049040	1.822982	0.947582	1.054742	1.611683	0.978171	
2.206204	0.936996	1.072135	1.501503	0.946480	0.993109	1.589748	0.970913	
2.194347	0.930917	1.074361	1.794264	0.951553	1.006415	1.440236	1.000867	
2.033282	0.935988	1.083382	1.764968	0.954403	1.002754	1.522550	1.034909	
2.017021	0.935133	1.072041	1.491209	0.943034	0.997463	1.587498	0.954605	
1.913790	0.902812	1.053451	1.563279	0.943835	1.004053	1.447770	0.964528	
2.093927	0.927679	1.026947	1.631973	0.930875	0.977645	1.525827	0.958302	
2.035008	0.925703	1.049050	1.788247	1.010180	0.994571	1.774966	0.965133	
2.118750	0.924395	1.076261	1.678590	0.935421	1.004696	1.603899	0.956327	
2.047717	0.933243	1.054861	1.838149	0.935992	1.012816	1.741585	0.962013	
2.033700	0.909024	1.069619	1.492556	0.926560	1.004035	1.348961	0.968904	
1.712445	0.874284	0.964542	0.942590	0.935311	0.973304	0.859724	0.958610	
2.202661	0.922094	1.090083	1.830924	0.939242	0.987014	1.333826	0.967716	
2.180875	0.954241	1.076327	1.918096	0.942709	1.004201	1.739530	0.962934	
1.945742	0.936821	1.069560	1.385152	0.925599	1.063246	1.799113	0.962017	
1.826857	0.926038	1.067692	1.539050	0.937371	1.012599	1.153623	0.970404	
2.216440	0.912889	0.992324	1.440488	0.951817	0.995032	1.478001	0.975960	
2.236410	0.947090	1.067536	1.849381	0.946060	1.006769	1.741156	0.975581	
1.970987	0.938568	1.090714	1.857282	0.934222	0.989822	1.671627	0.974592	
2.264426	0.933130	1.068133	1.374184	1.007986	1.003930	1.655171	0.974672	
2.077918	0.930565	1.075776	1.832451	0.939726	0.997395	1.485934	0.988113	
2.073915	0.909524	1.076269	1.484732	0.923493	1.068037	1.387182	0.965443	
2.018328	0.937459	1.101698	1.645690	0.958057	1.008891	1.530487	0.961342	
1.735956	0.910680	1.053545	1.425297	0.937326	1.008308	1.285614	1.009109	
1.882873	0.903428	1.030952	1.581821	0.943250	0.994437	1.648181	0.963463	
1.805637	0.927476	1.054176	1.678106	0.933350	0.989006	1.630942	0.956887	
2.129527	0.918270	1.049561	1.787261	1.018983	1.001428	1.479074	0.947263	
