bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
12391399112	684413	20	8	686547	7884891	1615119	6269772	1919791439	366021
12391959337	684418	25	8	686552	7885352	1615190	6270162	1919850128	366025
12392573298	684418	22	8	686552	7885794	1615251	6270543	1919895411	366025
12393238395	684418	28	8	686552	7886258	1615312	6270946	1919941168	366025
12393823668	684418	23	8	686552	7886728	1615380	6271348	1919988374	366025
12394584993	684420	29	8	686554	7887219	1615452	6271767	1920043616	366025
12395447620	684426	22	8	686560	7887699	1615534	6272165	1920124622	366028
12396357751	684426	26	8	686560	7888167	1615600	6272567	1920171312	366028
12397219667	684426	22	8	686560	7888627	1615670	6272957	1920218505	366028
12397879276	684428	24	8	686562	7889100	1615754	6273346	1920265367	366029
12398668476	684428	20	8	686562	7889557	1615815	6273742	1920311245	366029
12399326011	684428	21	8	686562	7890027	1615879	6274148	1920357315	366029
12400059967	684428	21	8	686562	7890505	1615954	6274551	1920404831	366029
12400965657	684429	19	8	686563	7890985	1616032	6274953	1920454701	366029
12401660490	684429	24	8	686563	7891446	1616105	6275341	1920501239	366029
12402388501	684429	19	8	686563	7891887	1616173	6275714	1920545325	366029
12403134946	684433	21	8	686567	7892380	1616247	6276133	1920608761	366029
12403971891	684436	23	8	686570	7892833	1616308	6276525	1920665335	366030
12404600740	684438	22	8	686572	7893302	1616381	6276921	1920737076	366030
12405483427	684443	23	8	686577	7893779	1616459	6277320	1920802813	366031
12406364013	684443	22	8	686577	7894248	1616531	6277717	1920849495	366031
12407119302	684443	24	8	686577	7894710	1616599	6278111	1920896279	366031
12408114486	684443	15	8	686577	7895176	1616670	6278506	1920943242	366031
12409000483	684445	23	8	686579	7895667	1616737	6278930	1921024873	366031
12410038380	684447	25	8	686581	7896143	1616805	6279338	1921075512	366032
12410883302	684452	24	8	686586	7896618	1616871	6279747	1921138371	366033
12411849092	684453	23	8	686587	7897104	1616940	6280164	1921186224	366033
12412455965	684458	24	8	686592	7897566	1617015	6280551	1921247144	366036
12413104648	684459	22	8	686593	7898024	1617076	6280948	1921293621	366035
12413888067	684470	23	8	686604	7898521	1617156	6281365	1921342348	366046
12414772186	684484	18	8	686618	7899007	1617247	6281760	1921460865	366055
12415610848	684486	23	8	686620	7899489	1617318	6282171	1921513634	366055
12416363788	684488	24	8	686622	7899992	1617394	6282598	1921568019	366056
12417124313	684490	27	8	686624	7900473	1617478	6282995	1921617787	366056
12418157802	684490	25	8	686624	7900944	1617549	6283395	1921664477	366056
12419024492	684491	24	8	686625	7901429	1617620	6283809	1921720846	366056
12420044641	684492	22	8	686626	7901919	1617693	6284226	1921788100	366057
12420966752	684497	25	8	686631	7902390	1617763	6284627	1921834823	366059
12421753886	684497	19	8	686631	7902863	1617829	6285034	1921881733	366059
12422331762	684498	25	8	686632	7903331	1617897	6285434	1921932297	366059
12423468843	684499	20	8	686633	7903815	1617972	6285843	1921979739	366059
12424248978	684499	25	8	686633	7904284	1618044	6286240	1922026241	366059
12425010745	684507	23	8	686641	7904765	1618124	6286641	1922096104	366064
12425850484	684510	22	8	686644	7905240	1618201	6287039	1922153482	366067
12426903158	684510	22	8	686644	7905718	1618274	6287444	1922200298	366067
12427773049	684510	26	8	686644	7906192	1618337	6287855	1922247351	366067
12428427551	684511	26	8	686645	7906637	1618406	6288231	1922318001	366067
12429201876	684512	22	8	686646	7907109	1618481	6288628	1922365996	366067
12430108053	684512	20	8	686646	7907564	1618550	6289014	1922411408	366067
12431383818	684512	25	8	686646	7908052	1618614	6289438	1922459099	366067
