bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
12541989294	666520	23	8	665047	8436005	1589657	6846348	1600147842	386575
12542854379	666524	27	8	665051	8436505	1589728	6846777	1600174068	386576
12543856777	666524	23	8	665051	8437008	1589797	6847211	1600200044	386576
12544542175	666524	30	8	665051	8437510	1589874	6847636	1600225967	386576
12545419586	666524	24	8	665051	8438002	1589944	6848058	1600251456	386576
12546081638	666524	30	8	665051	8438498	1590018	6848480	1600277295	386576
12547033787	666526	22	8	665053	8438985	1590080	6848905	1600302850	386575
12547837750	666526	27	8	665053	8439484	1590151	6849333	1600328577	386575
12548473397	666526	23	8	665053	8439983	1590220	6849763	1600354260	386575
12549197652	666529	23	8	665056	8440485	1590301	6850184	1600391000	386577
12549924666	666531	22	8	665058	8440980	1590376	6850604	1600431968	386577
12550768104	666531	23	8	665058	8441481	1590464	6851017	1600458172	386577
12551693324	666531	22	8	665058	8441970	1590519	6851451	1600483300	386577
12552508760	666532	23	8	665059	8442468	1590596	6851872	1600511631	386578
12553405679	666532	22	8	665059	8442983	1590668	6852315	1600538368	386578
12554256814	666532	22	8	665059	8443451	1590735	6852716	1600562518	386578
12555073151	666534	24	8	665061	8443972	1590806	6853166	1600604579	386577
12555805849	666536	26	8	665063	8444496	1590888	6853608	1600631987	386575
12556484660	666537	23	8	665064	8444995	1590956	6854039	1600670960	386576
12557311498	666538	22	8	665065	8445485	1591027	6854458	1600696430	386576
12558065535	666538	23	8	665065	8445994	1591101	6854893	1600722661	386576
12558810612	666538	25	8	665065	8446509	1591178	6855331	1600749197	386576
12559506118	666541	19	8	665068	8447010	1591250	6855760	1600778827	386576
12560360231	666541	24	8	665068	8447526	1591327	6856199	1600805601	386576
12561105460	666542	28	8	665069	8448023	1591404	6856619	1600831602	386575
12561901281	666544	24	8	665071	8448531	1591480	6857051	1600861744	386574
12562695131	666544	24	8	665071	8449045	1591552	6857493	1600888325	386574
12563538669	666544	25	8	665071	8449551	1591621	6857930	1600914455	386574
12564281298	666545	24	8	665072	8450046	1591702	6858344	1600941833	386574
12565078051	666557	23	8	665084	8450551	1591779	6858772	1601005822	386578
12566009508	666567	20	8	665094	8451056	1591860	6859196	1601046409	386581
12566861437	666567	24	8	665094	8451571	1591941	6859630	1601073063	386581
12567622765	666567	25	8	665094	8452064	1592001	6860063	1601098451	386581
12568537950	666567	28	8	665094	8452569	1592067	6860502	1601124472	386581
12569251750	666567	25	8	665094	8453069	1592140	6860929	1601150426	386581
12569822898	666569	25	8	665096	8453560	1592208	6861352	1601181743	386582
12570656326	666571	22	8	665098	8454048	1592277	6861771	1601228368	386582
12571519105	666586	25	8	665113	8454565	1592369	6862196	1601273007	386596
12572414738	666586	21	8	665113	8455036	1592433	6862603	1601297375	386596
12573225601	666586	26	8	665113	8455539	1592508	6863031	1601323418	386596
12574252618	666586	23	8	665113	8456036	1592569	6863467	1601348791	386596
12574915410	666586	28	8	665113	8456543	1592633	6863910	1601374765	386596
12575705547	666592	23	8	665119	8457052	1592702	6864350	1601436957	386596
12576666132	666594	23	8	665121	8457558	1592775	6864783	1601474972	386596
12577493230	666594	26	8	665121	8458047	1592846	6865201	1601500358	386596
12578473650	666596	26	8	665123	8458552	1592912	6865640	1601556933	386596
12579260386	666597	26	8	665124	8459039	1592974	6866065	1601582156	386595
12580137339	666597	23	8	665124	8459539	1593038	6866501	1601608052	386595
12580960331	666599	22	8	665126	8460039	1593108	6866931	1601640122	386594
12581756568	666599	27	8	665126	8460564	1593191	6867373	1601667320	386594
12582744599	666599	25	8	665126	8461073	1593246	6867827	1601693687	386594
12583504134	666599	24	8	665126	8461561	1593317	6868244	1601718828	386594
12584193195	666599	25	8	665126	8462058	1593391	6868667	1601744494	386594
12585139800	666608	27	8	665135	8462582	1593478	6869104	1601799608	386603
12586041202	666608	25	8	665135	8463083	1593548	6869535	1601825349	386603
12586626030	666609	25	8	665136	8463594	1593628	6869966	1601856909	386603
12587660585	666609	24	8	665136	8464103	1593698	6870405	1601883003	386603
12588206032	666611	27	8	665138	8464601	1593770	6870831	1601916755	386604
12589029472	666611	26	8	665138	8465105	1593850	6871255	1601943054	386604
12589822488	666612	27	8	665139	8465600	1593919	6871681	1601972389	386605
12590615022	666612	24	8	665139	8466094	1593993	6872101	1601997923	386605
12591583586	666612	22	8	665139	8466587	1594051	6872536	1602023210	386605
12592184206	666612	24	8	665139	8467093	1594117	6872976	1602049272	386605
12593133797	666612	25	8	665139	8467605	1594176	6873429	1602075511	386605
12594166287	666612	26	8	665139	8468089	1594234	6873855	1602100345	386605
12594926190	666616	22	8	665143	8468594	1594310	6874284	1602136589	386608
12595723206	666616	29	8	665143	8469097	1594380	6874717	1602162371	386608
12596367686	666630	25	8	665157	8469615	1594453	6875162	1602222571	386619
12597264101	666633	29	8	665160	8470118	1594520	6875598	1602252998	386622
12598272631	666636	24	8	665163	8470647	1594596	6876051	1602288933	386622
12599177786	666637	25	8	665164	8471153	1594661	6876492	1602329105	386622
12599886148	666638	21	8	665165	8471651	1594730	6876921	1602374383	386621
12600716726	666639	26	8	665166	8472165	1594809	6877356	1602403150	386622
12601796912	666642	25	8	665169	8472658	1594872	6877786	1602436875	386624
12602756426	666642	24	8	665169	8473160	1594936	6878224	1602462792	386624
12603593424	666643	27	8	665170	8473670	1595004	6878666	1602489121	386623
12604302160	666644	24	8	665171	8474176	1595081	6879095	1602517130	386623
12605016864	666644	25	8	665171	8474662	1595145	6879517	1602542142	386623
12605775646	666644	24	8	665171	8475159	1595210	6879949	1602567814	386623
12606537117	666644	22	8	665171	8475654	1595280	6880374	1602593277	386623
12607467931	666644	23	8	665171	8476181	1595367	6880814	1602620409	386623
12608322525	666644	24	8	665171	8476680	1595428	6881252	1602646041	386623
12609251536	666645	24	8	665172	8477190	1595504	6881686	1602672613	386622
12610055017	666645	27	8	665172	8477681	1595574	6882107	1602698019	386622
12610974585	666645	25	8	665172	8478176	1595640	6882536	1602723426	386622
12611647688	666645	26	8	665172	8478670	1595710	6882960	1602749189	386622
12612432429	666645	25	8	665172	8479178	1595786	6883392	1602775281	386622
12613363680	666645	22	8	665172	8479686	1595863	6883823	1602801435	386622
12614117835	666645	19	8	665172	8480171	1595921	6884250	1602826510	386622
12615092919	666646	20	8	665173	8480655	1595982	6884673	1602901851	386622
12615968164	666651	23	8	665178	8481147	1596043	6885104	1602952137	386624
12616784142	666651	22	8	665178	8481628	1596113	6885515	1602976917	386623
12617442065	666653	24	8	665180	8482094	1596169	6885925	1603005345	386625
12618343262	666655	27	8	665182	8482596	1596224	6886372	1603075037	386625
12619147110	666659	23	8	665186	8483097	1596300	6886797	1603110392	386628
12619864983	666659	22	8	665186	8483582	1596374	6887208	1603135576	386628
12620535337	666659	26	8	665186	8484084	1596443	6887641	1603161360	386628
12621287232	666665	24	8	665192	8484563	1596516	6888047	1603228726	386631
12622219413	666665	28	8	665192	8485057	1596576	6888481	1603254074	386631
12623075572	666665	23	8	665192	8485556	1596649	6888907	1603279550	386631
12623780197	666665	25	8	665192	8486038	1596717	6889321	1603304300	386631
12624530540	666665	24	8	665192	8486523	1596788	6889735	1603329383	386631
12625360613	666665	24	8	665192	8487010	1596850	6890160	1603354524	386631
12626160387	666665	23	8	665192	8487497	1596935	6890562	1603379840	386631
12626753275	666668	28	8	665195	8487987	1597018	6890969	1603405507	386632
12627482333	666669	24	8	665196	8488464	1597080	6891384	1603436433	386632
12628381546	666672	26	8	665199	8488964	1597153	6891811	1603462523	386635
12629093472	666673	23	8	665200	8489450	1597229	6892221	1603488279	386635
12629751172	666673	24	8	665200	8489942	1597302	6892640	1603513669	386635
12630528548	666673	21	8	665200	8490428	1597371	6893057	1603538807	386635
12631636692	666686	27	8	665213	8490941	1597444	6893497	1603624595	386643
12632342437	666686	23	8	665213	8491437	1597510	6893927	1603650160	386643
12633245759	666688	22	8	665215	8491922	1597578	6894344	1603702133	386643
