CPU_UTIL(%) ACTV_MEM(%) DISK(KB/s) DISK_IN(KB/s) DISK_OUT(KB/s) NET(KB/s) NET_IN(KB/s) NET_OUT(KB/s) INSTRUCTIONS_RETIRED_0 LLC_MISSES_0 INSTRUCTIONS_RETIRED_1 LLC_MISSES_1 INSTRUCTIONS_RETIRED_2 LLC_MISSES_2 INSTRUCTIONS_RETIRED_3 LLC_MISSES_3 INSTRUCTIONS_RETIRED_4 LLC_MISSES_4 INSTRUCTIONS_RETIRED_5 LLC_MISSES_5 INSTRUCTIONS_RETIRED_6 LLC_MISSES_6 INSTRUCTIONS_RETIRED_7 LLC_MISSES_7 THERM_0 THERM_1 THERM_2 THERM_3 THERM_4 THERM_5 THERM_6 THERM_7 FREQ_0 FREQ_1 FREQ_2 FREQ_3 FREQ_4 FREQ_5 FREQ_6 FREQ_7 TIME
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.48e+03       2.90e+01       1.38e+05       2.12e+02       7.42e+05       3.86e+03       4.24e+03       1.60e+01       6.32e+03       1.30e+01       4.54e+03       0.00e+00       2.95e+05       1.36e+02       3.34e+05       7.07e+02       43.0           40.0           43.0           40.0           42.0           42.0           44.0           41.0           2.00           2.00           2.00           2.00           2.00           2.00           2.00           2.00           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.81e+07       2.88e+04       1.70e+07       6.64e+04       8.39e+07       6.60e+04       2.02e+07       1.76e+04       4.17e+06       1.06e+04       3.86e+08       3.75e+05       1.83e+07       4.16e+04       2.12e+07       7.70e+04       43.0           40.0           43.0           40.0           42.0           42.0           44.0           41.0           1.60           1.60           1.60           1.60           2.00           2.00           2.00           2.00           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.84e+06       1.11e+04       4.32e+06       7.92e+03       2.82e+06       7.37e+03       2.43e+06       7.18e+03       2.70e+05       1.31e+03       2.14e+06       6.28e+03       3.46e+06       1.12e+04       3.34e+06       9.37e+03       43.0           39.0           42.0           40.0           41.0           42.0           43.0           40.0           1.60           1.60           1.60           1.60           2.00           2.00           2.00           2.00           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.68e+06       8.56e+03       2.66e+06       6.09e+03       2.37e+06       5.55e+03       2.74e+06       6.29e+03       2.14e+05       7.36e+02       2.50e+06       7.63e+03       2.74e+06       7.54e+03       3.88e+06       1.01e+04       43.0           39.0           42.0           40.0           41.0           42.0           43.0           40.0           1.60           1.60           1.60           1.60           2.00           2.00           2.00           2.00           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.07e+06       9.11e+03       3.14e+06       5.97e+03       2.70e+06       5.21e+03       1.66e+06       3.67e+03       2.30e+05       5.78e+02       2.02e+06       6.71e+03       1.98e+06       4.97e+03       3.52e+06       9.52e+03       43.0           39.0           42.0           40.0           41.0           42.0           43.0           40.0           1.60           1.60           1.60           1.60           2.00           2.00           2.00           2.00           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.56e+06       1.33e+04       3.06e+06       5.44e+03       5.10e+06       6.93e+03       1.62e+06       3.09e+03       1.64e+05       5.84e+02       3.01e+06       9.94e+03       2.28e+06       6.97e+03       3.13e+06       5.41e+03       43.0           39.0           42.0           40.0           41.0           42.0           43.0           40.0           1.60           1.60           1.60           1.60           2.00           2.00           2.00           2.00           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.03e+06       1.10e+04       2.23e+06       5.99e+03       2.83e+06       4.42e+03       2.44e+06       5.08e+03       7.27e+05       6.27e+03       6.09e+06       1.43e+04       1.63e+06       4.45e+03       3.18e+06       7.30e+03       43.0           40.0           42.0           40.0           42.0           43.0           44.0           40.0           1.60           1.60           1.60           1.60           2.00           2.00           2.00           2.00           
0.36	1.00	10.29	0.00	10.29	253.88	49.41	204.47	5.42e+06       8.25e+03       3.63e+06       4.65e+03       2.73e+06       3.13e+03       2.34e+06       3.41e+03       1.93e+06       4.00e+03       1.19e+06       3.86e+03       1.83e+06       5.69e+03       2.33e+06       4.64e+03       43.0           40.0           42.0           40.0           42.0           43.0           44.0           40.0           1.60           1.60           1.60           1.60           2.00           2.00           2.00           2.00           
0.13	1.00	10.29	0.00	10.29	296.51	52.02	244.49	4.57e+06       1.06e+04       2.33e+06       4.63e+03       2.17e+06       4.83e+03       2.08e+06       4.27e+03       2.71e+06       1.27e+03       2.83e+06       6.64e+03       3.52e+06       8.99e+03       2.91e+06       8.14e+03       43.0           39.0           41.0           40.0           42.0           42.0           43.0           40.0           1.60           1.60           1.60           1.60           2.00           2.00           2.00           2.00           
0.12	1.00	10.29	0.00	10.29	268.40	44.77	223.63	6.54e+06       1.53e+04       2.03e+06       3.85e+03       2.01e+06       3.73e+03       2.93e+06       6.27e+03       2.84e+06       1.18e+03       2.61e+06       7.62e+03       2.20e+06       6.36e+03       2.78e+06       7.26e+03       42.0           39.0           41.0           40.0           42.0           42.0           43.0           40.0           1.60           1.60           1.60           1.60           2.00           2.00           2.00           2.00           
0.00	1.00	10.29	0.00	10.29	441.05	49.15	391.90	4.15e+06       8.64e+03       3.06e+06       5.77e+03       2.68e+06       6.27e+03       2.48e+06       5.22e+03       2.67e+06       2.34e+03       1.79e+06       6.18e+03       2.73e+06       8.60e+03       3.35e+06       1.04e+04       42.0           39.0           41.0           40.0           42.0           42.0           44.0           40.0           1.60           1.60           1.60           1.60           2.00           2.00           2.00           2.00           
0.13	1.00	10.29	0.00	10.29	224.25	52.92	171.33	5.87e+06       1.28e+04       2.54e+06       5.86e+03       2.21e+06       4.01e+03       1.27e+06       3.23e+03       3.72e+06       3.20e+03       3.61e+06       1.02e+04       2.14e+06       5.58e+03       2.27e+06       6.27e+03       43.0           39.0           41.0           40.0           42.0           42.0           44.0           40.0           1.60           1.60           1.60           1.60           2.00           2.00           2.00           2.00           
0.12	1.00	18.28	0.00	18.28	207.69	41.67	166.02	4.53e+06       9.73e+03       2.72e+06       5.41e+03       2.67e+06       4.99e+03       1.69e+06       3.20e+03       2.72e+06       1.48e+03       2.15e+06       6.15e+03       2.01e+06       5.90e+03       2.32e+06       7.15e+03       43.0           40.0           42.0           40.0           42.0           42.0           43.0           40.0           1.60           1.60           1.60           1.60           2.00           2.00           2.00           2.00           
0.00	1.00	22.28	0.00	22.28	341.65	50.11	291.55	4.65e+06       1.10e+04       2.57e+06       6.07e+03       2.72e+06       5.43e+03       2.69e+06       4.92e+03       2.77e+06       1.04e+03       3.95e+06       1.12e+04       2.45e+06       7.25e+03       2.82e+06       7.65e+03       44.0           40.0           42.0           40.0           42.0           42.0           43.0           40.0           1.60           1.60           1.60           1.60           2.00           2.00           2.00           2.00           
0.12	1.00	22.28	0.00	22.28	174.50	50.52	123.99	4.42e+06       9.09e+03       1.81e+06       2.88e+03       2.67e+06       4.84e+03       2.17e+06       4.43e+03       2.61e+06       7.96e+02       2.03e+06       6.34e+03       1.60e+06       5.33e+03       2.00e+06       6.22e+03       44.0           40.0           41.0           40.0           41.0           43.0           43.0           40.0           1.60           1.60           1.60           1.60           2.00           2.00           2.00           2.00           
