CPU_UTIL(%) ACTV_MEM(%) DISK(KB/s) DISK_IN(KB/s) DISK_OUT(KB/s) NET(KB/s) NET_IN(KB/s) NET_OUT(KB/s) INSTRUCTIONS_RETIRED_0 LLC_MISSES_0 INSTRUCTIONS_RETIRED_1 LLC_MISSES_1 INSTRUCTIONS_RETIRED_2 LLC_MISSES_2 INSTRUCTIONS_RETIRED_3 LLC_MISSES_3 INSTRUCTIONS_RETIRED_4 LLC_MISSES_4 INSTRUCTIONS_RETIRED_5 LLC_MISSES_5 INSTRUCTIONS_RETIRED_6 LLC_MISSES_6 INSTRUCTIONS_RETIRED_7 LLC_MISSES_7 THERM_0 THERM_1 THERM_2 THERM_3 THERM_4 THERM_5 THERM_6 THERM_7 FREQ_0 FREQ_1 FREQ_2 FREQ_3 FREQ_4 FREQ_5 FREQ_6 FREQ_7 TIME
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.91e+03       1.10e+01       4.39e+03       0.00e+00       3.10e+05       6.25e+02       5.26e+03       1.00e+00       1.20e+06       3.58e+03       4.53e+03       1.80e+01       4.75e+03       1.50e+01       4.91e+03       1.50e+01       53.0           53.0           57.0           52.0           51.0           48.0           47.0           46.0           2.00           2.00           2.00           2.00           2.00           2.00           2.00           2.00           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.65e+06       5.43e+04       3.85e+08       3.61e+05       6.63e+06       1.65e+04       7.85e+06       3.97e+04       7.34e+07       7.03e+04       7.67e+06       5.16e+04       3.26e+06       1.64e+04       6.72e+06       2.30e+04       53.0           53.0           57.0           52.0           51.0           48.0           47.0           46.0           2.00           2.00           2.00           2.00           1.60           1.60           1.60           1.60           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.67e+06       6.55e+03       2.29e+06       5.60e+03       2.10e+06       4.16e+03       1.62e+06       4.17e+03       9.86e+04       5.36e+02       1.84e+06       6.98e+03       1.99e+06       6.10e+03       1.18e+06       3.78e+03       53.0           52.0           56.0           52.0           50.0           48.0           47.0           47.0           2.00           2.00           2.00           2.00           1.60           1.60           1.60           1.60           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.68e+06       7.70e+03       1.89e+06       5.25e+03       2.75e+06       3.92e+03       1.43e+06       3.60e+03       1.65e+05       5.39e+02       1.29e+06       4.32e+03       1.82e+06       5.35e+03       1.53e+06       4.53e+03       53.0           52.0           56.0           52.0           50.0           48.0           47.0           47.0           2.00           2.00           2.00           2.00           1.60           1.60           1.60           1.60           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.15e+06       7.33e+03       1.35e+06       2.81e+03       1.93e+06       2.72e+03       1.84e+06       3.54e+03       1.27e+05       4.29e+02       9.79e+05       3.08e+03       1.16e+06       3.98e+03       2.08e+06       6.05e+03       53.0           52.0           55.0           52.0           50.0           48.0           47.0           47.0           2.00           2.00           2.00           2.00           1.60           1.60           1.60           1.60           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.08e+06       8.08e+03       2.04e+06       4.43e+03       2.55e+06       3.14e+03       4.30e+06       5.74e+03       1.22e+05       4.52e+02       1.27e+06       4.38e+03       2.47e+06       7.24e+03       1.66e+06       4.50e+03       53.0           52.0           55.0           52.0           50.0           48.0           47.0           47.0           2.00           2.00           2.00           2.00           1.60           1.60           1.60           1.60           
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.30e+06       6.53e+03       4.50e+06       9.63e+03       3.51e+06       8.50e+03       2.43e+06       3.26e+03       9.40e+04       2.77e+02       1.15e+06       5.72e+03       1.17e+06       3.57e+03       8.83e+05       1.86e+03       53.0           52.0           55.0           52.0           49.0           47.0           47.0           47.0           2.00           2.00           2.00           2.00           1.60           1.60           1.60           1.60           
0.28	1.00	7.07	0.00	7.07	235.05	29.31	205.74	3.17e+06       8.02e+03       1.51e+06       2.21e+03       3.90e+06       6.93e+03       1.17e+06       2.22e+03       1.56e+05       5.32e+02       1.52e+06       4.50e+03       2.15e+06       6.52e+03       1.61e+06       4.13e+03       53.0           52.0           55.0           52.0           49.0           47.0           47.0           47.0           2.00           2.00           2.00           2.00           1.60           1.60           1.60           1.60           
0.12	1.00	7.07	0.00	7.07	281.36	29.83	251.54	1.39e+07       5.31e+03       2.14e+06       3.55e+03       3.90e+06       2.96e+03       1.96e+06       3.41e+03       9.71e+04       3.41e+02       1.59e+06       4.79e+03       9.31e+05       2.98e+03       1.10e+06       2.75e+03       53.0           52.0           56.0           52.0           50.0           48.0           46.0           47.0           2.00           2.00           2.00           2.00           1.60           1.60           1.60           1.60           
0.00	1.00	7.07	0.00	7.07	195.10	27.08	168.02	3.06e+06       6.97e+03       1.07e+06       1.99e+03       4.12e+06       3.46e+03       1.35e+06       2.13e+03       2.41e+06       5.39e+03       2.03e+06       6.54e+03       8.00e+05       2.64e+03       1.08e+06       2.38e+03       53.0           52.0           56.0           52.0           50.0           48.0           46.0           47.0           2.00           2.00           2.00           2.00           1.60           1.60           1.60           1.60           
