Master	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7
1.475098	0.912233	0.980314	1.485881	0.922818	0.990058	1.319798	0.950236	
1.498830	0.914127	1.038325	1.604340	0.931768	1.018413	1.523431	0.966203	
1.413420	0.924131	1.053121	1.490705	0.942783	1.007438	1.439680	0.958876	
1.457128	0.916683	1.051613	1.366736	0.948780	0.985864	1.387460	0.968633	
1.569794	0.906659	1.037453	1.382018	0.942904	1.009667	1.273388	0.945523	
1.383322	0.902642	1.043747	1.552001	0.940538	1.041745	1.330318	0.981894	
1.349115	0.922190	1.031651	1.514355	0.940898	1.004007	1.413721	0.971189	
1.412072	0.922046	1.054813	1.328300	0.938685	0.996994	1.410835	0.961786	
1.420895	0.923244	1.055442	1.355448	0.947147	1.002304	1.273271	0.942463	
1.442731	0.933399	1.075215	1.466774	0.954465	1.006440	1.428228	0.960593	
1.334211	0.912085	1.049951	1.414160	0.954738	0.990092	1.383403	0.965472	
1.499228	0.906153	1.037231	1.353194	0.991108	0.995615	1.277560	0.994920	
1.353190	0.904528	1.024564	1.573575	0.940700	0.992197	1.421185	0.946702	
1.380292	0.907164	1.010129	1.456092	0.926396	1.006222	1.462117	0.952632	
1.302204	0.903948	1.023597	1.375361	0.933628	0.979417	1.470167	0.968756	
1.510813	0.928197	1.048266	1.443848	0.948085	1.001872	1.404711	0.952128	
1.374782	0.935184	1.050172	1.543366	0.944260	0.993859	1.401784	0.967040	
1.587655	0.913274	1.023170	1.464556	0.962377	0.976669	1.483827	0.970283	
1.588169	0.919578	1.036078	1.648412	0.939443	0.989429	1.386140	0.958417	
1.460192	0.923277	1.041669	1.566352	0.969285	1.001214	1.544746	0.956163	
1.485450	0.916470	1.041888	1.481682	0.954819	1.020333	1.428662	0.961030	
1.426400	0.944141	1.073083	1.498389	0.995723	0.982551	1.495478	0.988442	
1.509149	0.901865	1.073085	1.373675	0.935051	0.983602	1.303796	0.971361	
1.315044	0.903594	1.052164	1.465455	0.947758	0.977481	1.246478	1.021388	
1.573413	0.912995	1.062576	1.564480	0.943984	1.013527	1.449418	0.966453	
1.149207	0.933001	1.051268	1.590143	0.948054	0.998988	1.552538	0.985755	
1.304276	0.916936	1.027261	1.263103	0.959800	0.982074	1.476287	1.006863	
1.425553	0.925049	1.037428	1.523063	0.944663	0.996897	1.333121	0.998739	
1.482304	0.927505	1.070557	1.512496	0.947796	0.993332	1.490259	0.969124	
1.482860	0.918700	1.065089	1.570085	0.944465	1.060622	1.347723	0.958404	
1.508286	0.923826	1.028870	1.533058	1.001868	0.987944	1.484683	1.008824	
1.449413	0.925697	1.046027	1.567184	0.950796	0.981898	1.404443	0.977108	
1.302304	0.941581	1.044284	1.536892	0.947127	0.985010	1.473558	1.088250	
1.405229	0.925755	1.053888	1.425758	0.929328	1.051217	1.460777	0.967432	
1.421203	0.926282	1.055424	1.397822	0.946222	0.999880	1.371801	0.970831	
1.534211	0.931327	1.069932	1.485995	0.932046	0.987943	1.311186	0.964060	
1.339601	0.944026	1.069938	1.614062	0.934681	0.976575	1.382703	0.983570	
1.611199	0.927145	1.054860	1.466735	0.954973	0.984583	1.476593	0.981427	
1.533084	0.902896	1.027081	1.581664	0.920777	1.002276	1.470806	0.959787	
1.478731	0.906127	1.059626	1.538462	0.942677	1.018148	1.357705	0.968520	
1.397928	0.930859	1.082285	1.525222	0.928619	1.016657	1.416467	0.979455	
1.464152	0.924158	1.074835	1.449489	0.946497	1.017315	1.436490	0.973312	
1.326264	0.912369	1.069121	1.401746	0.939490	1.017459	1.346756	1.034334	
1.425410	0.919458	1.055468	1.490264	0.939694	1.004241	1.291850	0.975273	
1.245021	0.930371	1.066789	1.397760	0.946607	0.963403	1.359949	0.963797	
1.362670	0.931826	1.071077	1.411837	0.948479	0.991729	1.457570	0.952984	
1.324536	0.922973	1.032348	1.271046	0.933093	0.986545	1.432569	1.006095	
1.319072	0.929793	1.052440	1.555257	0.945363	1.005108	1.263986	0.950904	
1.381727	0.929455	1.060607	1.470045	0.936261	0.998572	1.351175	0.965863	
1.591183	0.915098	1.058991	1.449629	0.944618	0.987099	1.432214	0.966985	
1.566996	0.899989	1.036565	1.436212	0.984085	0.990712	1.419396	0.953644	
1.340719	0.909367	1.013114	1.669294	0.936714	0.982531	1.365912	0.963366	
1.367741	0.926808	1.047388	1.438805	0.937019	0.984670	1.483468	0.962765	
1.491604	0.914699	1.036693	1.315910	0.952813	0.995648	1.484998	0.940556	
1.522459	0.907877	1.050612	1.531137	0.933561	0.995284	1.291611	0.963666	
1.485336	0.929944	1.052683	1.594208	0.948953	0.988036	1.442302	0.979320	
1.482969	0.926446	1.053464	1.592338	0.952259	0.987455	1.518840	0.966124	
1.554401	0.925908	1.043663	1.356460	0.951770	1.011630	1.536932	0.971588	
1.576900	0.917797	1.030506	1.464244	0.949861	0.988540	1.271700	0.954407	
1.412956	0.912522	1.048462	1.650908	0.947014	1.009956	1.359920	0.976378	
1.426494	0.927269	1.046150	1.595392	0.946283	1.017143	1.566753	0.982304	
1.416802	0.923375	1.046582	1.312613	0.958725	0.996010	1.534377	1.004657	
1.399440	0.915625	1.053256	1.468468	0.940845	0.992668	1.294222	0.969387	
1.513565	0.918733	1.046340	1.608824	0.947273	1.006472	1.472133	0.967303	
1.396079	0.940182	1.065396	1.605639	0.956123	1.064410	1.488473	0.955586	
1.457633	0.928075	1.067655	1.570015	0.949167	1.005593	1.589360	1.022251	
1.355594	0.925176	1.065843	1.492739	0.952780	1.005319	1.469804	0.944135	
1.401859	0.902266	1.058736	1.460592	0.955812	1.002917	1.443802	0.983040	
1.464773	0.929768	1.051237	1.557361	0.928565	0.992751	1.368145	1.004471	
1.420149	0.944191	1.055608	1.465026	0.987118	1.002663	1.492695	1.012563	
1.374072	0.909278	1.069983	1.496643	0.937913	0.995435	1.314344	0.991047	
1.358831	0.942189	1.050634	1.608369	0.946044	1.003470	1.369199	0.969702	
1.272803	0.899981	1.038203	1.628921	0.950735	1.056667	1.519667	0.972730	
1.329519	0.945395	1.045472	1.256636	0.942629	1.004061	1.579718	1.011286	
1.345810	0.915184	1.046932	1.344589	0.942177	0.986374	1.311210	0.955896	
1.497187	0.926243	1.071261	1.491824	0.952637	0.992223	1.310480	0.961140	
1.621088	0.920232	1.042285	1.610708	0.940198	1.061444	1.417100	0.971268	
1.344349	0.950558	1.016862	1.553225	0.938493	0.986193	1.487297	1.020964	
1.391695	0.922321	1.021320	1.423473	0.947455	0.989630	1.394710	0.955222	
1.455784	0.938089	1.023991	1.538409	0.944778	0.980086	1.406733	1.136125	
1.591359	0.917970	1.053937	1.409756	0.928748	0.995542	1.489092	0.971517	
1.470762	0.926781	1.056478	1.543026	0.935553	1.000439	1.376781	0.979263	
1.417290	0.909019	1.069498	1.514610	0.933396	1.000881	1.436316	0.978371	
1.505952	0.932854	1.054261	1.600929	0.935268	1.101613	1.485611	0.980438	
1.612688	0.901887	1.041070	1.636511	0.952606	1.011532	1.516584	0.963339	
1.565717	0.925655	1.011343	1.588247	0.940916	0.984807	1.537482	0.990485	
1.457569	0.918946	1.043372	1.632672	0.952066	0.996382	1.441942	0.950039	
1.375075	0.910987	1.064680	1.551834	0.936188	0.991500	1.488672	0.973255	
1.665033	0.935393	1.064884	1.490354	1.004148	1.001275	1.509690	0.981848	
1.408669	0.928501	1.041494	1.541479	0.956258	1.003899	1.412884	0.974288	
1.449521	0.922762	1.056277	1.414680	0.940492	1.002181	1.442392	0.968890	
1.400187	0.904366	1.039828	1.610200	0.951338	1.007131	1.388688	0.963117	
1.364319	0.903117	1.042813	1.461709	0.947291	1.015555	1.537088	0.967571	
1.457505	0.918768	1.069992	1.352534	0.958611	1.016012	1.447327	0.973289	
1.309192	0.904134	1.062653	1.512327	0.938121	1.002038	1.426932	0.991343	
1.446600	0.925202	1.049519	1.505264	0.948645	0.999406	1.412349	0.977710	
1.379414	0.935490	1.055357	1.407789	0.935413	0.986669	1.404198	1.020729	
1.397292	0.930700	1.043242	1.244532	0.935559	0.987054	1.310680	0.955008	
1.281736	0.908828	1.037894	1.520008	0.956842	0.982985	1.212407	0.953692	
1.241645	0.913985	1.040383	1.460337	0.953160	1.053951	1.447607	0.959756	
1.269982	0.911077	1.026710	1.263205	0.936578	1.003618	1.338492	0.962754	
1.403119	0.919801	1.014312	1.325275	0.941567	0.980155	1.276000	1.033702	
1.419188	0.901467	1.011088	1.598041	0.950472	1.004446	1.294097	0.958517	
1.528639	0.930090	1.003589	1.583635	0.956563	0.976353	1.540123	0.953586	
1.424442	0.916026	0.988989	1.620067	0.994386	0.983130	1.517085	1.002802	
1.429596	0.956079	0.963871	1.330252	0.932075	0.978800	1.430535	0.951432	
1.485001	0.926795	1.026969	1.656724	0.957908	0.989517	1.356617	0.956565	
1.469870	0.919851	1.014468	1.679982	0.961623	0.982922	1.365335	0.957505	
1.637712	0.931625	1.018590	1.485244	0.994029	1.003538	1.583128	1.001544	
1.492218	0.938387	1.016320	1.599616	0.946640	1.003896	1.450633	0.954687	
1.463337	0.921178	1.039605	1.574388	0.948341	0.993742	1.489527	0.981247	
1.565069	0.926375	1.051922	1.620481	0.950212	0.997254	1.483263	0.986960	
1.580845	0.952850	1.059897	1.567633	0.946381	1.013111	1.481785	0.993015	
1.490943	0.936761	1.065716	1.476884	0.950627	1.005222	1.413591	0.959131	
1.358422	0.943334	1.057466	1.594100	0.939581	1.014071	1.432375	0.980005	
1.402556	0.939315	1.058925	1.479633	0.955610	1.003403	1.470370	0.990207	
1.394875	0.924756	1.056563	1.341729	0.940981	0.994194	1.413638	0.974953	
1.333615	0.923848	1.064768	1.386961	0.937289	1.057905	1.214766	0.957488	
1.323928	0.928405	1.074843	1.459789	0.924561	1.009181	1.388839	0.965961	
1.318822	0.923814	1.071212	1.419783	0.930320	1.003101	1.363325	0.992630	
1.387080	0.889742	1.060439	1.361400	0.941627	1.000134	1.398207	1.019464	
1.284367	0.915122	1.045201	1.571373	0.929383	0.999649	1.308362	0.964689	
1.244663	0.941271	1.064393	1.442521	0.949042	0.988776	1.433780	0.970410	
1.303773	0.907915	1.061465	1.273375	0.938541	1.006771	1.353922	0.962396	
1.339084	0.916611	1.052629	1.238876	0.931009	0.993376	1.273120	0.956273	
1.336038	0.931537	1.048462	1.352256	0.936839	0.976843	1.155111	0.951170	
