bytes_written	total_items	curr_connections	threads	cmd_set	cmd_get	get_misses	get_hits	bytes_read
17636109544	691056	20	8	693190	10932556	2082096	8850460	2235715483	365833
17636925482	691056	14	8	693190	10932959	2082154	8850805	2235757110	365833
17637533067	691056	21	8	693190	10933384	2082219	8851165	2235799794	365833
17638185308	691056	21	8	693190	10933804	2082278	8851526	2235843356	365833
17638880728	691056	20	8	693190	10934250	2082341	8851909	2235887273	365833
17639601995	691056	17	8	693190	10934674	2082403	8852271	2235930673	365833
17640240539	691056	18	8	693190	10935101	2082465	8852636	2235974468	365833
17641126334	691056	22	8	693190	10935563	2082538	8853025	2236019806	365833
17641784411	691056	22	8	693190	10935992	2082610	8853382	2236064011	365833
17642621954	691056	18	8	693190	10936422	2082674	8853748	2236107623	365833
17643405844	691056	19	8	693190	10936858	2082748	8854110	2236151417	365833
17644267076	691056	19	8	693190	10937319	2082828	8854491	2236196335	365833
17645117159	691056	23	8	693190	10937737	2082887	8854850	2236239076	365833
17645753044	691056	19	8	693190	10938189	2082961	8855228	2236284460	365833
17646440180	691056	20	8	693190	10938602	2083021	8855581	2236327346	365833
17647569444	691056	19	8	693190	10939038	2083086	8855952	2236371118	365833
17648460136	691056	17	8	693190	10939474	2083155	8856319	2236415423	365833
17649370350	691056	20	8	693190	10939917	2083222	8856695	2236459862	365833
17650174575	691056	21	8	693190	10940384	2083303	8857081	2236505361	365833
17650950580	691056	21	8	693190	10940824	2083371	8857453	2236550022	365833
17651661318	691056	19	8	693190	10941271	2083440	8857831	2236594248	365833
17652410256	691056	22	8	693190	10941707	2083502	8858205	2236638215	365833
17653051519	691056	22	8	693190	10942147	2083572	8858575	2236683112	365833
17653727890	691059	16	8	693193	10942577	2083643	8858934	2236728836	365830
17654655714	691059	19	8	693193	10943005	2083703	8859302	2236771285	365830
17655342045	691059	18	8	693193	10943433	2083779	8859654	2236815314	365830
17656222924	691059	21	8	693193	10943865	2083836	8860029	2236858972	365830
17657212830	691059	22	8	693193	10944329	2083907	8860422	2236903848	365830
17658282897	691059	16	8	693193	10944762	2083968	8860794	2236947927	365830
